Frame:	Label:	Points:	Bounding Box ID:	Frame path: data3/ham-egg/
7	cutting_board	(11,113,54,55)	19	7.jpg
7	knife	(31,104,30,76)	22	7.jpg
7	saltshaker	(23,165,42,50)	26	7.jpg
7	glass	(0,183,18,30)	21	7.jpg
7	frying_pan	(96,86,86,106)	14	7.jpg
7	spoon	(33,174,19,36)	27	7.jpg
8	shell_egg	(14,233,17,20)	7	8.jpg
8	ham	(67,177,28,21)	12	8.jpg
8	bowl	(52,124,45,38)	17	8.jpg
8	cutting_board	(7,111,55,57)	19	8.jpg
8	knife	(30,104,29,75)	22	8.jpg
8	saltshaker	(22,165,42,50)	26	8.jpg
8	glass	(0,183,20,31)	21	8.jpg
8	frying_pan	(96,87,86,105)	14	8.jpg
8	spoon	(34,174,19,36)	27	8.jpg
9	shell_egg	(14,233,18,20)	7	9.jpg
9	ham	(66,177,29,21)	12	9.jpg
9	bowl	(53,123,47,40)	17	9.jpg
9	cutting_board	(11,112,54,57)	19	9.jpg
9	knife	(31,104,29,75)	22	9.jpg
9	saltshaker	(22,164,43,51)	26	9.jpg
9	glass	(0,182,20,32)	21	9.jpg
9	frying_pan	(96,86,86,106)	14	9.jpg
9	spoon	(33,174,19,36)	27	9.jpg
10	shell_egg	(15,233,17,20)	7	10.jpg
10	ham	(68,177,28,21)	12	10.jpg
10	bowl	(50,122,48,41)	17	10.jpg
10	cutting_board	(8,113,54,55)	19	10.jpg
10	knife	(30,104,28,73)	22	10.jpg
10	saltshaker	(22,165,42,50)	26	10.jpg
10	glass	(0,182,19,32)	21	10.jpg
10	frying_pan	(96,87,86,105)	14	10.jpg
10	spoon	(34,174,19,36)	27	10.jpg
11	shell_egg	(14,233,17,19)	7	11.jpg
11	ham	(66,177,28,21)	12	11.jpg
11	bowl	(53,123,45,40)	17	11.jpg
11	cutting_board	(12,114,52,54)	19	11.jpg
11	knife	(31,105,29,73)	22	11.jpg
11	saltshaker	(23,165,42,50)	26	11.jpg
11	glass	(0,182,20,33)	21	11.jpg
11	frying_pan	(96,86,86,106)	14	11.jpg
11	spoon	(33,174,19,36)	27	11.jpg
12	shell_egg	(15,233,17,20)	7	12.jpg
12	ham	(66,177,29,21)	12	12.jpg
12	bowl	(53,123,45,39)	17	12.jpg
12	cutting_board	(9,113,53,55)	19	12.jpg
12	knife	(31,105,29,73)	22	12.jpg
12	saltshaker	(21,165,42,50)	26	12.jpg
12	glass	(0,182,20,33)	21	12.jpg
12	frying_pan	(96,87,86,105)	14	12.jpg
12	spoon	(34,174,19,37)	27	12.jpg
13	shell_egg	(14,233,17,20)	7	13.jpg
13	ham	(68,177,28,21)	12	13.jpg
13	bowl	(53,123,45,39)	17	13.jpg
13	cutting_board	(9,113,54,55)	19	13.jpg
13	knife	(30,104,29,74)	22	13.jpg
13	saltshaker	(22,164,44,52)	26	13.jpg
13	glass	(0,182,19,33)	21	13.jpg
13	frying_pan	(96,86,86,106)	14	13.jpg
13	spoon	(33,174,19,36)	27	13.jpg
14	shell_egg	(15,234,16,19)	7	14.jpg
14	ham	(66,177,28,21)	12	14.jpg
14	bowl	(53,123,47,40)	17	14.jpg
14	cutting_board	(11,113,54,55)	19	14.jpg
14	knife	(31,105,28,73)	22	14.jpg
14	saltshaker	(20,164,43,51)	26	14.jpg
14	glass	(0,182,21,33)	21	14.jpg
14	frying_pan	(95,87,87,105)	14	14.jpg
14	spoon	(34,174,19,36)	27	14.jpg
15	shell_egg	(15,234,17,18)	7	15.jpg
15	ham	(67,177,28,21)	12	15.jpg
15	bowl	(52,123,46,40)	17	15.jpg
15	cutting_board	(9,113,54,56)	19	15.jpg
15	knife	(31,104,29,74)	22	15.jpg
15	saltshaker	(22,164,43,51)	26	15.jpg
15	glass	(0,182,19,33)	21	15.jpg
15	frying_pan	(96,86,86,106)	14	15.jpg
15	spoon	(33,174,19,36)	27	15.jpg
16	shell_egg	(15,234,16,18)	7	16.jpg
16	ham	(68,177,28,21)	12	16.jpg
16	bowl	(52,124,43,37)	17	16.jpg
16	cutting_board	(11,113,54,55)	19	16.jpg
16	knife	(31,105,29,73)	22	16.jpg
16	saltshaker	(21,165,41,48)	26	16.jpg
16	glass	(0,182,20,33)	21	16.jpg
16	frying_pan	(96,87,86,105)	14	16.jpg
16	spoon	(34,174,19,37)	27	16.jpg
17	shell_egg	(14,234,17,19)	7	17.jpg
17	ham	(67,177,29,21)	12	17.jpg
17	bowl	(52,124,45,39)	17	17.jpg
17	cutting_board	(10,113,53,55)	19	17.jpg
17	knife	(30,104,29,74)	22	17.jpg
17	saltshaker	(23,165,41,49)	26	17.jpg
17	glass	(0,182,19,33)	21	17.jpg
17	frying_pan	(96,87,86,105)	14	17.jpg
17	spoon	(33,174,20,37)	27	17.jpg
18	shell_egg	(15,234,17,19)	7	18.jpg
18	ham	(67,176,29,23)	12	18.jpg
18	bowl	(53,123,47,40)	17	18.jpg
18	cutting_board	(8,113,54,55)	19	18.jpg
18	knife	(31,104,29,74)	22	18.jpg
18	saltshaker	(22,165,40,48)	26	18.jpg
18	glass	(0,182,21,33)	21	18.jpg
18	frying_pan	(96,87,86,105)	14	18.jpg
18	spoon	(33,174,20,37)	27	18.jpg
19	shell_egg	(14,233,17,20)	7	19.jpg
19	ham	(67,176,29,23)	12	19.jpg
19	bowl	(53,123,45,39)	17	19.jpg
19	cutting_board	(12,114,52,54)	19	19.jpg
19	knife	(31,104,29,75)	22	19.jpg
19	saltshaker	(22,165,41,49)	26	19.jpg
19	glass	(0,182,19,33)	21	19.jpg
19	frying_pan	(96,86,86,106)	14	19.jpg
19	spoon	(34,174,19,37)	27	19.jpg
20	shell_egg	(15,234,17,19)	7	20.jpg
20	ham	(67,176,29,23)	12	20.jpg
20	bowl	(53,124,43,37)	17	20.jpg
20	cutting_board	(9,113,53,55)	19	20.jpg
20	knife	(30,104,28,73)	22	20.jpg
20	saltshaker	(23,165,42,50)	26	20.jpg
20	glass	(0,182,21,34)	21	20.jpg
20	frying_pan	(96,86,86,106)	14	20.jpg
20	spoon	(33,174,19,36)	27	20.jpg
21	shell_egg	(14,234,17,19)	7	21.jpg
21	ham	(67,176,29,23)	12	21.jpg
21	bowl	(52,124,45,38)	17	21.jpg
21	cutting_board	(11,114,52,54)	19	21.jpg
21	knife	(31,105,29,73)	22	21.jpg
21	saltshaker	(22,165,42,50)	26	21.jpg
21	glass	(0,182,19,33)	21	21.jpg
21	frying_pan	(96,87,86,105)	14	21.jpg
21	spoon	(34,174,19,37)	27	21.jpg
22	shell_egg	(15,234,16,18)	7	22.jpg
22	ham	(66,177,29,21)	12	22.jpg
22	bowl	(52,123,48,41)	17	22.jpg
22	cutting_board	(10,113,53,55)	19	22.jpg
22	knife	(31,105,29,73)	22	22.jpg
22	saltshaker	(23,165,42,49)	26	22.jpg
22	glass	(0,182,21,34)	21	22.jpg
22	frying_pan	(96,86,86,106)	14	22.jpg
22	spoon	(33,174,20,37)	27	22.jpg
23	shell_egg	(14,234,17,19)	7	23.jpg
23	ham	(67,177,28,21)	12	23.jpg
23	bowl	(53,123,45,40)	17	23.jpg
23	cutting_board	(10,113,53,55)	19	23.jpg
23	knife	(30,104,29,74)	22	23.jpg
23	saltshaker	(21,165,42,49)	26	23.jpg
23	glass	(0,182,19,33)	21	23.jpg
23	frying_pan	(96,87,86,105)	14	23.jpg
23	spoon	(33,174,19,36)	27	23.jpg
24	shell_egg	(15,234,16,18)	7	24.jpg
24	ham	(67,177,29,21)	12	24.jpg
24	bowl	(53,124,42,37)	17	24.jpg
24	cutting_board	(8,113,54,55)	19	24.jpg
24	knife	(31,104,28,74)	22	24.jpg
24	saltshaker	(22,165,42,50)	26	24.jpg
24	glass	(0,182,21,34)	21	24.jpg
24	frying_pan	(93,86,87,106)	14	24.jpg
24	spoon	(34,175,18,35)	27	24.jpg
25	shell_egg	(15,234,17,18)	7	25.jpg
25	ham	(67,177,28,21)	12	25.jpg
25	bowl	(52,123,45,39)	17	25.jpg
25	cutting_board	(10,113,53,55)	19	25.jpg
25	knife	(30,104,29,74)	22	25.jpg
25	saltshaker	(22,165,42,50)	26	25.jpg
25	glass	(0,182,19,33)	21	25.jpg
25	frying_pan	(97,86,88,107)	14	25.jpg
25	spoon	(34,175,18,35)	27	25.jpg
26	shell_egg	(14,234,17,18)	7	26.jpg
26	ham	(66,177,29,21)	12	26.jpg
26	bowl	(53,123,47,40)	17	26.jpg
26	cutting_board	(11,113,54,55)	19	26.jpg
26	knife	(31,104,29,74)	22	26.jpg
26	saltshaker	(23,165,42,50)	26	26.jpg
26	glass	(0,182,21,34)	21	26.jpg
26	frying_pan	(96,88,83,101)	14	26.jpg
26	spoon	(34,175,18,35)	27	26.jpg
27	shell_egg	(15,234,17,18)	7	27.jpg
27	ham	(67,177,29,21)	12	27.jpg
27	bowl	(53,123,45,39)	17	27.jpg
27	cutting_board	(8,111,55,58)	19	27.jpg
27	knife	(30,104,28,73)	22	27.jpg
27	saltshaker	(22,165,42,50)	26	27.jpg
27	glass	(0,182,19,33)	21	27.jpg
27	frying_pan	(96,87,86,105)	14	27.jpg
27	spoon	(34,175,19,35)	27	27.jpg
28	shell_egg	(15,234,16,18)	7	28.jpg
28	ham	(67,177,28,21)	12	28.jpg
28	bowl	(53,124,42,38)	17	28.jpg
28	cutting_board	(9,112,54,57)	19	28.jpg
28	knife	(31,104,29,74)	22	28.jpg
28	saltshaker	(23,165,42,49)	26	28.jpg
28	glass	(0,182,20,33)	21	28.jpg
28	frying_pan	(93,86,88,106)	14	28.jpg
28	spoon	(34,175,18,35)	27	28.jpg
29	shell_egg	(15,234,17,18)	7	29.jpg
29	ham	(66,177,28,21)	12	29.jpg
29	bowl	(52,124,45,39)	17	29.jpg
29	cutting_board	(8,113,54,55)	19	29.jpg
29	knife	(31,105,28,73)	22	29.jpg
29	saltshaker	(22,165,42,50)	26	29.jpg
29	glass	(0,182,19,32)	21	29.jpg
29	frying_pan	(95,86,87,106)	14	29.jpg
29	spoon	(33,175,19,35)	27	29.jpg
30	shell_egg	(14,234,17,18)	7	30.jpg
30	ham	(68,177,28,21)	12	30.jpg
30	bowl	(52,123,48,41)	17	30.jpg
30	cutting_board	(11,113,53,55)	19	30.jpg
30	knife	(31,104,29,74)	22	30.jpg
30	saltshaker	(22,165,42,50)	26	30.jpg
30	glass	(0,182,20,33)	21	30.jpg
30	frying_pan	(95,86,87,106)	14	30.jpg
30	spoon	(33,174,20,36)	27	30.jpg
31	shell_egg	(15,234,17,18)	7	31.jpg
31	ham	(67,177,27,21)	12	31.jpg
31	bowl	(53,123,45,40)	17	31.jpg
31	cutting_board	(10,113,53,56)	19	31.jpg
31	knife	(30,104,28,73)	22	31.jpg
31	saltshaker	(23,165,42,50)	26	31.jpg
31	glass	(0,183,20,32)	21	31.jpg
31	frying_pan	(95,86,87,106)	14	31.jpg
31	spoon	(33,175,19,35)	27	31.jpg
32	shell_egg	(14,234,17,18)	7	32.jpg
32	ham	(67,177,28,21)	12	32.jpg
32	bowl	(53,124,42,37)	17	32.jpg
32	cutting_board	(8,113,54,55)	19	32.jpg
32	knife	(31,105,29,73)	22	32.jpg
32	saltshaker	(22,165,42,49)	26	32.jpg
32	glass	(0,182,20,33)	21	32.jpg
32	frying_pan	(95,86,87,106)	14	32.jpg
32	spoon	(33,174,19,36)	27	32.jpg
33	shell_egg	(15,234,17,18)	7	33.jpg
33	ham	(67,177,28,21)	12	33.jpg
33	bowl	(52,124,45,39)	17	33.jpg
33	cutting_board	(12,114,52,54)	19	33.jpg
33	knife	(31,105,28,73)	22	33.jpg
33	saltshaker	(21,165,42,49)	26	33.jpg
33	glass	(0,182,20,33)	21	33.jpg
33	frying_pan	(95,87,87,105)	14	33.jpg
33	spoon	(34,175,19,35)	27	33.jpg
34	shell_egg	(14,234,17,18)	7	34.jpg
34	ham	(66,177,29,21)	12	34.jpg
34	bowl	(52,123,48,41)	17	34.jpg
34	cutting_board	(9,113,53,55)	19	34.jpg
34	knife	(30,104,29,74)	22	34.jpg
34	saltshaker	(23,165,42,49)	26	34.jpg
34	glass	(0,182,19,33)	21	34.jpg
34	frying_pan	(95,86,87,106)	14	34.jpg
34	spoon	(33,174,19,36)	27	34.jpg
35	shell_egg	(15,234,17,18)	7	35.jpg
35	ham	(67,177,28,22)	12	35.jpg
35	bowl	(53,123,45,39)	17	35.jpg
35	cutting_board	(11,114,52,54)	19	35.jpg
35	knife	(31,104,30,76)	22	35.jpg
35	saltshaker	(21,165,41,48)	26	35.jpg
35	glass	(0,182,21,33)	21	35.jpg
35	frying_pan	(96,87,86,105)	14	35.jpg
35	spoon	(33,175,19,35)	27	35.jpg
36	shell_egg	(15,234,16,18)	7	36.jpg
36	ham	(67,177,29,21)	12	36.jpg
36	bowl	(53,122,47,41)	17	36.jpg
36	cutting_board	(10,113,53,55)	19	36.jpg
36	knife	(30,104,29,75)	22	36.jpg
36	saltshaker	(23,165,41,49)	26	36.jpg
36	glass	(0,182,19,33)	21	36.jpg
36	frying_pan	(95,86,87,106)	14	36.jpg
36	spoon	(34,175,19,36)	27	36.jpg
37	shell_egg	(15,234,16,18)	7	37.jpg
37	ham	(67,177,29,22)	12	37.jpg
37	bowl	(52,123,46,39)	17	37.jpg
37	cutting_board	(10,113,53,55)	19	37.jpg
37	knife	(31,104,30,76)	22	37.jpg
37	saltshaker	(22,165,42,50)	26	37.jpg
37	glass	(0,183,20,32)	21	37.jpg
37	frying_pan	(95,86,87,106)	14	37.jpg
37	spoon	(33,175,19,35)	27	37.jpg
38	shell_egg	(15,234,16,18)	7	38.jpg
38	ham	(66,177,28,21)	12	38.jpg
38	bowl	(53,124,43,38)	17	38.jpg
38	cutting_board	(8,113,54,55)	19	38.jpg
38	knife	(30,104,29,75)	22	38.jpg
38	saltshaker	(22,165,42,50)	26	38.jpg
38	glass	(0,182,20,33)	21	38.jpg
38	frying_pan	(95,86,87,106)	14	38.jpg
38	spoon	(33,175,19,35)	27	38.jpg
39	shell_egg	(15,234,17,18)	7	39.jpg
39	ham	(67,177,28,21)	12	39.jpg
39	bowl	(52,124,45,38)	17	39.jpg
39	cutting_board	(11,113,54,55)	19	39.jpg
39	knife	(31,104,30,76)	22	39.jpg
39	saltshaker	(23,165,42,50)	26	39.jpg
39	glass	(0,182,19,32)	21	39.jpg
39	frying_pan	(95,86,87,106)	14	39.jpg
39	spoon	(34,175,19,36)	27	39.jpg
40	shell_egg	(14,234,17,18)	7	40.jpg
40	ham	(67,177,28,21)	12	40.jpg
40	bowl	(52,122,48,41)	17	40.jpg
40	cutting_board	(10,113,53,55)	19	40.jpg
40	knife	(30,104,29,75)	22	40.jpg
40	saltshaker	(22,165,42,50)	26	40.jpg
40	glass	(0,182,20,32)	21	40.jpg
40	frying_pan	(96,87,86,105)	14	40.jpg
40	spoon	(34,175,18,35)	27	40.jpg
41	shell_egg	(15,234,17,18)	7	41.jpg
41	ham	(67,177,29,21)	12	41.jpg
41	bowl	(53,123,45,39)	17	41.jpg
41	cutting_board	(8,113,54,55)	19	41.jpg
41	knife	(31,104,30,76)	22	41.jpg
41	saltshaker	(23,165,42,49)	26	41.jpg
41	glass	(0,182,19,33)	21	41.jpg
41	frying_pan	(95,86,87,106)	14	41.jpg
41	spoon	(34,175,18,35)	27	41.jpg
42	shell_egg	(14,234,17,18)	7	42.jpg
42	ham	(66,176,29,22)	12	42.jpg
42	bowl	(53,124,43,38)	17	42.jpg
42	cutting_board	(11,113,53,55)	19	42.jpg
42	knife	(30,104,29,75)	22	42.jpg
42	saltshaker	(21,165,42,49)	26	42.jpg
42	glass	(0,182,20,33)	21	42.jpg
42	frying_pan	(96,87,86,105)	14	42.jpg
42	spoon	(34,174,19,36)	27	42.jpg
43	shell_egg	(15,233,17,19)	7	43.jpg
43	ham	(67,176,28,22)	12	43.jpg
43	bowl	(52,124,45,38)	17	43.jpg
43	cutting_board	(8,111,55,57)	19	43.jpg
43	knife	(31,104,30,76)	22	43.jpg
43	saltshaker	(23,165,42,51)	26	43.jpg
43	glass	(0,183,20,32)	21	43.jpg
43	frying_pan	(95,86,87,106)	14	43.jpg
43	spoon	(33,174,19,36)	27	43.jpg
44	shell_egg	(14,233,17,19)	7	44.jpg
44	ham	(66,177,29,21)	12	44.jpg
44	bowl	(52,123,48,40)	17	44.jpg
44	cutting_board	(9,112,54,57)	19	44.jpg
44	knife	(30,104,29,75)	22	44.jpg
44	saltshaker	(21,165,42,50)	26	44.jpg
44	glass	(0,182,19,33)	21	44.jpg
44	frying_pan	(95,86,87,106)	14	44.jpg
44	spoon	(33,174,20,36)	27	44.jpg
45	shell_egg	(15,234,17,19)	7	45.jpg
45	ham	(67,177,28,22)	12	45.jpg
45	bowl	(53,123,45,40)	17	45.jpg
45	cutting_board	(8,113,54,55)	19	45.jpg
45	knife	(31,104,30,76)	22	45.jpg
45	saltshaker	(23,165,43,51)	26	45.jpg
45	glass	(0,182,20,33)	21	45.jpg
45	frying_pan	(95,87,87,105)	14	45.jpg
45	spoon	(33,174,19,36)	27	45.jpg
46	shell_egg	(14,233,17,19)	7	46.jpg
46	ham	(67,177,29,21)	12	46.jpg
46	bowl	(53,124,42,37)	17	46.jpg
46	cutting_board	(12,114,52,54)	19	46.jpg
46	knife	(30,104,29,75)	22	46.jpg
46	saltshaker	(21,165,42,50)	26	46.jpg
46	glass	(0,183,20,32)	21	46.jpg
46	frying_pan	(95,86,87,106)	14	46.jpg
46	spoon	(33,174,19,36)	27	46.jpg
47	shell_egg	(15,234,17,19)	7	47.jpg
47	ham	(67,177,28,21)	12	47.jpg
47	bowl	(53,124,44,38)	17	47.jpg
47	cutting_board	(9,113,53,55)	19	47.jpg
47	knife	(31,104,29,75)	22	47.jpg
47	saltshaker	(23,165,42,49)	26	47.jpg
47	glass	(0,182,20,33)	21	47.jpg
47	frying_pan	(95,86,87,106)	14	47.jpg
47	spoon	(34,175,19,35)	27	47.jpg
48	shell_egg	(15,234,17,19)	7	48.jpg
48	ham	(66,177,29,21)	12	48.jpg
48	bowl	(53,123,47,40)	17	48.jpg
48	cutting_board	(11,114,52,54)	19	48.jpg
48	knife	(30,105,30,74)	22	48.jpg
48	saltshaker	(21,165,41,48)	26	48.jpg
48	glass	(0,182,19,33)	21	48.jpg
48	frying_pan	(95,86,87,106)	14	48.jpg
48	spoon	(34,174,18,36)	27	48.jpg
49	shell_egg	(15,234,17,19)	7	49.jpg
49	ham	(67,177,29,22)	12	49.jpg
49	bowl	(53,123,45,40)	17	49.jpg
49	cutting_board	(10,113,53,55)	19	49.jpg
49	knife	(31,105,29,74)	22	49.jpg
49	saltshaker	(23,165,42,49)	26	49.jpg
49	glass	(0,182,21,33)	21	49.jpg
49	frying_pan	(95,87,87,105)	14	49.jpg
49	spoon	(33,175,19,35)	27	49.jpg
50	shell_egg	(15,234,17,19)	7	50.jpg
50	ham	(67,177,28,21)	12	50.jpg
50	bowl	(53,123,45,40)	17	50.jpg
50	cutting_board	(10,113,53,55)	19	50.jpg
50	knife	(31,105,29,74)	22	50.jpg
50	saltshaker	(22,165,42,49)	26	50.jpg
50	glass	(0,182,19,33)	21	50.jpg
50	frying_pan	(95,86,87,106)	14	50.jpg
50	spoon	(33,174,19,36)	27	50.jpg
51	shell_egg	(15,234,17,18)	7	51.jpg
51	ham	(66,177,28,21)	12	51.jpg
51	bowl	(53,124,42,38)	17	51.jpg
51	cutting_board	(10,113,53,56)	19	51.jpg
51	knife	(31,104,29,75)	22	51.jpg
51	saltshaker	(22,165,42,50)	26	51.jpg
51	glass	(0,182,21,33)	21	51.jpg
51	frying_pan	(95,87,87,105)	14	51.jpg
51	spoon	(33,175,19,35)	27	51.jpg
52	shell_egg	(14,234,17,19)	7	52.jpg
52	ham	(67,177,28,21)	12	52.jpg
52	bowl	(53,124,44,38)	17	52.jpg
52	cutting_board	(11,113,54,55)	19	52.jpg
52	knife	(31,105,29,74)	22	52.jpg
52	saltshaker	(23,165,42,49)	26	52.jpg
52	glass	(0,182,19,33)	21	52.jpg
52	frying_pan	(95,87,87,105)	14	52.jpg
52	spoon	(33,174,19,36)	27	52.jpg
53	shell_egg	(15,234,17,18)	7	53.jpg
53	ham	(67,177,28,21)	12	53.jpg
53	bowl	(52,122,48,41)	17	53.jpg
53	cutting_board	(10,113,53,56)	19	53.jpg
53	knife	(30,104,29,75)	22	53.jpg
53	saltshaker	(21,164,41,49)	26	53.jpg
53	glass	(0,182,20,33)	21	53.jpg
53	frying_pan	(95,86,87,106)	14	53.jpg
53	spoon	(33,174,19,36)	27	53.jpg
54	shell_egg	(14,234,17,19)	7	54.jpg
54	ham	(67,177,28,22)	12	54.jpg
54	bowl	(53,123,45,39)	17	54.jpg
54	cutting_board	(8,113,54,55)	19	54.jpg
54	knife	(31,104,29,74)	22	54.jpg
54	saltshaker	(23,165,42,49)	26	54.jpg
54	glass	(0,182,20,33)	21	54.jpg
54	frying_pan	(96,86,86,106)	14	54.jpg
54	spoon	(34,174,19,36)	27	54.jpg
55	shell_egg	(15,234,17,18)	7	55.jpg
55	ham	(66,177,30,22)	12	55.jpg
55	bowl	(53,124,42,37)	17	55.jpg
55	cutting_board	(12,114,52,54)	19	55.jpg
55	knife	(30,104,29,74)	22	55.jpg
55	saltshaker	(22,164,41,50)	26	55.jpg
55	glass	(0,182,19,33)	21	55.jpg
55	frying_pan	(96,87,86,105)	14	55.jpg
55	spoon	(33,174,19,36)	27	55.jpg
56	shell_egg	(14,234,17,18)	7	56.jpg
56	ham	(66,177,29,22)	12	56.jpg
56	bowl	(52,124,45,38)	17	56.jpg
56	cutting_board	(9,113,53,55)	19	56.jpg
56	knife	(31,104,29,74)	22	56.jpg
56	saltshaker	(22,165,42,49)	26	56.jpg
56	glass	(0,182,20,33)	21	56.jpg
56	frying_pan	(95,86,87,106)	14	56.jpg
56	spoon	(33,174,20,36)	27	56.jpg
57	shell_egg	(15,234,17,18)	7	57.jpg
57	ham	(67,177,29,21)	12	57.jpg
57	bowl	(52,122,48,41)	17	57.jpg
57	cutting_board	(11,114,52,54)	19	57.jpg
57	knife	(30,104,29,75)	22	57.jpg
57	saltshaker	(22,165,42,49)	26	57.jpg
57	glass	(0,182,19,32)	21	57.jpg
57	frying_pan	(95,87,87,105)	14	57.jpg
57	spoon	(33,174,19,36)	27	57.jpg
58	shell_egg	(15,234,17,18)	7	58.jpg
58	ham	(66,176,28,22)	12	58.jpg
58	bowl	(53,123,45,40)	17	58.jpg
58	cutting_board	(10,113,53,55)	19	58.jpg
58	knife	(30,104,30,75)	22	58.jpg
58	saltshaker	(22,165,42,49)	26	58.jpg
58	glass	(0,182,20,33)	21	58.jpg
58	frying_pan	(95,86,87,106)	14	58.jpg
58	spoon	(33,174,19,36)	27	58.jpg
59	shell_egg	(15,234,17,18)	7	59.jpg
59	ham	(68,177,28,21)	12	59.jpg
59	bowl	(53,124,43,38)	17	59.jpg
59	cutting_board	(10,113,53,55)	19	59.jpg
59	knife	(30,104,29,75)	22	59.jpg
59	saltshaker	(22,165,42,49)	26	59.jpg
59	glass	(0,182,20,33)	21	59.jpg
59	frying_pan	(95,86,87,106)	14	59.jpg
59	spoon	(34,175,19,35)	27	59.jpg
60	shell_egg	(14,233,17,19)	7	60.jpg
60	ham	(67,177,28,21)	12	60.jpg
60	bowl	(52,124,45,38)	17	60.jpg
60	cutting_board	(8,113,54,55)	19	60.jpg
60	knife	(30,104,29,75)	22	60.jpg
60	saltshaker	(23,165,42,49)	26	60.jpg
60	glass	(0,182,19,33)	21	60.jpg
60	frying_pan	(96,87,86,105)	14	60.jpg
60	spoon	(33,174,19,36)	27	60.jpg
61	shell_egg	(15,234,17,18)	7	61.jpg
61	ham	(67,177,29,21)	12	61.jpg
61	bowl	(53,123,47,41)	17	61.jpg
61	cutting_board	(10,113,53,55)	19	61.jpg
61	knife	(30,104,29,75)	22	61.jpg
61	saltshaker	(22,165,42,50)	26	61.jpg
61	glass	(0,182,20,33)	21	61.jpg
61	frying_pan	(95,86,87,106)	14	61.jpg
61	spoon	(34,175,19,35)	27	61.jpg
62	shell_egg	(15,234,17,18)	7	62.jpg
62	ham	(66,177,29,21)	12	62.jpg
62	bowl	(53,123,45,39)	17	62.jpg
62	cutting_board	(8,113,54,55)	19	62.jpg
62	knife	(30,104,29,74)	22	62.jpg
62	saltshaker	(23,165,42,50)	26	62.jpg
62	glass	(0,183,19,31)	21	62.jpg
62	frying_pan	(95,86,87,106)	14	62.jpg
62	spoon	(34,175,19,35)	27	62.jpg
