Frame:	Label:	Points:	Bounding Box ID:	Frame path:
23	bowl	(54,118,43,41)	1	data3/scramble-egg/23.jpg
23	oil bottle	(0,174,21,44)	2	data3/scramble-egg/23.jpg
23	frying pan	(103,89,82,101)	3	data3/scramble-egg/23.jpg
23	saltshaker	(15,170,44,50)	4	data3/scramble-egg/23.jpg
23	spoon	(29,180,20,36)	5	data3/scramble-egg/23.jpg
24	egg	(56,238,22,19)	0	data3/scramble-egg/24.jpg
24	bowl	(54,118,43,41)	1	data3/scramble-egg/24.jpg
24	oil bottle	(0,174,21,44)	2	data3/scramble-egg/24.jpg
24	frying pan	(103,89,82,101)	3	data3/scramble-egg/24.jpg
24	saltshaker	(15,170,44,50)	4	data3/scramble-egg/24.jpg
24	spoon	(29,180,20,36)	5	data3/scramble-egg/24.jpg
25	egg	(56,238,22,19)	0	data3/scramble-egg/25.jpg
25	bowl	(54,118,43,41)	1	data3/scramble-egg/25.jpg
25	oil bottle	(0,174,21,44)	2	data3/scramble-egg/25.jpg
25	frying pan	(103,89,82,101)	3	data3/scramble-egg/25.jpg
25	saltshaker	(15,170,44,50)	4	data3/scramble-egg/25.jpg
25	spoon	(29,180,20,36)	5	data3/scramble-egg/25.jpg
26	egg	(56,238,22,19)	0	data3/scramble-egg/26.jpg
26	bowl	(54,118,43,41)	1	data3/scramble-egg/26.jpg
26	oil bottle	(0,174,21,44)	2	data3/scramble-egg/26.jpg
26	frying pan	(103,89,82,101)	3	data3/scramble-egg/26.jpg
26	saltshaker	(15,170,44,50)	4	data3/scramble-egg/26.jpg
26	spoon	(29,180,20,36)	5	data3/scramble-egg/26.jpg
27	egg	(56,238,22,19)	0	data3/scramble-egg/27.jpg
27	bowl	(54,118,43,41)	1	data3/scramble-egg/27.jpg
27	oil bottle	(0,174,21,44)	2	data3/scramble-egg/27.jpg
27	frying pan	(103,89,82,101)	3	data3/scramble-egg/27.jpg
27	saltshaker	(15,170,44,50)	4	data3/scramble-egg/27.jpg
27	spoon	(29,180,20,36)	5	data3/scramble-egg/27.jpg
28	egg	(56,238,22,19)	0	data3/scramble-egg/28.jpg
28	bowl	(54,118,43,41)	1	data3/scramble-egg/28.jpg
28	oil bottle	(0,174,21,44)	2	data3/scramble-egg/28.jpg
28	frying pan	(103,89,82,101)	3	data3/scramble-egg/28.jpg
28	saltshaker	(15,170,44,50)	4	data3/scramble-egg/28.jpg
28	spoon	(29,180,20,36)	5	data3/scramble-egg/28.jpg
29	egg	(56,238,22,19)	0	data3/scramble-egg/29.jpg
29	bowl	(54,118,43,41)	1	data3/scramble-egg/29.jpg
29	oil bottle	(0,174,21,44)	2	data3/scramble-egg/29.jpg
29	frying pan	(103,89,82,101)	3	data3/scramble-egg/29.jpg
29	saltshaker	(15,170,44,50)	4	data3/scramble-egg/29.jpg
29	spoon	(29,180,20,36)	5	data3/scramble-egg/29.jpg
30	egg	(56,238,22,19)	0	data3/scramble-egg/30.jpg
30	bowl	(54,118,43,41)	1	data3/scramble-egg/30.jpg
30	oil bottle	(0,174,21,44)	2	data3/scramble-egg/30.jpg
30	frying pan	(103,89,82,101)	3	data3/scramble-egg/30.jpg
30	saltshaker	(15,170,44,50)	4	data3/scramble-egg/30.jpg
30	spoon	(29,180,20,36)	5	data3/scramble-egg/30.jpg
31	egg	(56,238,22,19)	0	data3/scramble-egg/31.jpg
31	bowl	(54,118,43,41)	1	data3/scramble-egg/31.jpg
31	oil bottle	(0,174,21,44)	2	data3/scramble-egg/31.jpg
31	frying pan	(103,89,82,101)	3	data3/scramble-egg/31.jpg
31	saltshaker	(15,170,44,50)	4	data3/scramble-egg/31.jpg
31	spoon	(29,180,20,36)	5	data3/scramble-egg/31.jpg
32	egg	(56,238,22,19)	0	data3/scramble-egg/32.jpg
32	bowl	(54,118,43,41)	1	data3/scramble-egg/32.jpg
32	oil bottle	(0,174,21,44)	2	data3/scramble-egg/32.jpg
32	frying pan	(103,89,82,101)	3	data3/scramble-egg/32.jpg
32	saltshaker	(15,170,44,50)	4	data3/scramble-egg/32.jpg
32	spoon	(29,180,20,36)	5	data3/scramble-egg/32.jpg
33	egg	(56,238,22,19)	0	data3/scramble-egg/33.jpg
33	bowl	(54,118,43,41)	1	data3/scramble-egg/33.jpg
33	oil bottle	(0,174,21,44)	2	data3/scramble-egg/33.jpg
33	frying pan	(103,89,82,101)	3	data3/scramble-egg/33.jpg
33	saltshaker	(15,170,44,50)	4	data3/scramble-egg/33.jpg
33	spoon	(29,180,20,36)	5	data3/scramble-egg/33.jpg
34	egg	(56,238,22,19)	0	data3/scramble-egg/34.jpg
34	bowl	(54,118,43,41)	1	data3/scramble-egg/34.jpg
34	oil bottle	(0,174,21,44)	2	data3/scramble-egg/34.jpg
34	frying pan	(103,89,82,101)	3	data3/scramble-egg/34.jpg
34	saltshaker	(15,170,44,50)	4	data3/scramble-egg/34.jpg
34	spoon	(29,180,20,36)	5	data3/scramble-egg/34.jpg
35	egg	(56,238,22,19)	0	data3/scramble-egg/35.jpg
35	bowl	(54,118,43,41)	1	data3/scramble-egg/35.jpg
35	oil bottle	(0,174,21,44)	2	data3/scramble-egg/35.jpg
35	frying pan	(103,89,82,101)	3	data3/scramble-egg/35.jpg
35	saltshaker	(15,170,44,50)	4	data3/scramble-egg/35.jpg
35	spoon	(29,180,20,36)	5	data3/scramble-egg/35.jpg
36	egg	(56,238,22,19)	0	data3/scramble-egg/36.jpg
36	bowl	(54,118,43,41)	1	data3/scramble-egg/36.jpg
36	oil bottle	(0,174,21,44)	2	data3/scramble-egg/36.jpg
36	frying pan	(103,89,82,101)	3	data3/scramble-egg/36.jpg
36	saltshaker	(15,170,44,50)	4	data3/scramble-egg/36.jpg
36	spoon	(29,180,20,36)	5	data3/scramble-egg/36.jpg
37	egg	(56,238,22,19)	0	data3/scramble-egg/37.jpg
37	bowl	(54,118,43,41)	1	data3/scramble-egg/37.jpg
37	oil bottle	(0,174,21,44)	2	data3/scramble-egg/37.jpg
37	frying pan	(103,89,82,101)	3	data3/scramble-egg/37.jpg
37	saltshaker	(15,170,44,50)	4	data3/scramble-egg/37.jpg
37	spoon	(29,180,20,36)	5	data3/scramble-egg/37.jpg
38	egg	(56,238,22,19)	0	data3/scramble-egg/38.jpg
38	bowl	(54,118,43,41)	1	data3/scramble-egg/38.jpg
38	oil bottle	(0,174,21,44)	2	data3/scramble-egg/38.jpg
38	frying pan	(103,89,82,101)	3	data3/scramble-egg/38.jpg
38	saltshaker	(15,170,44,50)	4	data3/scramble-egg/38.jpg
38	spoon	(29,180,20,36)	5	data3/scramble-egg/38.jpg
39	egg	(56,238,22,19)	0	data3/scramble-egg/39.jpg
39	bowl	(54,118,43,41)	1	data3/scramble-egg/39.jpg
39	oil bottle	(0,174,21,44)	2	data3/scramble-egg/39.jpg
39	frying pan	(103,89,82,101)	3	data3/scramble-egg/39.jpg
39	saltshaker	(15,170,44,50)	4	data3/scramble-egg/39.jpg
39	spoon	(29,180,20,36)	5	data3/scramble-egg/39.jpg
40	egg	(56,238,22,19)	0	data3/scramble-egg/40.jpg
40	bowl	(54,118,43,41)	1	data3/scramble-egg/40.jpg
40	oil bottle	(0,174,21,44)	2	data3/scramble-egg/40.jpg
40	frying pan	(103,89,82,101)	3	data3/scramble-egg/40.jpg
40	saltshaker	(15,170,44,50)	4	data3/scramble-egg/40.jpg
40	spoon	(29,180,20,36)	5	data3/scramble-egg/40.jpg
41	egg	(56,238,22,19)	0	data3/scramble-egg/41.jpg
41	bowl	(54,118,43,41)	1	data3/scramble-egg/41.jpg
41	oil bottle	(0,174,21,44)	2	data3/scramble-egg/41.jpg
41	frying pan	(103,89,82,101)	3	data3/scramble-egg/41.jpg
41	saltshaker	(15,170,44,50)	4	data3/scramble-egg/41.jpg
41	spoon	(29,180,20,36)	5	data3/scramble-egg/41.jpg
42	egg	(56,238,22,19)	0	data3/scramble-egg/42.jpg
42	bowl	(54,118,43,41)	1	data3/scramble-egg/42.jpg
42	oil bottle	(0,174,21,44)	2	data3/scramble-egg/42.jpg
42	frying pan	(103,89,82,101)	3	data3/scramble-egg/42.jpg
42	saltshaker	(15,170,44,50)	4	data3/scramble-egg/42.jpg
42	spoon	(29,180,20,36)	5	data3/scramble-egg/42.jpg
43	egg	(56,238,22,19)	0	data3/scramble-egg/43.jpg
43	bowl	(54,118,43,41)	1	data3/scramble-egg/43.jpg
43	oil bottle	(0,174,21,44)	2	data3/scramble-egg/43.jpg
43	frying pan	(103,89,82,101)	3	data3/scramble-egg/43.jpg
43	saltshaker	(15,170,44,50)	4	data3/scramble-egg/43.jpg
43	spoon	(29,180,20,36)	5	data3/scramble-egg/43.jpg
44	egg	(56,238,22,19)	0	data3/scramble-egg/44.jpg
44	bowl	(54,118,43,41)	1	data3/scramble-egg/44.jpg
44	oil bottle	(0,174,21,44)	2	data3/scramble-egg/44.jpg
44	frying pan	(103,89,82,101)	3	data3/scramble-egg/44.jpg
44	saltshaker	(15,170,44,50)	4	data3/scramble-egg/44.jpg
44	spoon	(29,180,20,36)	5	data3/scramble-egg/44.jpg
45	egg	(56,238,22,19)	0	data3/scramble-egg/45.jpg
45	bowl	(54,118,43,41)	1	data3/scramble-egg/45.jpg
45	oil bottle	(0,174,21,44)	2	data3/scramble-egg/45.jpg
45	frying pan	(103,89,82,101)	3	data3/scramble-egg/45.jpg
45	saltshaker	(15,170,44,50)	4	data3/scramble-egg/45.jpg
45	spoon	(29,180,20,36)	5	data3/scramble-egg/45.jpg
46	egg	(56,238,22,19)	0	data3/scramble-egg/46.jpg
46	bowl	(54,118,43,41)	1	data3/scramble-egg/46.jpg
46	oil bottle	(0,174,21,44)	2	data3/scramble-egg/46.jpg
46	frying pan	(103,89,82,101)	3	data3/scramble-egg/46.jpg
46	saltshaker	(15,170,44,50)	4	data3/scramble-egg/46.jpg
46	spoon	(29,180,20,36)	5	data3/scramble-egg/46.jpg
47	egg	(56,238,22,19)	0	data3/scramble-egg/47.jpg
47	bowl	(54,118,43,41)	1	data3/scramble-egg/47.jpg
47	oil bottle	(0,174,21,44)	2	data3/scramble-egg/47.jpg
47	frying pan	(103,89,82,101)	3	data3/scramble-egg/47.jpg
47	saltshaker	(15,170,44,50)	4	data3/scramble-egg/47.jpg
47	spoon	(29,180,20,36)	5	data3/scramble-egg/47.jpg
48	egg	(56,238,22,19)	0	data3/scramble-egg/48.jpg
48	bowl	(54,118,43,41)	1	data3/scramble-egg/48.jpg
48	oil bottle	(0,174,21,44)	2	data3/scramble-egg/48.jpg
48	frying pan	(103,89,82,101)	3	data3/scramble-egg/48.jpg
48	saltshaker	(15,170,44,50)	4	data3/scramble-egg/48.jpg
48	spoon	(29,180,20,36)	5	data3/scramble-egg/48.jpg
49	egg	(56,238,22,19)	0	data3/scramble-egg/49.jpg
49	bowl	(54,118,43,41)	1	data3/scramble-egg/49.jpg
49	oil bottle	(0,174,21,44)	2	data3/scramble-egg/49.jpg
49	frying pan	(103,89,82,101)	3	data3/scramble-egg/49.jpg
49	saltshaker	(15,170,44,50)	4	data3/scramble-egg/49.jpg
49	spoon	(29,180,20,36)	5	data3/scramble-egg/49.jpg
50	egg	(56,238,22,19)	0	data3/scramble-egg/50.jpg
50	bowl	(54,118,43,41)	1	data3/scramble-egg/50.jpg
50	oil bottle	(0,174,21,44)	2	data3/scramble-egg/50.jpg
50	frying pan	(103,89,82,101)	3	data3/scramble-egg/50.jpg
50	saltshaker	(15,170,44,50)	4	data3/scramble-egg/50.jpg
50	spoon	(29,180,20,36)	5	data3/scramble-egg/50.jpg
51	egg	(56,238,22,19)	0	data3/scramble-egg/51.jpg
51	bowl	(54,118,43,41)	1	data3/scramble-egg/51.jpg
51	oil bottle	(0,174,21,44)	2	data3/scramble-egg/51.jpg
51	frying pan	(103,89,82,101)	3	data3/scramble-egg/51.jpg
51	saltshaker	(15,170,44,50)	4	data3/scramble-egg/51.jpg
51	spoon	(29,180,20,36)	5	data3/scramble-egg/51.jpg
52	egg	(56,238,22,19)	0	data3/scramble-egg/52.jpg
52	bowl	(54,118,43,41)	1	data3/scramble-egg/52.jpg
52	oil bottle	(0,174,21,44)	2	data3/scramble-egg/52.jpg
52	frying pan	(103,89,82,101)	3	data3/scramble-egg/52.jpg
52	saltshaker	(15,170,44,50)	4	data3/scramble-egg/52.jpg
52	spoon	(29,180,20,36)	5	data3/scramble-egg/52.jpg
53	egg	(56,238,22,19)	0	data3/scramble-egg/53.jpg
53	bowl	(54,118,43,41)	1	data3/scramble-egg/53.jpg
53	oil bottle	(0,174,21,44)	2	data3/scramble-egg/53.jpg
53	frying pan	(103,89,82,101)	3	data3/scramble-egg/53.jpg
53	saltshaker	(15,170,44,50)	4	data3/scramble-egg/53.jpg
53	spoon	(29,180,20,36)	5	data3/scramble-egg/53.jpg
54	egg	(56,238,22,19)	0	data3/scramble-egg/54.jpg
54	bowl	(54,118,43,41)	1	data3/scramble-egg/54.jpg
54	oil bottle	(0,174,21,44)	2	data3/scramble-egg/54.jpg
54	frying pan	(103,89,82,101)	3	data3/scramble-egg/54.jpg
54	saltshaker	(15,170,44,50)	4	data3/scramble-egg/54.jpg
54	spoon	(29,180,20,36)	5	data3/scramble-egg/54.jpg
55	egg	(56,238,22,19)	0	data3/scramble-egg/55.jpg
55	bowl	(54,118,43,41)	1	data3/scramble-egg/55.jpg
55	oil bottle	(0,174,21,44)	2	data3/scramble-egg/55.jpg
55	frying pan	(103,89,82,101)	3	data3/scramble-egg/55.jpg
55	saltshaker	(15,170,44,50)	4	data3/scramble-egg/55.jpg
55	spoon	(29,180,20,36)	5	data3/scramble-egg/55.jpg
56	egg	(56,238,22,19)	0	data3/scramble-egg/56.jpg
56	bowl	(54,118,43,41)	1	data3/scramble-egg/56.jpg
56	oil bottle	(0,174,21,44)	2	data3/scramble-egg/56.jpg
56	frying pan	(103,89,82,101)	3	data3/scramble-egg/56.jpg
56	saltshaker	(15,170,44,50)	4	data3/scramble-egg/56.jpg
56	spoon	(29,180,20,36)	5	data3/scramble-egg/56.jpg
57	egg	(56,238,22,19)	0	data3/scramble-egg/57.jpg
57	bowl	(54,118,43,41)	1	data3/scramble-egg/57.jpg
57	oil bottle	(0,174,21,44)	2	data3/scramble-egg/57.jpg
57	frying pan	(103,89,82,101)	3	data3/scramble-egg/57.jpg
57	saltshaker	(15,170,44,50)	4	data3/scramble-egg/57.jpg
57	spoon	(29,180,20,36)	5	data3/scramble-egg/57.jpg
58	egg	(56,238,22,19)	0	data3/scramble-egg/58.jpg
58	bowl	(54,118,43,41)	1	data3/scramble-egg/58.jpg
58	oil bottle	(0,174,21,44)	2	data3/scramble-egg/58.jpg
58	frying pan	(103,89,82,101)	3	data3/scramble-egg/58.jpg
58	saltshaker	(15,170,44,50)	4	data3/scramble-egg/58.jpg
58	spoon	(29,180,20,36)	5	data3/scramble-egg/58.jpg
59	egg	(56,238,22,19)	0	data3/scramble-egg/59.jpg
59	bowl	(54,118,43,41)	1	data3/scramble-egg/59.jpg
59	oil bottle	(0,174,21,44)	2	data3/scramble-egg/59.jpg
59	frying pan	(103,89,82,101)	3	data3/scramble-egg/59.jpg
59	saltshaker	(15,170,44,50)	4	data3/scramble-egg/59.jpg
59	spoon	(29,180,20,36)	5	data3/scramble-egg/59.jpg
60	egg	(56,238,22,19)	0	data3/scramble-egg/60.jpg
60	bowl	(54,118,43,41)	1	data3/scramble-egg/60.jpg
60	oil bottle	(0,174,21,44)	2	data3/scramble-egg/60.jpg
60	frying pan	(103,89,82,101)	3	data3/scramble-egg/60.jpg
60	saltshaker	(15,170,44,50)	4	data3/scramble-egg/60.jpg
60	spoon	(29,180,20,36)	5	data3/scramble-egg/60.jpg
61	egg	(56,238,22,19)	0	data3/scramble-egg/61.jpg
61	bowl	(54,118,43,41)	1	data3/scramble-egg/61.jpg
61	oil bottle	(0,174,21,44)	2	data3/scramble-egg/61.jpg
61	frying pan	(103,89,82,101)	3	data3/scramble-egg/61.jpg
61	saltshaker	(15,170,44,50)	4	data3/scramble-egg/61.jpg
61	spoon	(29,180,20,36)	5	data3/scramble-egg/61.jpg
62	egg	(56,238,22,19)	0	data3/scramble-egg/62.jpg
62	bowl	(54,118,43,41)	1	data3/scramble-egg/62.jpg
62	oil bottle	(0,174,21,44)	2	data3/scramble-egg/62.jpg
62	frying pan	(103,89,82,101)	3	data3/scramble-egg/62.jpg
62	saltshaker	(15,170,44,50)	4	data3/scramble-egg/62.jpg
62	spoon	(29,180,20,36)	5	data3/scramble-egg/62.jpg
63	egg	(56,238,22,19)	0	data3/scramble-egg/63.jpg
63	bowl	(54,118,43,41)	1	data3/scramble-egg/63.jpg
63	oil bottle	(0,174,21,44)	2	data3/scramble-egg/63.jpg
63	frying pan	(103,89,82,101)	3	data3/scramble-egg/63.jpg
63	saltshaker	(15,170,44,50)	4	data3/scramble-egg/63.jpg
63	spoon	(29,180,20,36)	5	data3/scramble-egg/63.jpg
64	egg	(56,238,22,19)	0	data3/scramble-egg/64.jpg
64	bowl	(54,118,43,41)	1	data3/scramble-egg/64.jpg
64	oil bottle	(0,174,21,44)	2	data3/scramble-egg/64.jpg
64	frying pan	(103,89,82,101)	3	data3/scramble-egg/64.jpg
64	saltshaker	(15,170,44,50)	4	data3/scramble-egg/64.jpg
64	spoon	(29,180,20,36)	5	data3/scramble-egg/64.jpg
65	egg	(56,238,22,19)	0	data3/scramble-egg/65.jpg
65	bowl	(54,118,43,41)	1	data3/scramble-egg/65.jpg
65	oil bottle	(0,174,21,44)	2	data3/scramble-egg/65.jpg
65	frying pan	(103,89,82,101)	3	data3/scramble-egg/65.jpg
65	saltshaker	(15,170,44,50)	4	data3/scramble-egg/65.jpg
65	spoon	(29,180,20,36)	5	data3/scramble-egg/65.jpg
66	egg	(56,238,22,19)	0	data3/scramble-egg/66.jpg
66	bowl	(54,118,43,41)	1	data3/scramble-egg/66.jpg
66	oil bottle	(0,174,21,44)	2	data3/scramble-egg/66.jpg
66	frying pan	(103,89,82,101)	3	data3/scramble-egg/66.jpg
66	saltshaker	(15,170,44,50)	4	data3/scramble-egg/66.jpg
66	spoon	(29,180,20,36)	5	data3/scramble-egg/66.jpg
