Frame	Subject	Relation	Object
20	oil_bottle	on	table
20	saltshaker	on	table
20	shell_egg	on	table
20	frying_pan	on	stove
20	spoon	in	saltshaker
21	bowl	on	table
21	oil_bottle	on	table
21	saltshaker	on	table
21	shell_egg	on	table
21	frying_pan	on	stove
21	spoon	in	saltshaker
22	bowl	on	table
22	oil_bottle	on	table
22	saltshaker	on	table
22	shell_egg	on	table
22	frying_pan	on	stove
22	spoon	in	saltshaker
23	bowl	on	table
23	oil_bottle	on	table
23	saltshaker	on	table
23	shell_egg	on	table
23	frying_pan	on	stove
23	spoon	in	saltshaker
24	bowl	on	table
24	oil_bottle	on	table
24	saltshaker	on	table
24	shell_egg	on	table
24	frying_pan	on	stove
24	spoon	in	saltshaker
25	bowl	on	table
25	oil_bottle	on	table
25	saltshaker	on	table
25	shell_egg	on	table
25	frying_pan	on	stove
25	spoon	in	saltshaker
26	bowl	on	table
26	oil_bottle	on	table
26	saltshaker	on	table
26	shell_egg	on	table
26	frying_pan	on	stove
26	spoon	in	saltshaker
27	bowl	on	table
27	oil_bottle	on	table
27	saltshaker	on	table
27	shell_egg	on	table
27	frying_pan	on	stove
27	spoon	in	saltshaker
28	bowl	on	table
28	oil_bottle	on	table
28	saltshaker	on	table
28	shell_egg	on	table
28	frying_pan	on	stove
28	spoon	in	saltshaker
29	bowl	on	table
29	oil_bottle	on	table
29	saltshaker	on	table
29	shell_egg	on	table
29	frying_pan	on	stove
29	spoon	in	saltshaker
30	bowl	on	table
30	oil_bottle	on	table
30	saltshaker	on	table
30	shell_egg	on	table
30	frying_pan	on	stove
30	spoon	in	saltshaker
31	bowl	on	table
31	oil_bottle	on	table
31	saltshaker	on	table
31	shell_egg	on	table
31	frying_pan	on	stove
31	spoon	in	saltshaker
32	bowl	on	table
32	oil_bottle	on	table
32	saltshaker	on	table
32	shell_egg	on	table
32	frying_pan	on	stove
32	spoon	in	saltshaker
33	bowl	on	table
33	oil_bottle	on	table
33	saltshaker	on	table
33	shell_egg	on	table
33	frying_pan	on	stove
33	spoon	in	saltshaker
34	bowl	on	table
34	oil_bottle	on	table
34	saltshaker	on	table
34	shell_egg	on	table
34	frying_pan	on	stove
34	spoon	in	saltshaker
35	bowl	on	table
35	oil_bottle	on	table
35	saltshaker	on	table
35	shell_egg	on	table
35	frying_pan	on	stove
35	spoon	in	saltshaker
36	bowl	on	table
36	oil_bottle	on	table
36	saltshaker	on	table
36	shell_egg	on	table
36	frying_pan	on	stove
36	spoon	in	saltshaker
37	bowl	on	table
37	oil_bottle	on	table
37	saltshaker	on	table
37	shell_egg	on	table
37	frying_pan	on	stove
37	spoon	in	saltshaker
38	bowl	on	table
38	oil_bottle	on	table
38	saltshaker	on	table
38	shell_egg	on	table
38	frying_pan	on	stove
38	spoon	in	saltshaker
39	bowl	on	table
39	oil_bottle	on	table
39	saltshaker	on	table
39	shell_egg	on	table
39	frying_pan	on	stove
39	spoon	in	saltshaker
40	bowl	on	table
40	oil_bottle	on	table
40	saltshaker	on	table
40	shell_egg	on	table
40	frying_pan	on	stove
40	spoon	in	saltshaker
41	bowl	on	table
41	oil_bottle	on	table
41	saltshaker	on	table
41	shell_egg	on	table
41	frying_pan	on	stove
41	spoon	in	saltshaker
42	bowl	on	table
42	oil_bottle	on	table
42	saltshaker	on	table
42	shell_egg	on	table
42	frying_pan	on	stove
42	spoon	in	saltshaker
43	bowl	on	table
43	oil_bottle	on	table
43	saltshaker	on	table
43	shell_egg	on	table
43	frying_pan	on	stove
43	spoon	in	saltshaker
44	bowl	on	table
44	oil_bottle	on	table
44	saltshaker	on	table
44	shell_egg	on	table
44	frying_pan	on	stove
44	spoon	in	saltshaker
45	bowl	on	table
45	oil_bottle	on	table
45	saltshaker	on	table
45	shell_egg	on	table
45	frying_pan	on	stove
45	spoon	in	saltshaker
46	bowl	on	table
46	oil_bottle	on	table
46	saltshaker	on	table
46	shell_egg	on	table
46	frying_pan	on	stove
46	spoon	in	saltshaker
47	bowl	on	table
47	oil_bottle	on	table
47	saltshaker	on	table
47	shell_egg	on	table
47	frying_pan	on	stove
47	spoon	in	saltshaker
48	bowl	on	table
48	oil_bottle	on	table
48	saltshaker	on	table
48	shell_egg	on	table
48	frying_pan	on	stove
48	spoon	in	saltshaker
49	bowl	on	table
49	oil_bottle	on	table
49	saltshaker	on	table
49	shell_egg	on	table
49	frying_pan	on	stove
49	spoon	in	saltshaker
50	bowl	on	table
50	oil_bottle	on	table
50	saltshaker	on	table
50	shell_egg	on	table
50	frying_pan	on	stove
50	spoon	in	saltshaker
51	bowl	on	table
51	oil_bottle	on	table
51	saltshaker	on	table
51	shell_egg	on	table
51	frying_pan	on	stove
51	spoon	in	saltshaker
52	bowl	on	table
52	oil_bottle	on	table
52	saltshaker	on	table
52	shell_egg	on	table
52	frying_pan	on	stove
52	spoon	in	saltshaker
53	bowl	on	table
53	oil_bottle	on	table
53	saltshaker	on	table
53	shell_egg	on	table
53	frying_pan	on	stove
53	spoon	in	saltshaker
54	bowl	on	table
54	oil_bottle	on	table
54	saltshaker	on	table
54	shell_egg	on	table
54	frying_pan	on	stove
54	spoon	in	saltshaker
55	bowl	on	table
55	oil_bottle	on	table
55	saltshaker	on	table
55	shell_egg	on	table
55	frying_pan	on	stove
55	spoon	in	saltshaker
56	bowl	on	table
56	oil_bottle	on	table
56	saltshaker	on	table
56	shell_egg	on	table
56	frying_pan	on	stove
56	spoon	in	saltshaker
57	bowl	on	table
57	oil_bottle	on	table
57	saltshaker	on	table
57	shell_egg	on	table
57	frying_pan	on	stove
57	spoon	in	saltshaker
58	bowl	on	table
58	oil_bottle	on	table
58	saltshaker	on	table
58	shell_egg	on	table
58	frying_pan	on	stove
58	spoon	in	saltshaker
59	bowl	on	table
59	oil_bottle	on	table
59	saltshaker	on	table
59	shell_egg	on	table
59	frying_pan	on	stove
59	spoon	in	saltshaker
60	bowl	on	table
60	oil_bottle	on	table
60	saltshaker	on	table
60	shell_egg	on	table
60	frying_pan	on	stove
60	spoon	in	saltshaker
61	bowl	on	table
61	oil_bottle	on	table
61	saltshaker	on	table
61	shell_egg	on	table
61	frying_pan	on	stove
61	spoon	in	saltshaker
62	bowl	on	table
62	oil_bottle	on	table
62	saltshaker	on	table
62	shell_egg	on	table
62	frying_pan	on	stove
62	spoon	in	saltshaker
63	bowl	on	table
63	oil_bottle	on	table
63	saltshaker	on	table
63	shell_egg	on	table
63	frying_pan	on	stove
63	spoon	in	saltshaker
64	bowl	on	table
64	oil_bottle	on	table
64	saltshaker	on	table
64	shell_egg	on	table
64	frying_pan	on	stove
64	spoon	in	saltshaker
65	bowl	on	table
65	oil_bottle	on	table
65	saltshaker	on	table
65	shell_egg	on	table
65	frying_pan	on	stove
65	spoon	in	saltshaker
66	bowl	on	table
66	oil_bottle	on	table
66	saltshaker	on	table
66	shell_egg	on	table
66	frying_pan	on	stove
66	spoon	in	saltshaker
67	bowl	on	table
67	oil_bottle	on	table
67	saltshaker	on	table
67	shell_egg	on	table
67	frying_pan	on	stove
67	spoon	in	saltshaker
68	bowl	on	table
68	oil_bottle	on	table
68	saltshaker	on	table
68	shell_egg	on	table
68	frying_pan	on	stove
68	spoon	in	saltshaker
69	bowl	on	table
69	oil_bottle	on	table
69	saltshaker	on	table
69	shell_egg	on	table
69	frying_pan	on	stove
69	spoon	in	saltshaker
70	bowl	on	table
70	oil_bottle	on	table
70	saltshaker	on	table
70	shell_egg	on	table
70	frying_pan	on	stove
70	spoon	in	saltshaker
71	bowl	on	table
71	oil_bottle	on	table
71	saltshaker	on	table
71	shell_egg	on	table
71	frying_pan	on	stove
71	spoon	in	saltshaker
72	bowl	on	table
72	oil_bottle	on	table
72	saltshaker	on	table
72	shell_egg	on	table
72	frying_pan	on	stove
72	spoon	in	saltshaker
73	bowl	on	table
73	oil_bottle	on	table
73	saltshaker	on	table
73	shell_egg	on	table
73	frying_pan	on	stove
73	spoon	in	saltshaker
74	bowl	on	table
74	oil_bottle	on	table
74	saltshaker	on	table
74	shell_egg	on	table
74	frying_pan	on	stove
74	spoon	in	saltshaker
75	bowl	on	table
75	oil_bottle	on	table
75	saltshaker	on	table
75	shell_egg	on	table
75	frying_pan	on	stove
75	spoon	in	saltshaker
76	bowl	on	table
76	oil_bottle	on	table
76	saltshaker	on	table
76	shell_egg	on	table
76	frying_pan	on	stove
76	spoon	in	saltshaker
77	bowl	on	table
77	oil_bottle	on	table
77	saltshaker	on	table
77	shell_egg	on	table
77	frying_pan	on	stove
77	spoon	in	saltshaker
78	bowl	on	table
78	oil_bottle	on	table
78	saltshaker	on	table
78	shell_egg	on	table
78	frying_pan	on	stove
78	spoon	in	saltshaker
79	bowl	on	table
79	oil_bottle	on	table
79	saltshaker	on	table
79	shell_egg	on	table
79	frying_pan	on	stove
79	spoon	in	saltshaker
80	bowl	on	table
80	oil_bottle	on	table
80	saltshaker	on	table
80	shell_egg	on	table
80	frying_pan	on	stove
80	spoon	in	saltshaker
81	bowl	on	table
81	oil_bottle	on	table
81	saltshaker	on	table
81	shell_egg	on	table
81	frying_pan	on	stove
81	spoon	in	saltshaker
82	bowl	on	table
82	oil_bottle	on	table
82	saltshaker	on	table
82	shell_egg	on	table
82	frying_pan	on	stove
82	spoon	in	saltshaker
83	bowl	on	table
83	oil_bottle	on	table
83	saltshaker	on	table
83	shell_egg	on	table
83	frying_pan	on	stove
83	spoon	in	saltshaker
84	bowl	on	table
84	oil_bottle	on	table
84	saltshaker	on	table
84	shell_egg	on	table
84	frying_pan	on	stove
84	spoon	in	saltshaker
85	bowl	on	table
85	oil_bottle	on	table
85	saltshaker	on	table
85	shell_egg	on	table
85	frying_pan	on	stove
85	spoon	in	saltshaker
86	bowl	on	table
86	oil_bottle	on	table
86	saltshaker	on	table
86	shell_egg	on	table
86	frying_pan	on	stove
86	spoon	in	saltshaker
87	bowl	on	table
87	oil_bottle	on	table
87	saltshaker	on	table
87	shell_egg	on	table
87	frying_pan	on	stove
87	spoon	in	saltshaker
88	bowl	on	table
88	oil_bottle	on	table
88	saltshaker	on	table
88	shell_egg	on	table
88	frying_pan	on	stove
88	spoon	in	saltshaker
89	bowl	on	table
89	oil_bottle	on	table
89	saltshaker	on	table
89	shell_egg	on	table
89	frying_pan	on	stove
89	spoon	in	saltshaker
90	bowl	on	table
90	oil_bottle	on	table
90	saltshaker	on	table
90	shell_egg	on	table
90	frying_pan	on	stove
90	spoon	in	saltshaker
91	bowl	on	table
91	oil_bottle	on	table
91	saltshaker	on	table
91	shell_egg	on	table
91	frying_pan	on	stove
91	spoon	in	saltshaker
92	bowl	on	table
92	oil_bottle	on	table
92	saltshaker	on	table
92	shell_egg	on	table
92	frying_pan	on	stove
92	spoon	in	saltshaker
93	bowl	on	table
93	oil_bottle	on	table
93	saltshaker	on	table
93	shell_egg	on	table
93	frying_pan	on	stove
93	spoon	in	saltshaker
94	bowl	on	table
94	oil_bottle	on	table
94	saltshaker	on	table
94	shell_egg	on	table
94	frying_pan	on	stove
94	spoon	in	saltshaker
95	bowl	on	table
95	oil_bottle	on	table
95	saltshaker	on	table
95	shell_egg	on	table
95	frying_pan	on	stove
95	spoon	in	saltshaker
96	bowl	on	table
96	oil_bottle	on	table
96	saltshaker	on	table
96	shell_egg	on	table
96	frying_pan	on	stove
96	spoon	in	saltshaker
97	bowl	on	table
97	oil_bottle	on	table
97	saltshaker	on	table
97	shell_egg	on	table
97	frying_pan	on	stove
97	spoon	in	saltshaker
98	bowl	on	table
98	oil_bottle	on	table
98	saltshaker	on	table
98	shell_egg	on	table
98	frying_pan	on	stove
98	spoon	in	saltshaker
99	bowl	on	table
99	oil_bottle	on	table
99	saltshaker	on	table
99	shell_egg	on	table
99	frying_pan	on	stove
99	spoon	in	saltshaker
100	bowl	on	table
100	oil_bottle	on	table
100	saltshaker	on	table
100	shell_egg	on	table
100	frying_pan	on	stove
100	spoon	in	saltshaker
101	bowl	on	table
101	oil_bottle	on	table
101	saltshaker	on	table
101	shell_egg	on	table
101	frying_pan	on	stove
101	spoon	in	saltshaker
102	bowl	on	table
102	oil_bottle	on	table
102	saltshaker	on	table
102	shell_egg	on	table
102	frying_pan	on	stove
102	spoon	in	saltshaker
103	bowl	on	table
103	oil_bottle	on	table
103	saltshaker	on	table
103	shell_egg	on	table
103	frying_pan	on	stove
103	spoon	in	saltshaker
104	bowl	on	table
104	oil_bottle	on	table
104	saltshaker	on	table
104	shell_egg	on	table
104	frying_pan	on	stove
104	spoon	in	saltshaker
105	bowl	on	table
105	oil_bottle	on	table
105	saltshaker	on	table
105	shell_egg	on	table
105	frying_pan	on	stove
105	spoon	in	saltshaker
106	bowl	on	table
106	oil_bottle	on	table
106	saltshaker	on	table
106	shell_egg	on	table
106	frying_pan	on	stove
106	spoon	in	saltshaker
107	bowl	on	table
107	oil_bottle	on	table
107	saltshaker	on	table
107	shell_egg	on	table
107	frying_pan	on	stove
107	spoon	in	saltshaker
108	bowl	on	table
108	oil_bottle	on	table
108	saltshaker	on	table
108	shell_egg	on	table
108	frying_pan	on	stove
108	spoon	in	saltshaker
109	bowl	on	table
109	oil_bottle	on	table
109	saltshaker	on	table
109	shell_egg	on	table
109	frying_pan	on	stove
109	spoon	in	saltshaker
110	bowl	on	table
110	oil_bottle	on	table
110	saltshaker	on	table
110	shell_egg	on	table
110	frying_pan	on	stove
110	spoon	in	saltshaker
111	bowl	on	table
111	oil_bottle	on	table
111	saltshaker	on	table
111	shell_egg	on	table
111	frying_pan	on	stove
111	spoon	in	saltshaker
112	bowl	on	table
112	oil_bottle	on	table
112	saltshaker	on	table
112	shell_egg	on	table
112	frying_pan	on	stove
112	spoon	in	saltshaker
113	bowl	on	table
113	oil_bottle	on	table
113	saltshaker	on	table
113	shell_egg	on	table
113	frying_pan	on	stove
113	spoon	in	saltshaker
114	bowl	on	table
114	oil_bottle	on	table
114	saltshaker	on	table
114	shell_egg	on	table
114	frying_pan	on	stove
114	spoon	in	saltshaker
115	bowl	on	table
115	oil_bottle	on	table
115	saltshaker	on	table
115	shell_egg	on	table
115	frying_pan	on	stove
115	spoon	in	saltshaker
116	bowl	on	table
116	oil_bottle	on	table
116	saltshaker	on	table
116	shell_egg	on	table
116	frying_pan	on	stove
116	spoon	in	saltshaker
117	bowl	on	table
117	oil_bottle	on	table
117	saltshaker	on	table
117	shell_egg	on	table
117	frying_pan	on	stove
117	spoon	in	saltshaker
118	bowl	on	table
118	oil_bottle	on	table
118	saltshaker	on	table
118	shell_egg	on	table
118	frying_pan	on	stove
118	spoon	in	saltshaker
119	bowl	on	table
119	oil_bottle	on	table
119	saltshaker	on	table
119	shell_egg	on	table
119	frying_pan	on	stove
119	spoon	in	saltshaker
120	bowl	on	table
120	oil_bottle	on	table
120	saltshaker	on	table
120	shell_egg	on	table
120	frying_pan	on	stove
120	spoon	in	saltshaker
121	bowl	on	table
121	oil_bottle	on	table
121	saltshaker	on	table
121	shell_egg	on	table
121	frying_pan	on	stove
121	spoon	in	saltshaker
122	bowl	on	table
122	oil_bottle	on	table
122	saltshaker	on	table
122	shell_egg	on	table
122	frying_pan	on	stove
122	spoon	in	saltshaker
123	bowl	on	table
123	oil_bottle	on	table
123	saltshaker	on	table
123	shell_egg	on	table
123	frying_pan	on	stove
123	spoon	in	saltshaker
124	bowl	on	table
124	oil_bottle	on	table
124	saltshaker	on	table
124	shell_egg	on	table
124	frying_pan	on	stove
124	spoon	in	saltshaker
125	bowl	on	table
125	oil_bottle	on	table
125	saltshaker	on	table
125	shell_egg	on	table
125	frying_pan	on	stove
125	spoon	in	saltshaker
126	bowl	on	table
126	oil_bottle	on	table
126	saltshaker	on	table
126	shell_egg	on	table
126	frying_pan	on	stove
126	spoon	in	saltshaker
127	bowl	on	table
127	oil_bottle	on	table
127	saltshaker	on	table
127	shell_egg	on	table
127	frying_pan	on	stove
127	spoon	in	saltshaker
128	bowl	on	table
128	oil_bottle	on	table
128	saltshaker	on	table
128	shell_egg	on	table
128	frying_pan	on	stove
128	spoon	in	saltshaker
129	bowl	on	table
129	oil_bottle	on	table
129	saltshaker	on	table
129	shell_egg	on	table
129	frying_pan	on	stove
129	spoon	in	saltshaker
130	bowl	on	table
130	oil_bottle	on	table
130	saltshaker	on	table
130	shell_egg	on	table
130	frying_pan	on	stove
130	spoon	in	saltshaker
131	bowl	on	table
131	oil_bottle	on	table
131	saltshaker	on	table
131	shell_egg	on	table
131	frying_pan	on	stove
131	spoon	in	saltshaker
132	bowl	on	table
132	oil_bottle	on	table
132	saltshaker	on	table
132	shell_egg	on	table
132	frying_pan	on	stove
132	spoon	in	saltshaker
133	bowl	on	table
133	oil_bottle	on	table
133	saltshaker	on	table
133	shell_egg	on	table
133	frying_pan	on	stove
133	spoon	in	saltshaker
134	bowl	on	table
134	oil_bottle	on	table
134	saltshaker	on	table
134	shell_egg	on	table
134	frying_pan	on	stove
134	spoon	in	saltshaker
135	bowl	on	table
135	oil_bottle	on	table
135	saltshaker	on	table
135	shell_egg	on	table
135	frying_pan	on	stove
135	spoon	in	saltshaker
136	bowl	on	table
136	oil_bottle	on	table
136	saltshaker	on	table
136	shell_egg	on	table
136	frying_pan	on	stove
136	spoon	in	saltshaker
137	bowl	on	table
137	oil_bottle	on	table
137	saltshaker	on	table
137	shell_egg	on	table
137	frying_pan	on	stove
137	spoon	in	saltshaker
138	bowl	on	table
138	oil_bottle	on	table
138	saltshaker	on	table
138	shell_egg	on	table
138	frying_pan	on	stove
138	spoon	in	saltshaker
139	bowl	on	table
139	oil_bottle	on	table
139	saltshaker	on	table
139	shell_egg	on	table
139	frying_pan	on	stove
139	spoon	in	saltshaker
140	bowl	on	table
140	oil_bottle	on	table
140	saltshaker	on	table
140	shell_egg	on	table
140	frying_pan	on	stove
140	spoon	in	saltshaker
141	bowl	on	table
141	oil_bottle	on	table
141	saltshaker	on	table
141	shell_egg	on	table
141	frying_pan	on	stove
141	spoon	in	saltshaker
142	bowl	on	table
142	oil_bottle	on	table
142	saltshaker	on	table
142	shell_egg	on	table
142	frying_pan	on	stove
142	spoon	in	saltshaker
143	bowl	on	table
143	oil_bottle	on	table
143	saltshaker	on	table
143	shell_egg	on	table
143	frying_pan	on	stove
143	spoon	in	saltshaker
143	person	holding	bowl
144	bowl	on	table
144	oil_bottle	on	table
144	saltshaker	on	table
144	shell_egg	on	table
144	frying_pan	on	stove
144	spoon	in	saltshaker
144	person	holding	bowl
145	bowl	on	table
145	oil_bottle	on	table
145	saltshaker	on	table
145	shell_egg	on	table
145	frying_pan	on	stove
145	spoon	in	saltshaker
145	person	holding	bowl
146	bowl	on	table
146	oil_bottle	on	table
146	saltshaker	on	table
146	shell_egg	on	table
146	frying_pan	on	stove
146	spoon	in	saltshaker
146	person	holding	bowl
146	person	moving	bowl
147	bowl	on	table
147	oil_bottle	on	table
147	saltshaker	on	table
147	shell_egg	on	table
147	frying_pan	on	stove
147	spoon	in	saltshaker
147	person	holding	bowl
147	person	moving	bowl
148	oil_bottle	on	table
148	saltshaker	on	table
148	shell_egg	on	table
148	frying_pan	on	stove
148	spoon	in	saltshaker
148	person	holding	bowl
148	person	moving	bowl
149	oil_bottle	on	table
149	saltshaker	on	table
149	shell_egg	on	table
149	frying_pan	on	stove
149	spoon	in	saltshaker
149	person	holding	bowl
149	person	moving	bowl
150	oil_bottle	on	table
150	saltshaker	on	table
150	shell_egg	on	table
150	frying_pan	on	stove
150	spoon	in	saltshaker
150	person	holding	bowl
150	person	moving	bowl
151	oil_bottle	on	table
151	saltshaker	on	table
151	shell_egg	on	table
151	frying_pan	on	stove
151	spoon	in	saltshaker
151	person	holding	bowl
151	person	moving	bowl
152	oil_bottle	on	table
152	saltshaker	on	table
152	shell_egg	on	table
152	frying_pan	on	stove
152	spoon	in	saltshaker
152	person	holding	bowl
152	person	moving	bowl
153	oil_bottle	on	table
153	saltshaker	on	table
153	shell_egg	on	table
153	frying_pan	on	stove
153	spoon	in	saltshaker
153	person	holding	bowl
153	person	moving	bowl
154	oil_bottle	on	table
154	saltshaker	on	table
154	shell_egg	on	table
154	frying_pan	on	stove
154	spoon	in	saltshaker
154	person	holding	bowl
154	person	moving	bowl
155	oil_bottle	on	table
155	saltshaker	on	table
155	shell_egg	on	table
155	frying_pan	on	stove
155	spoon	in	saltshaker
155	person	holding	bowl
155	person	moving	bowl
156	oil_bottle	on	table
156	saltshaker	on	table
156	shell_egg	on	table
156	frying_pan	on	stove
156	spoon	in	saltshaker
156	person	holding	bowl
156	person	moving	bowl
157	oil_bottle	on	table
157	saltshaker	on	table
157	shell_egg	on	table
157	frying_pan	on	stove
157	spoon	in	saltshaker
157	person	holding	bowl
157	person	moving	bowl
158	oil_bottle	on	table
158	saltshaker	on	table
158	shell_egg	on	table
158	frying_pan	on	stove
158	spoon	in	saltshaker
158	person	holding	bowl
158	person	moving	bowl
159	oil_bottle	on	table
159	saltshaker	on	table
159	shell_egg	on	table
159	frying_pan	on	stove
159	spoon	in	saltshaker
159	person	holding	bowl
159	person	moving	bowl
160	oil_bottle	on	table
160	saltshaker	on	table
160	shell_egg	on	table
160	frying_pan	on	stove
160	spoon	in	saltshaker
160	person	holding	bowl
160	person	moving	bowl
161	oil_bottle	on	table
161	saltshaker	on	table
161	shell_egg	on	table
161	frying_pan	on	stove
161	spoon	in	saltshaker
161	person	holding	bowl
161	person	moving	bowl
162	oil_bottle	on	table
162	saltshaker	on	table
162	shell_egg	on	table
162	frying_pan	on	stove
162	spoon	in	saltshaker
162	person	holding	bowl
162	person	moving	bowl
163	oil_bottle	on	table
163	saltshaker	on	table
163	shell_egg	on	table
163	frying_pan	on	stove
163	spoon	in	saltshaker
163	person	holding	bowl
163	person	moving	bowl
164	oil_bottle	on	table
164	saltshaker	on	table
164	shell_egg	on	table
164	frying_pan	on	stove
164	spoon	in	saltshaker
164	person	holding	bowl
164	person	moving	bowl
165	oil_bottle	on	table
165	saltshaker	on	table
165	shell_egg	on	table
165	frying_pan	on	stove
165	spoon	in	saltshaker
166	oil_bottle	on	table
166	saltshaker	on	table
166	shell_egg	on	table
166	frying_pan	on	stove
166	spoon	in	saltshaker
167	oil_bottle	on	table
167	saltshaker	on	table
167	frying_pan	on	stove
167	spoon	in	saltshaker
168	oil_bottle	on	table
168	saltshaker	on	table
168	frying_pan	on	stove
168	spoon	in	saltshaker
168	person	holding	egg
169	oil_bottle	on	table
169	saltshaker	on	table
169	frying_pan	on	stove
169	spoon	in	saltshaker
169	person	holding	egg
170	oil_bottle	on	table
170	saltshaker	on	table
170	frying_pan	on	stove
170	spoon	in	saltshaker
170	person	holding	egg
171	oil_bottle	on	table
171	saltshaker	on	table
171	frying_pan	on	stove
171	spoon	in	saltshaker
171	person	holding	egg
172	oil_bottle	on	table
172	saltshaker	on	table
172	frying_pan	on	stove
172	spoon	in	saltshaker
172	person	holding	egg
173	oil_bottle	on	table
173	saltshaker	on	table
173	frying_pan	on	stove
173	spoon	in	saltshaker
173	person	holding	egg
174	oil_bottle	on	table
174	saltshaker	on	table
174	frying_pan	on	stove
174	spoon	in	saltshaker
174	person	holding	egg
175	oil_bottle	on	table
175	saltshaker	on	table
175	frying_pan	on	stove
175	spoon	in	saltshaker
175	person	holding	egg
176	oil_bottle	on	table
176	saltshaker	on	table
176	frying_pan	on	stove
176	spoon	in	saltshaker
176	person	holding	egg
177	oil_bottle	on	table
177	saltshaker	on	table
177	frying_pan	on	stove
177	spoon	in	saltshaker
177	person	holding	egg
178	oil_bottle	on	table
178	saltshaker	on	table
178	frying_pan	on	stove
178	spoon	in	saltshaker
178	person	holding	egg
178	person	moving	egg
179	oil_bottle	on	table
179	saltshaker	on	table
179	frying_pan	on	stove
179	spoon	in	saltshaker
179	person	holding	egg
179	person	moving	egg
180	oil_bottle	on	table
180	saltshaker	on	table
180	frying_pan	on	stove
180	spoon	in	saltshaker
180	person	holding	egg
180	person	moving	egg
181	oil_bottle	on	table
181	saltshaker	on	table
181	frying_pan	on	stove
181	spoon	in	saltshaker
181	person	holding	egg
181	person	moving	egg
182	oil_bottle	on	table
182	saltshaker	on	table
182	frying_pan	on	stove
182	spoon	in	saltshaker
182	person	holding	egg
182	person	moving	egg
183	oil_bottle	on	table
183	saltshaker	on	table
183	frying_pan	on	stove
183	spoon	in	saltshaker
183	person	holding	egg
183	person	moving	egg
184	oil_bottle	on	table
184	saltshaker	on	table
184	frying_pan	on	stove
184	spoon	in	saltshaker
184	person	holding	egg
184	person	moving	egg
185	oil_bottle	on	table
185	saltshaker	on	table
185	frying_pan	on	stove
185	spoon	in	saltshaker
185	person	holding	egg
185	person	moving	egg
186	oil_bottle	on	table
186	saltshaker	on	table
186	frying_pan	on	stove
186	spoon	in	saltshaker
186	person	holding	egg
186	person	moving	egg
187	oil_bottle	on	table
187	saltshaker	on	table
