Frame:	Label:	Points:	Bounding Box ID:	Frame path: data2/kinshi-egg/
23	cutting_board	(17,116,51,54)	19	23.jpg
23	oil_bottle	(0,147,28,47)	24	23.jpg
24	shell_egg	(78,225,17,20)	7	24.jpg
24	bowl	(60,109,44,41)	17	24.jpg
24	frying_pan	(100,90,79,98)	14	24.jpg
24	knife	(38,103,23,67)	22	24.jpg
24	cutting_board	(17,116,51,54)	19	24.jpg
24	oil_bottle	(2,147,28,47)	24	24.jpg
25	shell_egg	(76,225,19,20)	7	25.jpg
25	bowl	(60,109,44,41)	17	25.jpg
25	frying_pan	(99,90,80,98)	14	25.jpg
25	knife	(38,102,24,70)	22	25.jpg
25	cutting_board	(15,116,51,54)	19	25.jpg
25	oil_bottle	(0,147,29,47)	24	25.jpg
26	shell_egg	(77,225,18,20)	7	26.jpg
26	bowl	(61,110,43,40)	17	26.jpg
26	frying_pan	(99,89,80,99)	14	26.jpg
26	knife	(38,102,24,68)	22	26.jpg
26	cutting_board	(19,117,50,54)	19	26.jpg
26	oil_bottle	(0,147,29,48)	24	26.jpg
27	shell_egg	(77,225,17,20)	7	27.jpg
27	bowl	(60,108,46,43)	17	27.jpg
27	frying_pan	(99,89,80,99)	14	27.jpg
27	knife	(39,103,23,67)	22	27.jpg
27	cutting_board	(16,116,50,55)	19	27.jpg
27	oil_bottle	(1,146,30,49)	24	27.jpg
28	shell_egg	(77,225,18,20)	7	28.jpg
28	bowl	(58,108,46,43)	17	28.jpg
28	frying_pan	(99,89,80,99)	14	28.jpg
28	knife	(38,102,24,68)	22	28.jpg
28	cutting_board	(19,117,49,53)	19	28.jpg
28	oil_bottle	(0,147,28,47)	24	28.jpg
29	shell_egg	(77,225,18,20)	7	29.jpg
29	bowl	(60,108,46,43)	17	29.jpg
29	frying_pan	(99,89,80,99)	14	29.jpg
29	knife	(38,102,24,68)	22	29.jpg
29	cutting_board	(16,116,50,54)	19	29.jpg
29	oil_bottle	(2,147,28,47)	24	29.jpg
30	shell_egg	(77,225,17,20)	7	30.jpg
30	bowl	(60,110,44,40)	17	30.jpg
30	frying_pan	(99,89,80,99)	14	30.jpg
30	knife	(38,102,23,68)	22	30.jpg
30	cutting_board	(19,117,50,53)	19	30.jpg
30	oil_bottle	(1,147,29,48)	24	30.jpg
31	shell_egg	(77,224,17,21)	7	31.jpg
31	bowl	(59,109,44,40)	17	31.jpg
31	frying_pan	(99,88,80,99)	14	31.jpg
31	knife	(37,101,23,68)	22	31.jpg
31	cutting_board	(17,117,50,52)	19	31.jpg
31	oil_bottle	(0,147,29,48)	24	31.jpg
32	shell_egg	(76,225,18,20)	7	32.jpg
32	bowl	(60,111,41,37)	17	32.jpg
32	frying_pan	(97,89,79,98)	14	32.jpg
32	knife	(38,101,24,70)	22	32.jpg
32	cutting_board	(18,117,50,53)	19	32.jpg
32	oil_bottle	(0,147,30,48)	24	32.jpg
33	shell_egg	(77,224,17,21)	7	33.jpg
33	bowl	(60,110,44,39)	17	33.jpg
33	frying_pan	(99,88,83,102)	14	33.jpg
33	knife	(37,101,23,69)	22	33.jpg
33	cutting_board	(17,116,50,53)	19	33.jpg
33	oil_bottle	(0,147,30,48)	24	33.jpg
34	shell_egg	(76,224,18,20)	7	34.jpg
34	bowl	(59,109,44,40)	17	34.jpg
34	frying_pan	(96,87,82,103)	14	34.jpg
34	knife	(38,102,23,67)	22	34.jpg
34	cutting_board	(19,116,50,54)	19	34.jpg
34	oil_bottle	(1,147,29,48)	24	34.jpg
35	shell_egg	(77,224,17,21)	7	35.jpg
35	bowl	(59,109,44,40)	17	35.jpg
35	frying_pan	(97,86,86,107)	14	35.jpg
35	knife	(37,102,23,68)	22	35.jpg
35	cutting_board	(17,115,52,55)	19	35.jpg
35	oil_bottle	(1,147,29,48)	24	35.jpg
36	shell_egg	(76,224,18,20)	7	36.jpg
36	bowl	(59,109,44,40)	17	36.jpg
36	frying_pan	(97,88,83,102)	14	36.jpg
36	knife	(38,102,23,68)	22	36.jpg
36	cutting_board	(18,116,50,54)	19	36.jpg
36	oil_bottle	(0,147,28,47)	24	36.jpg
37	shell_egg	(77,224,17,20)	7	37.jpg
37	bowl	(59,109,44,40)	17	37.jpg
37	frying_pan	(99,87,83,103)	14	37.jpg
37	knife	(37,101,24,69)	22	37.jpg
37	cutting_board	(18,116,50,54)	19	37.jpg
37	oil_bottle	(2,147,28,47)	24	37.jpg
38	shell_egg	(77,224,17,20)	7	38.jpg
38	bowl	(60,111,41,37)	17	38.jpg
38	frying_pan	(96,87,82,103)	14	38.jpg
38	knife	(38,101,23,69)	22	38.jpg
38	cutting_board	(19,117,51,53)	19	38.jpg
38	oil_bottle	(0,148,28,45)	24	38.jpg
39	shell_egg	(76,224,17,20)	7	39.jpg
39	bowl	(60,110,43,39)	17	39.jpg
39	frying_pan	(99,87,85,105)	14	39.jpg
39	knife	(37,101,24,69)	22	39.jpg
39	cutting_board	(18,117,50,53)	19	39.jpg
39	oil_bottle	(2,148,28,46)	24	39.jpg
40	shell_egg	(77,224,17,21)	7	40.jpg
40	bowl	(62,110,41,38)	17	40.jpg
40	frying_pan	(95,87,84,104)	14	40.jpg
40	knife	(38,102,23,68)	22	40.jpg
40	cutting_board	(20,117,50,53)	19	40.jpg
40	oil_bottle	(1,148,27,46)	24	40.jpg
41	shell_egg	(76,224,17,20)	7	41.jpg
41	bowl	(59,110,42,38)	17	41.jpg
41	frying_pan	(97,86,86,106)	14	41.jpg
41	knife	(38,102,23,68)	22	41.jpg
41	cutting_board	(18,117,50,53)	19	41.jpg
41	oil_bottle	(1,148,28,46)	24	41.jpg
42	shell_egg	(77,224,17,21)	7	42.jpg
42	bowl	(60,110,43,39)	17	42.jpg
42	frying_pan	(97,88,83,102)	14	42.jpg
42	knife	(37,101,23,68)	22	42.jpg
42	cutting_board	(17,116,50,53)	19	42.jpg
42	oil_bottle	(1,147,29,48)	24	42.jpg
43	shell_egg	(76,224,17,21)	7	43.jpg
43	bowl	(59,110,44,39)	17	43.jpg
43	frying_pan	(99,87,83,103)	14	43.jpg
43	knife	(38,101,24,70)	22	43.jpg
43	cutting_board	(18,117,50,53)	19	43.jpg
43	oil_bottle	(1,147,29,48)	24	43.jpg
44	shell_egg	(77,224,17,21)	7	44.jpg
44	bowl	(59,109,47,42)	17	44.jpg
44	frying_pan	(96,87,82,103)	14	44.jpg
44	knife	(37,101,23,69)	22	44.jpg
44	cutting_board	(20,117,50,53)	19	44.jpg
44	oil_bottle	(1,146,30,49)	24	44.jpg
45	shell_egg	(75,224,18,21)	7	45.jpg
45	bowl	(59,109,45,41)	17	45.jpg
45	frying_pan	(97,86,86,107)	14	45.jpg
45	knife	(38,101,23,68)	22	45.jpg
45	cutting_board	(18,116,50,53)	19	45.jpg
45	oil_bottle	(0,147,28,47)	24	45.jpg
46	shell_egg	(76,224,18,21)	7	46.jpg
46	bowl	(60,110,41,38)	17	46.jpg
46	frying_pan	(97,88,83,102)	14	46.jpg
46	knife	(38,102,23,68)	22	46.jpg
46	cutting_board	(17,116,50,53)	19	46.jpg
46	oil_bottle	(2,148,28,45)	24	46.jpg
47	shell_egg	(75,224,18,21)	7	47.jpg
47	bowl	(60,110,43,39)	17	47.jpg
47	frying_pan	(99,87,84,103)	14	47.jpg
47	knife	(37,101,23,69)	22	47.jpg
47	cutting_board	(19,116,51,54)	19	47.jpg
47	oil_bottle	(0,147,29,47)	24	47.jpg
48	shell_egg	(76,224,18,21)	7	48.jpg
48	bowl	(59,110,44,39)	17	48.jpg
48	frying_pan	(95,87,84,103)	14	48.jpg
48	knife	(38,101,24,70)	22	48.jpg
48	cutting_board	(17,115,52,55)	19	48.jpg
48	oil_bottle	(1,147,28,47)	24	48.jpg
49	shell_egg	(76,224,18,21)	7	49.jpg
49	bowl	(59,108,47,43)	17	49.jpg
49	frying_pan	(99,87,85,105)	14	49.jpg
49	knife	(37,101,23,69)	22	49.jpg
49	cutting_board	(18,116,50,54)	19	49.jpg
49	oil_bottle	(1,147,28,47)	24	49.jpg
50	shell_egg	(77,224,17,21)	7	50.jpg
50	bowl	(59,109,45,40)	17	50.jpg
50	frying_pan	(95,87,84,103)	14	50.jpg
50	knife	(37,101,24,69)	22	50.jpg
50	cutting_board	(18,116,50,54)	19	50.jpg
50	oil_bottle	(1,147,29,48)	24	50.jpg
51	shell_egg	(77,224,17,20)	7	51.jpg
51	bowl	(60,110,41,38)	17	51.jpg
51	frying_pan	(97,86,86,107)	14	51.jpg
51	knife	(38,101,23,69)	22	51.jpg
51	cutting_board	(20,117,50,53)	19	51.jpg
51	oil_bottle	(1,147,29,48)	24	51.jpg
52	shell_egg	(76,224,17,21)	7	52.jpg
52	bowl	(59,110,44,39)	17	52.jpg
52	frying_pan	(97,87,83,104)	14	52.jpg
52	knife	(38,101,23,69)	22	52.jpg
52	cutting_board	(17,116,50,54)	19	52.jpg
52	oil_bottle	(1,147,29,48)	24	52.jpg
53	shell_egg	(76,224,18,21)	7	53.jpg
53	bowl	(62,111,41,37)	17	53.jpg
53	frying_pan	(99,87,84,104)	14	53.jpg
53	knife	(37,101,23,68)	22	53.jpg
53	cutting_board	(18,116,50,54)	19	53.jpg
53	oil_bottle	(1,147,29,48)	24	53.jpg
54	shell_egg	(77,224,17,21)	7	54.jpg
54	bowl	(59,110,42,38)	17	54.jpg
54	frying_pan	(95,87,84,103)	14	54.jpg
54	knife	(38,101,23,68)	22	54.jpg
54	cutting_board	(20,117,50,53)	19	54.jpg
54	oil_bottle	(1,147,29,48)	24	54.jpg
55	shell_egg	(76,224,17,21)	7	55.jpg
55	bowl	(61,110,42,38)	17	55.jpg
55	frying_pan	(100,87,83,103)	14	55.jpg
55	knife	(37,102,23,66)	22	55.jpg
55	cutting_board	(18,116,50,54)	19	55.jpg
55	oil_bottle	(1,147,29,48)	24	55.jpg
56	shell_egg	(77,224,17,21)	7	56.jpg
56	bowl	(60,110,42,38)	17	56.jpg
56	frying_pan	(96,87,83,103)	14	56.jpg
56	knife	(38,102,23,67)	22	56.jpg
56	cutting_board	(20,116,50,54)	19	56.jpg
56	oil_bottle	(0,147,28,47)	24	56.jpg
57	shell_egg	(75,224,18,21)	7	57.jpg
57	bowl	(59,110,44,39)	17	57.jpg
57	frying_pan	(97,86,86,107)	14	57.jpg
57	knife	(37,100,24,69)	22	57.jpg
57	cutting_board	(17,116,50,53)	19	57.jpg
57	oil_bottle	(2,148,28,46)	24	57.jpg
58	shell_egg	(76,224,18,21)	7	58.jpg
58	bowl	(62,111,41,38)	17	58.jpg
58	frying_pan	(97,87,83,103)	14	58.jpg
58	knife	(37,101,24,68)	22	58.jpg
58	cutting_board	(19,116,52,55)	19	58.jpg
58	oil_bottle	(0,146,29,48)	24	58.jpg
59	shell_egg	(76,224,18,21)	7	59.jpg
59	bowl	(59,110,42,38)	17	59.jpg
59	frying_pan	(99,87,84,103)	14	59.jpg
59	knife	(37,101,24,69)	22	59.jpg
59	cutting_board	(17,116,50,54)	19	59.jpg
59	oil_bottle	(0,147,29,48)	24	59.jpg
60	shell_egg	(76,224,18,21)	7	60.jpg
60	bowl	(61,110,42,38)	17	60.jpg
60	frying_pan	(95,87,84,104)	14	60.jpg
60	knife	(38,101,23,69)	22	60.jpg
60	cutting_board	(19,116,52,55)	19	60.jpg
60	oil_bottle	(1,146,30,49)	24	60.jpg
61	shell_egg	(76,224,17,21)	7	61.jpg
61	bowl	(60,110,42,38)	17	61.jpg
61	frying_pan	(97,86,86,107)	14	61.jpg
61	knife	(38,101,23,69)	22	61.jpg
61	cutting_board	(17,116,50,54)	19	61.jpg
61	oil_bottle	(0,147,28,47)	24	61.jpg
62	shell_egg	(77,224,17,21)	7	62.jpg
62	bowl	(59,110,44,39)	17	62.jpg
62	frying_pan	(97,87,84,104)	14	62.jpg
62	knife	(38,101,23,69)	22	62.jpg
62	cutting_board	(20,116,50,54)	19	62.jpg
62	oil_bottle	(2,147,28,47)	24	62.jpg
63	shell_egg	(76,224,17,21)	7	63.jpg
63	bowl	(62,110,41,38)	17	63.jpg
63	frying_pan	(99,87,84,104)	14	63.jpg
63	knife	(38,102,23,67)	22	63.jpg
63	cutting_board	(16,115,52,55)	19	63.jpg
63	oil_bottle	(1,147,28,46)	24	63.jpg
64	shell_egg	(77,224,17,20)	7	64.jpg
64	bowl	(60,111,41,37)	17	64.jpg
64	frying_pan	(95,87,84,104)	14	64.jpg
64	knife	(38,102,23,67)	22	64.jpg
64	cutting_board	(19,116,51,53)	19	64.jpg
64	oil_bottle	(0,147,29,48)	24	64.jpg
65	shell_egg	(76,224,17,21)	7	65.jpg
65	bowl	(60,110,44,39)	17	65.jpg
65	frying_pan	(97,86,86,107)	14	65.jpg
65	knife	(38,102,23,67)	22	65.jpg
65	cutting_board	(18,116,51,53)	19	65.jpg
65	oil_bottle	(1,146,30,49)	24	65.jpg
66	shell_egg	(77,224,17,21)	7	66.jpg
66	bowl	(59,109,44,40)	17	66.jpg
66	frying_pan	(96,87,85,105)	14	66.jpg
66	knife	(38,102,23,67)	22	66.jpg
66	cutting_board	(20,116,50,53)	19	66.jpg
66	oil_bottle	(0,147,28,47)	24	66.jpg
67	shell_egg	(77,224,17,20)	7	67.jpg
67	bowl	(60,110,41,38)	17	67.jpg
67	frying_pan	(99,87,84,104)	14	67.jpg
67	knife	(38,102,23,67)	22	67.jpg
67	cutting_board	(19,116,50,53)	19	67.jpg
67	oil_bottle	(2,148,28,46)	24	67.jpg
68	shell_egg	(77,224,17,20)	7	68.jpg
68	bowl	(60,110,44,39)	17	68.jpg
68	frying_pan	(95,87,84,104)	14	68.jpg
68	knife	(38,102,23,67)	22	68.jpg
68	cutting_board	(20,116,50,53)	19	68.jpg
68	oil_bottle	(1,147,28,47)	24	68.jpg
69	shell_egg	(76,224,17,21)	7	69.jpg
69	bowl	(59,109,45,40)	17	69.jpg
69	frying_pan	(97,86,86,107)	14	69.jpg
69	knife	(38,102,23,67)	22	69.jpg
69	cutting_board	(19,116,50,53)	19	69.jpg
69	oil_bottle	(0,147,29,48)	24	69.jpg
70	shell_egg	(77,224,17,21)	7	70.jpg
70	bowl	(59,110,42,38)	17	70.jpg
70	frying_pan	(97,87,84,104)	14	70.jpg
70	knife	(38,102,23,67)	22	70.jpg
70	cutting_board	(20,116,50,53)	19	70.jpg
70	oil_bottle	(0,147,29,48)	24	70.jpg
71	shell_egg	(76,224,18,21)	7	71.jpg
71	bowl	(60,110,43,39)	17	71.jpg
71	frying_pan	(99,87,84,104)	14	71.jpg
71	knife	(38,102,23,67)	22	71.jpg
71	cutting_board	(19,116,50,53)	19	71.jpg
71	oil_bottle	(0,147,29,48)	24	71.jpg
72	shell_egg	(76,224,17,21)	7	72.jpg
72	bowl	(62,111,41,37)	17	72.jpg
72	frying_pan	(95,87,84,104)	14	72.jpg
72	knife	(38,102,23,67)	22	72.jpg
72	cutting_board	(18,116,49,53)	19	72.jpg
72	oil_bottle	(0,148,28,46)	24	72.jpg
73	shell_egg	(77,224,17,21)	7	73.jpg
73	bowl	(60,111,41,37)	17	73.jpg
73	frying_pan	(97,86,86,107)	14	73.jpg
73	knife	(37,102,23,67)	22	73.jpg
73	cutting_board	(19,116,50,53)	19	73.jpg
73	oil_bottle	(2,147,28,47)	24	73.jpg
74	shell_egg	(76,224,17,21)	7	74.jpg
74	bowl	(60,110,44,39)	17	74.jpg
74	frying_pan	(97,87,84,104)	14	74.jpg
74	knife	(38,102,22,67)	22	74.jpg
74	cutting_board	(20,116,50,53)	19	74.jpg
74	oil_bottle	(0,147,29,48)	24	74.jpg
75	shell_egg	(77,224,17,21)	7	75.jpg
75	bowl	(59,109,44,40)	17	75.jpg
75	frying_pan	(99,87,84,104)	14	75.jpg
75	knife	(38,102,23,67)	22	75.jpg
75	cutting_board	(19,116,50,53)	19	75.jpg
75	oil_bottle	(0,147,30,48)	24	75.jpg
76	shell_egg	(76,224,17,21)	7	76.jpg
76	bowl	(60,110,41,38)	17	76.jpg
76	frying_pan	(98,88,80,100)	14	76.jpg
76	knife	(37,102,23,65)	22	76.jpg
76	cutting_board	(18,116,49,53)	19	76.jpg
76	oil_bottle	(0,147,30,48)	24	76.jpg
77	shell_egg	(76,224,18,21)	7	77.jpg
77	bowl	(59,110,44,39)	17	77.jpg
77	frying_pan	(99,88,80,100)	14	77.jpg
77	knife	(39,102,22,66)	22	77.jpg
77	cutting_board	(20,116,50,53)	19	77.jpg
77	oil_bottle	(1,146,30,49)	24	77.jpg
78	shell_egg	(77,224,17,21)	7	78.jpg
78	bowl	(61,111,42,38)	17	78.jpg
78	frying_pan	(96,88,82,101)	14	78.jpg
78	knife	(38,102,22,66)	22	78.jpg
78	cutting_board	(19,116,50,53)	19	78.jpg
78	oil_bottle	(0,147,28,47)	24	78.jpg
79	shell_egg	(76,224,17,21)	7	79.jpg
79	bowl	(59,110,44,39)	17	79.jpg
79	frying_pan	(100,88,82,102)	14	79.jpg
79	knife	(38,102,22,66)	22	79.jpg
79	cutting_board	(20,116,50,53)	19	79.jpg
79	oil_bottle	(0,147,29,48)	24	79.jpg
80	shell_egg	(77,224,17,21)	7	80.jpg
80	bowl	(59,109,44,40)	17	80.jpg
80	frying_pan	(98,88,81,100)	14	80.jpg
80	knife	(38,102,22,66)	22	80.jpg
80	cutting_board	(19,116,50,53)	19	80.jpg
80	oil_bottle	(1,146,30,49)	24	80.jpg
81	shell_egg	(76,224,18,21)	7	81.jpg
81	bowl	(62,110,41,38)	17	81.jpg
81	frying_pan	(98,88,81,100)	14	81.jpg
81	knife	(38,102,22,66)	22	81.jpg
81	cutting_board	(18,116,50,53)	19	81.jpg
81	oil_bottle	(1,147,29,47)	24	81.jpg
82	shell_egg	(76,224,18,21)	7	82.jpg
82	bowl	(59,110,42,38)	17	82.jpg
82	frying_pan	(99,88,80,100)	14	82.jpg
82	knife	(38,102,22,66)	22	82.jpg
82	cutting_board	(19,116,50,53)	19	82.jpg
82	oil_bottle	(0,147,28,47)	24	82.jpg
83	shell_egg	(77,224,17,21)	7	83.jpg
83	bowl	(61,110,42,38)	17	83.jpg
83	frying_pan	(99,88,80,100)	14	83.jpg
83	knife	(38,102,22,66)	22	83.jpg
83	cutting_board	(20,116,50,53)	19	83.jpg
83	oil_bottle	(2,147,28,47)	24	83.jpg
84	shell_egg	(76,224,18,21)	7	84.jpg
84	bowl	(60,110,42,38)	17	84.jpg
84	frying_pan	(98,88,81,100)	14	84.jpg
84	knife	(38,102,23,66)	22	84.jpg
84	cutting_board	(19,116,50,53)	19	84.jpg
84	oil_bottle	(1,147,29,48)	24	84.jpg
85	shell_egg	(76,224,18,21)	7	85.jpg
85	bowl	(59,110,44,39)	17	85.jpg
85	frying_pan	(98,88,81,100)	14	85.jpg
85	knife	(38,102,22,66)	22	85.jpg
85	cutting_board	(18,116,50,53)	19	85.jpg
85	oil_bottle	(2,147,28,47)	24	85.jpg
86	shell_egg	(77,224,17,21)	7	86.jpg
86	bowl	(59,109,44,40)	17	86.jpg
86	frying_pan	(98,88,81,100)	14	86.jpg
86	knife	(37,102,23,66)	22	86.jpg
86	cutting_board	(19,116,50,53)	19	86.jpg
86	oil_bottle	(0,146,29,48)	24	86.jpg
87	shell_egg	(76,224,17,21)	7	87.jpg
87	bowl	(60,110,41,38)	17	87.jpg
87	frying_pan	(98,88,81,100)	14	87.jpg
87	knife	(38,102,23,68)	22	87.jpg
87	cutting_board	(20,116,50,53)	19	87.jpg
87	oil_bottle	(1,147,29,47)	24	87.jpg
88	shell_egg	(77,224,17,21)	7	88.jpg
88	bowl	(59,110,44,39)	17	88.jpg
88	frying_pan	(98,88,81,100)	14	88.jpg
88	knife	(38,101,22,67)	22	88.jpg
88	cutting_board	(19,116,50,53)	19	88.jpg
88	oil_bottle	(1,146,30,49)	24	88.jpg
89	shell_egg	(76,224,17,21)	7	89.jpg
89	bowl	(62,110,41,39)	17	89.jpg
89	frying_pan	(98,88,81,100)	14	89.jpg
89	knife	(38,102,22,66)	22	89.jpg
89	cutting_board	(20,116,50,53)	19	89.jpg
89	oil_bottle	(1,146,29,49)	24	89.jpg
90	shell_egg	(77,224,17,21)	7	90.jpg
90	bowl	(60,111,41,37)	17	90.jpg
90	frying_pan	(98,88,81,100)	14	90.jpg
90	knife	(38,102,22,66)	22	90.jpg
90	cutting_board	(18,116,50,53)	19	90.jpg
90	oil_bottle	(0,147,28,47)	24	90.jpg
91	shell_egg	(76,224,17,21)	7	91.jpg
91	bowl	(60,110,44,39)	17	91.jpg
91	frying_pan	(98,88,81,100)	14	91.jpg
