Frame:	Label:	Points:	Bounding Box ID:	Frame path: data4/kinshi-egg/
33	cutting_board	(9,115,55,61)	19	33.jpg
33	oil_bottle	(1,150,30,49)	24	33.jpg
34	shell_egg	(74,225,22,23)	7	34.jpg
34	pan_handle	(191,82,31,46)	15	34.jpg
34	bowl	(49,132,45,44)	17	34.jpg
34	knife	(24,108,34,70)	22	34.jpg
34	cutting_board	(9,115,55,61)	19	34.jpg
34	oil_bottle	(1,150,30,49)	24	34.jpg
35	shell_egg	(74,225,22,23)	7	35.jpg
35	pan_handle	(191,82,31,46)	15	35.jpg
35	bowl	(49,132,45,44)	17	35.jpg
35	knife	(24,108,34,70)	22	35.jpg
35	cutting_board	(9,115,55,61)	19	35.jpg
35	oil_bottle	(1,150,30,49)	24	35.jpg
36	shell_egg	(74,225,22,23)	7	36.jpg
36	pan_handle	(191,82,31,46)	15	36.jpg
36	bowl	(49,132,45,44)	17	36.jpg
36	knife	(24,108,34,70)	22	36.jpg
36	cutting_board	(9,115,55,61)	19	36.jpg
36	oil_bottle	(1,150,30,49)	24	36.jpg
37	shell_egg	(74,225,22,23)	7	37.jpg
37	pan_handle	(191,82,31,46)	15	37.jpg
37	bowl	(49,132,45,44)	17	37.jpg
37	knife	(24,108,34,70)	22	37.jpg
37	cutting_board	(9,115,55,61)	19	37.jpg
37	oil_bottle	(1,150,30,49)	24	37.jpg
38	shell_egg	(74,225,22,23)	7	38.jpg
38	pan_handle	(191,82,31,46)	15	38.jpg
38	bowl	(49,132,45,44)	17	38.jpg
38	knife	(24,108,34,70)	22	38.jpg
38	cutting_board	(9,115,55,61)	19	38.jpg
38	oil_bottle	(1,150,30,49)	24	38.jpg
39	shell_egg	(74,225,22,23)	7	39.jpg
39	pan_handle	(191,82,31,46)	15	39.jpg
39	bowl	(49,132,45,44)	17	39.jpg
39	knife	(24,108,34,70)	22	39.jpg
39	cutting_board	(9,115,55,61)	19	39.jpg
39	oil_bottle	(1,150,30,49)	24	39.jpg
40	shell_egg	(74,225,22,23)	7	40.jpg
40	pan_handle	(191,82,31,46)	15	40.jpg
40	bowl	(49,132,45,44)	17	40.jpg
40	knife	(24,108,34,70)	22	40.jpg
40	cutting_board	(9,115,55,61)	19	40.jpg
40	oil_bottle	(1,150,30,49)	24	40.jpg
41	shell_egg	(74,225,22,23)	7	41.jpg
41	pan_handle	(191,82,31,46)	15	41.jpg
41	bowl	(49,132,45,44)	17	41.jpg
41	knife	(24,108,34,70)	22	41.jpg
41	cutting_board	(9,115,55,61)	19	41.jpg
41	oil_bottle	(1,150,30,49)	24	41.jpg
42	shell_egg	(74,225,22,23)	7	42.jpg
42	pan_handle	(191,82,31,46)	15	42.jpg
42	bowl	(49,132,45,44)	17	42.jpg
42	knife	(24,108,34,70)	22	42.jpg
42	cutting_board	(9,115,55,61)	19	42.jpg
42	oil_bottle	(1,150,30,49)	24	42.jpg
43	shell_egg	(74,225,22,23)	7	43.jpg
43	pan_handle	(191,82,31,46)	15	43.jpg
43	bowl	(49,132,45,44)	17	43.jpg
43	knife	(24,108,34,70)	22	43.jpg
43	cutting_board	(9,115,55,61)	19	43.jpg
43	oil_bottle	(1,150,30,49)	24	43.jpg
44	shell_egg	(74,225,22,23)	7	44.jpg
44	pan_handle	(191,82,31,46)	15	44.jpg
44	bowl	(49,132,45,44)	17	44.jpg
44	knife	(24,108,34,70)	22	44.jpg
44	cutting_board	(9,115,55,61)	19	44.jpg
44	oil_bottle	(1,150,30,49)	24	44.jpg
45	shell_egg	(74,225,22,23)	7	45.jpg
45	pan_handle	(191,82,31,46)	15	45.jpg
45	bowl	(49,132,45,44)	17	45.jpg
45	knife	(24,108,34,70)	22	45.jpg
45	cutting_board	(9,115,55,61)	19	45.jpg
45	oil_bottle	(1,150,30,49)	24	45.jpg
46	shell_egg	(74,225,22,23)	7	46.jpg
46	pan_handle	(191,82,31,46)	15	46.jpg
46	bowl	(49,132,45,44)	17	46.jpg
46	knife	(24,108,34,70)	22	46.jpg
46	cutting_board	(9,115,55,61)	19	46.jpg
46	oil_bottle	(1,150,30,49)	24	46.jpg
47	shell_egg	(74,225,22,23)	7	47.jpg
47	pan_handle	(191,82,31,46)	15	47.jpg
47	bowl	(49,132,45,44)	17	47.jpg
47	knife	(24,108,34,70)	22	47.jpg
47	cutting_board	(9,115,55,61)	19	47.jpg
47	oil_bottle	(1,150,30,49)	24	47.jpg
48	shell_egg	(74,225,22,23)	7	48.jpg
48	pan_handle	(191,82,31,46)	15	48.jpg
48	bowl	(49,132,45,44)	17	48.jpg
48	knife	(24,108,34,70)	22	48.jpg
48	cutting_board	(9,115,55,61)	19	48.jpg
48	oil_bottle	(1,150,30,49)	24	48.jpg
49	shell_egg	(74,225,22,23)	7	49.jpg
49	pan_handle	(191,82,31,46)	15	49.jpg
49	bowl	(49,132,45,44)	17	49.jpg
49	knife	(24,108,34,70)	22	49.jpg
49	cutting_board	(9,115,55,61)	19	49.jpg
49	oil_bottle	(1,150,30,49)	24	49.jpg
50	shell_egg	(74,225,22,23)	7	50.jpg
50	pan_handle	(191,82,31,46)	15	50.jpg
50	bowl	(49,132,45,44)	17	50.jpg
50	knife	(24,108,34,70)	22	50.jpg
50	cutting_board	(9,115,55,61)	19	50.jpg
50	oil_bottle	(1,150,30,49)	24	50.jpg
51	shell_egg	(74,225,22,23)	7	51.jpg
51	pan_handle	(191,82,31,46)	15	51.jpg
51	bowl	(49,132,45,44)	17	51.jpg
51	knife	(24,108,34,70)	22	51.jpg
51	cutting_board	(9,115,55,61)	19	51.jpg
51	oil_bottle	(1,150,30,49)	24	51.jpg
52	shell_egg	(74,225,22,23)	7	52.jpg
52	pan_handle	(191,82,31,46)	15	52.jpg
52	bowl	(49,132,45,44)	17	52.jpg
52	knife	(24,108,34,70)	22	52.jpg
52	cutting_board	(9,115,55,61)	19	52.jpg
52	oil_bottle	(1,150,30,49)	24	52.jpg
53	shell_egg	(74,225,22,23)	7	53.jpg
53	pan_handle	(191,82,31,46)	15	53.jpg
53	bowl	(49,132,45,44)	17	53.jpg
53	knife	(24,108,34,70)	22	53.jpg
53	cutting_board	(9,115,55,61)	19	53.jpg
53	oil_bottle	(1,150,30,49)	24	53.jpg
54	shell_egg	(74,225,22,23)	7	54.jpg
54	pan_handle	(191,82,31,46)	15	54.jpg
54	bowl	(49,132,45,44)	17	54.jpg
54	knife	(24,108,34,70)	22	54.jpg
54	cutting_board	(9,115,55,61)	19	54.jpg
54	oil_bottle	(1,150,30,49)	24	54.jpg
55	shell_egg	(74,225,22,23)	7	55.jpg
55	pan_handle	(191,82,31,46)	15	55.jpg
55	bowl	(49,132,45,44)	17	55.jpg
55	knife	(24,108,34,70)	22	55.jpg
55	cutting_board	(9,115,55,61)	19	55.jpg
55	oil_bottle	(1,150,30,49)	24	55.jpg
56	shell_egg	(74,225,22,23)	7	56.jpg
56	pan_handle	(191,82,31,46)	15	56.jpg
56	bowl	(49,132,45,44)	17	56.jpg
56	knife	(24,108,34,70)	22	56.jpg
56	cutting_board	(9,115,55,61)	19	56.jpg
56	oil_bottle	(1,150,30,49)	24	56.jpg
57	shell_egg	(74,225,22,23)	7	57.jpg
57	pan_handle	(191,82,31,46)	15	57.jpg
57	bowl	(49,132,45,44)	17	57.jpg
57	knife	(24,108,34,70)	22	57.jpg
57	cutting_board	(9,115,55,61)	19	57.jpg
57	oil_bottle	(1,150,30,49)	24	57.jpg
58	shell_egg	(74,225,22,23)	7	58.jpg
58	pan_handle	(191,82,31,46)	15	58.jpg
58	bowl	(49,132,45,44)	17	58.jpg
58	knife	(24,108,34,70)	22	58.jpg
58	cutting_board	(9,115,55,61)	19	58.jpg
58	oil_bottle	(1,150,30,49)	24	58.jpg
59	shell_egg	(74,225,22,23)	7	59.jpg
59	pan_handle	(191,82,31,46)	15	59.jpg
59	bowl	(49,132,45,44)	17	59.jpg
59	knife	(24,108,34,70)	22	59.jpg
59	cutting_board	(9,115,55,61)	19	59.jpg
59	oil_bottle	(1,150,30,49)	24	59.jpg
60	shell_egg	(74,225,22,23)	7	60.jpg
60	pan_handle	(191,82,31,46)	15	60.jpg
60	bowl	(49,132,45,44)	17	60.jpg
60	knife	(24,108,34,70)	22	60.jpg
60	cutting_board	(9,115,55,61)	19	60.jpg
60	oil_bottle	(1,150,30,49)	24	60.jpg
61	shell_egg	(74,225,22,23)	7	61.jpg
61	pan_handle	(191,82,31,46)	15	61.jpg
61	bowl	(49,132,45,44)	17	61.jpg
61	knife	(24,108,34,70)	22	61.jpg
61	cutting_board	(9,115,55,61)	19	61.jpg
61	oil_bottle	(1,150,30,49)	24	61.jpg
62	shell_egg	(74,225,22,23)	7	62.jpg
62	pan_handle	(191,82,31,46)	15	62.jpg
62	bowl	(49,132,45,44)	17	62.jpg
62	knife	(24,108,34,70)	22	62.jpg
62	cutting_board	(9,115,55,61)	19	62.jpg
62	oil_bottle	(1,150,30,49)	24	62.jpg
63	shell_egg	(74,225,22,23)	7	63.jpg
63	pan_handle	(191,82,31,46)	15	63.jpg
63	bowl	(49,132,45,44)	17	63.jpg
63	knife	(24,108,34,70)	22	63.jpg
63	cutting_board	(9,115,55,61)	19	63.jpg
63	oil_bottle	(1,150,30,49)	24	63.jpg
64	shell_egg	(74,225,22,23)	7	64.jpg
64	pan_handle	(191,82,31,46)	15	64.jpg
64	bowl	(49,132,45,44)	17	64.jpg
64	knife	(24,108,34,70)	22	64.jpg
64	cutting_board	(9,115,55,61)	19	64.jpg
64	oil_bottle	(1,150,30,49)	24	64.jpg
65	shell_egg	(74,225,22,23)	7	65.jpg
65	pan_handle	(191,82,31,46)	15	65.jpg
65	bowl	(49,132,45,44)	17	65.jpg
65	knife	(24,108,34,70)	22	65.jpg
65	cutting_board	(9,115,55,61)	19	65.jpg
65	oil_bottle	(1,150,30,49)	24	65.jpg
66	shell_egg	(74,225,22,23)	7	66.jpg
66	pan_handle	(191,82,31,46)	15	66.jpg
66	bowl	(49,132,45,44)	17	66.jpg
66	knife	(24,108,34,70)	22	66.jpg
66	cutting_board	(9,115,55,61)	19	66.jpg
66	oil_bottle	(1,150,30,49)	24	66.jpg
67	shell_egg	(74,225,22,23)	7	67.jpg
67	pan_handle	(191,82,31,46)	15	67.jpg
67	bowl	(49,132,45,44)	17	67.jpg
67	knife	(24,108,34,70)	22	67.jpg
67	cutting_board	(9,115,55,61)	19	67.jpg
67	oil_bottle	(1,150,30,49)	24	67.jpg
68	shell_egg	(74,225,22,23)	7	68.jpg
68	pan_handle	(191,82,31,46)	15	68.jpg
68	bowl	(49,132,45,44)	17	68.jpg
68	knife	(24,108,34,70)	22	68.jpg
68	cutting_board	(9,115,55,61)	19	68.jpg
68	oil_bottle	(1,150,30,49)	24	68.jpg
69	shell_egg	(74,225,22,23)	7	69.jpg
69	pan_handle	(191,82,31,46)	15	69.jpg
69	bowl	(49,132,45,44)	17	69.jpg
69	knife	(24,108,34,70)	22	69.jpg
69	cutting_board	(9,115,55,61)	19	69.jpg
69	oil_bottle	(1,150,30,49)	24	69.jpg
70	shell_egg	(74,225,22,23)	7	70.jpg
70	pan_handle	(191,82,31,46)	15	70.jpg
70	bowl	(49,132,45,44)	17	70.jpg
70	knife	(24,108,34,70)	22	70.jpg
70	cutting_board	(9,115,55,61)	19	70.jpg
70	oil_bottle	(1,150,30,49)	24	70.jpg
71	shell_egg	(74,225,22,23)	7	71.jpg
71	pan_handle	(191,82,31,46)	15	71.jpg
71	bowl	(49,132,45,44)	17	71.jpg
71	knife	(24,108,34,70)	22	71.jpg
71	cutting_board	(9,115,55,61)	19	71.jpg
71	oil_bottle	(1,150,30,49)	24	71.jpg
72	shell_egg	(74,225,22,23)	7	72.jpg
72	pan_handle	(191,82,31,46)	15	72.jpg
72	bowl	(49,132,45,44)	17	72.jpg
72	knife	(24,108,34,70)	22	72.jpg
72	cutting_board	(9,115,55,61)	19	72.jpg
72	oil_bottle	(1,150,30,49)	24	72.jpg
73	shell_egg	(74,225,22,23)	7	73.jpg
73	pan_handle	(191,82,31,46)	15	73.jpg
73	bowl	(49,132,45,44)	17	73.jpg
73	knife	(24,108,34,70)	22	73.jpg
73	cutting_board	(9,115,55,61)	19	73.jpg
73	oil_bottle	(1,150,30,49)	24	73.jpg
74	shell_egg	(74,225,22,23)	7	74.jpg
74	pan_handle	(191,82,31,46)	15	74.jpg
74	bowl	(49,132,45,44)	17	74.jpg
74	knife	(24,108,34,70)	22	74.jpg
74	cutting_board	(9,115,55,61)	19	74.jpg
74	oil_bottle	(1,150,30,49)	24	74.jpg
75	shell_egg	(74,225,22,23)	7	75.jpg
75	pan_handle	(191,82,31,46)	15	75.jpg
75	bowl	(49,132,45,44)	17	75.jpg
75	knife	(24,108,34,70)	22	75.jpg
75	cutting_board	(9,115,55,61)	19	75.jpg
75	oil_bottle	(1,150,30,49)	24	75.jpg
76	shell_egg	(74,225,22,23)	7	76.jpg
76	pan_handle	(191,82,31,46)	15	76.jpg
76	bowl	(49,132,45,44)	17	76.jpg
76	knife	(24,108,34,70)	22	76.jpg
76	cutting_board	(9,115,55,61)	19	76.jpg
76	oil_bottle	(1,150,30,49)	24	76.jpg
77	shell_egg	(74,225,22,23)	7	77.jpg
77	pan_handle	(191,82,31,46)	15	77.jpg
77	bowl	(49,132,45,44)	17	77.jpg
77	knife	(24,108,34,70)	22	77.jpg
77	cutting_board	(9,115,55,61)	19	77.jpg
77	oil_bottle	(1,150,30,49)	24	77.jpg
78	shell_egg	(74,225,22,23)	7	78.jpg
78	pan_handle	(191,82,31,46)	15	78.jpg
78	bowl	(49,132,45,44)	17	78.jpg
78	knife	(24,108,34,70)	22	78.jpg
78	cutting_board	(9,115,55,61)	19	78.jpg
78	oil_bottle	(1,150,30,49)	24	78.jpg
79	shell_egg	(74,225,22,23)	7	79.jpg
79	pan_handle	(191,82,31,46)	15	79.jpg
79	bowl	(49,132,45,44)	17	79.jpg
79	knife	(24,108,34,70)	22	79.jpg
79	cutting_board	(9,115,55,61)	19	79.jpg
79	oil_bottle	(1,150,30,49)	24	79.jpg
80	shell_egg	(74,225,22,23)	7	80.jpg
80	pan_handle	(191,82,31,46)	15	80.jpg
80	bowl	(49,132,45,44)	17	80.jpg
80	knife	(24,108,34,70)	22	80.jpg
80	cutting_board	(9,115,55,61)	19	80.jpg
80	oil_bottle	(1,150,30,49)	24	80.jpg
81	shell_egg	(74,225,22,23)	7	81.jpg
81	pan_handle	(191,82,31,46)	15	81.jpg
81	bowl	(49,132,45,44)	17	81.jpg
81	knife	(24,108,34,70)	22	81.jpg
81	cutting_board	(9,115,55,61)	19	81.jpg
81	oil_bottle	(1,150,30,49)	24	81.jpg
82	shell_egg	(74,225,22,23)	7	82.jpg
82	pan_handle	(191,82,31,46)	15	82.jpg
82	bowl	(49,132,45,44)	17	82.jpg
82	knife	(24,108,34,70)	22	82.jpg
82	cutting_board	(9,115,55,61)	19	82.jpg
82	oil_bottle	(1,150,30,49)	24	82.jpg
83	shell_egg	(74,225,22,23)	7	83.jpg
83	pan_handle	(191,82,31,46)	15	83.jpg
83	bowl	(49,132,45,44)	17	83.jpg
83	knife	(24,108,34,70)	22	83.jpg
83	cutting_board	(9,115,55,61)	19	83.jpg
83	oil_bottle	(1,150,30,49)	24	83.jpg
84	shell_egg	(74,225,22,23)	7	84.jpg
84	pan_handle	(191,82,31,46)	15	84.jpg
84	bowl	(49,132,45,44)	17	84.jpg
84	knife	(24,108,34,70)	22	84.jpg
84	cutting_board	(9,115,55,61)	19	84.jpg
84	oil_bottle	(1,150,30,49)	24	84.jpg
85	shell_egg	(74,225,22,23)	7	85.jpg
85	pan_handle	(191,82,31,46)	15	85.jpg
85	bowl	(49,132,45,44)	17	85.jpg
85	knife	(24,108,34,70)	22	85.jpg
85	cutting_board	(9,115,55,61)	19	85.jpg
85	oil_bottle	(1,150,30,49)	24	85.jpg
86	shell_egg	(74,225,22,23)	7	86.jpg
86	pan_handle	(191,82,31,46)	15	86.jpg
86	bowl	(49,132,45,44)	17	86.jpg
86	knife	(24,108,34,70)	22	86.jpg
86	cutting_board	(9,115,55,61)	19	86.jpg
86	oil_bottle	(1,150,30,49)	24	86.jpg
87	shell_egg	(74,225,22,23)	7	87.jpg
87	pan_handle	(191,82,31,46)	15	87.jpg
87	bowl	(49,132,45,44)	17	87.jpg
87	knife	(24,108,34,70)	22	87.jpg
87	cutting_board	(9,115,55,61)	19	87.jpg
87	oil_bottle	(1,150,30,49)	24	87.jpg
88	shell_egg	(74,225,22,23)	7	88.jpg
88	pan_handle	(191,82,31,46)	15	88.jpg
88	bowl	(49,132,45,44)	17	88.jpg
88	knife	(24,108,34,70)	22	88.jpg
88	cutting_board	(9,115,55,61)	19	88.jpg
88	oil_bottle	(1,150,30,49)	24	88.jpg
89	shell_egg	(74,225,22,23)	7	89.jpg
89	pan_handle	(191,82,31,46)	15	89.jpg
89	bowl	(49,132,45,44)	17	89.jpg
89	knife	(24,108,34,70)	22	89.jpg
89	cutting_board	(9,115,55,61)	19	89.jpg
89	oil_bottle	(1,150,30,49)	24	89.jpg
90	shell_egg	(74,225,22,23)	7	90.jpg
90	pan_handle	(191,82,31,46)	15	90.jpg
90	bowl	(49,132,45,44)	17	90.jpg
90	knife	(24,108,34,70)	22	90.jpg
90	cutting_board	(9,115,55,61)	19	90.jpg
90	oil_bottle	(1,150,30,49)	24	90.jpg
91	shell_egg	(74,225,22,23)	7	91.jpg
91	pan_handle	(191,82,31,46)	15	91.jpg
91	bowl	(49,132,45,44)	17	91.jpg
