Frame:	Label:	Frame path:
218	person	move	egg
219	person	hold	egg
219	person	move	egg
220	person	hold	egg
220	person	move	egg
221	person	hold	egg
221	person	move	egg
222	person	hold	egg
222	person	move	egg
223	person	hold	egg
223	person	move	egg
224	person	hold	egg
224	person	move	egg
225	person	hold	egg
225	person	move	egg
226	person	hold	egg
226	person	move	egg
227	person	hold	egg
227	person	move	egg
228	person	hold	egg
228	person	move	egg
229	person	hold	egg
229	person	move	egg
230	person	hold	egg
230	person	move	egg
231	person	hold	egg
231	person	move	egg
232	person	hold	egg
232	person	move	egg
233	person	hold	egg
233	person	move	egg
234	person	hold	egg
234	person	move	egg
235	person	hold	egg
235	person	move	egg
236	person	hold	egg
236	person	move	egg
237	person	hold	egg
237	person	move	egg
238	person	hold	egg
238	person	move	egg
239	person	hold	egg
239	person	move	egg
240	person	hold	egg
240	person	move	egg
241	person	hold	egg
241	person	move	egg
242	person	hold	egg
242	person	move	egg
243	person	hold	egg
243	person	move	egg
244	person	hold	egg
244	person	move	egg
245	person	hold	egg
245	person	move	egg
246	person	hold	egg
246	person	move	egg
247	person	hold	egg
247	person	move	egg
248	person	hold	egg
248	person	move	egg
249	person	hold	egg
249	person	move	egg
250	person	hold	egg
250	person	move	egg
251	person	hold	egg
251	person	move	egg
252	person	hold	egg
252	person	move	egg
253	person	hold	egg
253	person	move	egg
253	egg	in	pan
254	person	hold	egg
254	person	move	egg
254	egg	in	pan
255	person	hold	egg
255	person	move	egg
255	egg	in	pan
256	person	hold	egg
256	person	move	egg
256	egg	in	pan
257	person	hold	egg
257	person	move	egg
257	egg	in	pan
258	person	hold	egg
258	person	move	egg
258	egg	in	pan
259	person	hold	egg
259	egg	in	pan
260	person	hold	egg
260	egg	in	pan
261	person	hold	egg
261	egg	in	pan
262	person	hold	egg
262	egg	in	pan
263	person	hold	egg
263	egg	in	pan
264	person	hold	egg
264	egg	in	pan
265	person	hold	egg
265	egg	in	pan
266	person	hold	egg
266	egg	in	pan
267	person	hold	egg
267	egg	in	pan
268	person	hold	egg
268	egg	in	pan
269	person	hold	egg
269	egg	in	pan
270	person	hold	egg
270	egg	in	pan
271	person	hold	egg
271	egg	in	pan
272	person	hold	egg
272	egg	in	pan
273	person	hold	egg
273	egg	in	pan
274	person	hold	egg
274	egg	in	pan
275	person	hold	egg
275	egg	in	pan
276	person	hold	egg
276	egg	in	pan
277	person	hold	egg
277	egg	in	pan
278	person	hold	egg
278	egg	in	pan
279	person	hold	egg
279	egg	in	pan
280	egg	in	pan
281	egg	in	pan
282	egg	in	pan
283	egg	in	pan
284	egg	in	pan
285	egg	in	pan
286	egg	in	pan
287	egg	in	pan
288	egg	in	pan
289	egg	in	pan
290	egg	in	pan
291	egg	in	pan
292	egg	in	pan
293	egg	in	pan
294	egg	in	pan
295	egg	in	pan
296	egg	in	pan
297	egg	in	pan
298	egg	in	pan
299	egg	in	pan
300	egg	in	pan
301	egg	in	pan
302	egg	in	pan
303	egg	in	pan
304	egg	in	pan
305	egg	in	pan
305	person	hold	pan handler
306	egg	in	pan
306	person	hold	pan handler
307	egg	in	pan
307	person	hold	pan handler
308	egg	in	pan
308	person	hold	pan handler
309	egg	in	pan
309	person	hold	pan handler
310	egg	in	pan
310	person	hold	pan handler
311	egg	in	pan
311	person	hold	pan handler
312	egg	in	pan
312	person	hold	pan handler
313	egg	in	pan
313	person	hold	pan handler
314	egg	in	pan
314	person	hold	pan handler
315	egg	in	pan
315	person	hold	pan handler
316	egg	in	pan
316	person	hold	pan handler
317	egg	in	pan
317	person	hold	pan handler
318	egg	in	pan
318	person	hold	pan handler
319	egg	in	pan
319	person	hold	pan handler
320	egg	in	pan
320	person	hold	pan handler
321	egg	in	pan
321	person	hold	pan handler
322	egg	in	pan
322	person	hold	pan handler
323	egg	in	pan
323	person	hold	pan handler
324	egg	in	pan
324	person	hold	pan handler
325	egg	in	pan
325	person	hold	pan handler
326	egg	in	pan
326	person	hold	pan handler
327	egg	in	pan
327	person	hold	pan handler
328	egg	in	pan
328	person	hold	pan handler
329	egg	in	pan
329	person	hold	pan handler
330	egg	in	pan
330	person	hold	pan handler
331	egg	in	pan
331	person	hold	pan handler
332	egg	in	pan
332	person	hold	pan handler
333	egg	in	pan
333	person	hold	pan handler
333	person	move	pan handler
334	egg	in	pan
334	person	hold	pan handler
334	person	move	pan handler
335	egg	in	pan
335	person	hold	pan handler
335	person	move	pan handler
336	egg	in	pan
336	person	hold	pan handler
336	person	move	pan handler
337	egg	in	pan
337	person	hold	pan handler
337	person	move	pan handler
338	egg	in	pan
338	person	hold	pan handler
338	person	move	pan handler
339	egg	in	pan
339	person	hold	pan handler
339	person	move	pan handler
340	egg	in	pan
340	person	hold	pan handler
340	person	move	pan handler
341	egg	in	pan
341	person	hold	pan handler
341	person	move	pan handler
342	egg	in	pan
342	person	hold	pan handler
342	person	move	pan handler
343	egg	in	pan
343	person	hold	pan handler
343	person	move	pan handler
344	egg	in	pan
344	person	hold	pan handler
344	person	move	pan handler
345	egg	in	pan
345	person	hold	pan handler
345	person	move	pan handler
346	egg	in	pan
346	person	hold	pan handler
346	person	move	pan handler
347	egg	in	pan
347	person	hold	pan handler
347	person	move	pan handler
348	egg	in	pan
348	person	hold	pan handler
348	person	move	pan handler
349	egg	in	pan
349	person	hold	pan handler
349	person	move	pan handler
350	egg	in	pan
350	person	hold	pan handler
350	person	move	pan handler
351	egg	in	pan
351	person	hold	pan handler
351	person	move	pan handler
352	egg	in	pan
352	person	hold	pan handler
352	person	move	pan handler
353	egg	in	pan
353	person	hold	pan handler
353	person	move	pan handler
354	egg	in	pan
354	person	hold	pan handler
354	person	move	pan handler
355	egg	in	pan
355	person	hold	pan handler
355	person	move	pan handler
356	egg	in	pan
356	person	hold	pan handler
356	person	move	pan handler
357	egg	in	pan
357	person	hold	pan handler
357	person	move	pan handler
358	egg	in	pan
358	person	hold	pan handler
358	person	move	pan handler
359	egg	in	pan
359	person	hold	pan handler
359	person	move	pan handler
360	egg	in	pan
360	person	hold	pan handler
360	person	move	pan handler
361	egg	in	pan
361	person	hold	pan handler
361	person	move	pan handler
362	egg	in	pan
362	person	hold	pan handler
362	person	move	pan handler
363	egg	in	pan
363	person	hold	pan handler
363	person	move	pan handler
364	egg	in	pan
364	person	hold	pan handler
364	person	move	pan handler
365	egg	in	pan
365	person	hold	pan handler
365	person	move	pan handler
366	egg	in	pan
366	person	hold	pan handler
366	person	move	pan handler
367	egg	in	pan
367	person	hold	pan handler
367	person	move	pan handler
368	egg	in	pan
368	person	hold	pan handler
368	person	move	pan handler
369	egg	in	pan
369	person	hold	pan handler
369	person	move	pan handler
370	egg	in	pan
370	person	hold	pan handler
370	person	move	pan handler
371	egg	in	pan
371	person	hold	pan handler
371	person	move	pan handler
372	egg	in	pan
372	person	hold	pan handler
372	person	move	pan handler
373	egg	in	pan
373	person	hold	pan handler
373	person	move	pan handler
374	egg	in	pan
374	person	hold	pan handler
374	person	move	pan handler
375	egg	in	pan
375	person	hold	pan handler
375	person	move	pan handler
376	egg	in	pan
376	person	hold	pan handler
376	person	move	pan handler
377	egg	in	pan
377	person	hold	pan handler
378	egg	in	pan
378	person	hold	pan handler
379	egg	in	pan
379	person	hold	pan handler
380	egg	in	pan
380	person	hold	pan handler
381	egg	in	pan
381	person	hold	pan handler
382	egg	in	pan
382	person	hold	pan handler
383	egg	in	pan
383	person	hold	pan handler
384	egg	in	pan
384	person	hold	pan handler
385	egg	in	pan
385	person	hold	pan handler
386	egg	in	pan
386	person	hold	pan handler
387	egg	in	pan
387	person	hold	pan handler
388	egg	in	pan
388	person	hold	pan handler
389	egg	in	pan
389	person	hold	pan handler
390	egg	in	pan
390	person	hold	pan handler
391	egg	in	pan
391	person	hold	pan handler
392	egg	in	pan
392	person	hold	pan handler
393	egg	in	pan
393	person	hold	pan handler
394	egg	in	pan
394	person	hold	pan handler
395	egg	in	pan
395	person	hold	pan handler
396	egg	in	pan
396	person	hold	pan handler
397	egg	in	pan
397	person	hold	pan handler
398	egg	in	pan
398	person	hold	pan handler
399	egg	in	pan
399	person	hold	pan handler
400	egg	in	pan
400	person	hold	pan handler
401	egg	in	pan
401	person	hold	pan handler
402	egg	in	pan
402	person	hold	pan handler
403	egg	in	pan
403	person	hold	pan handler
404	egg	in	pan
404	person	hold	pan handler
405	egg	in	pan
405	person	hold	pan handler
406	egg	in	pan
406	person	hold	pan handler
407	egg	in	pan
407	person	hold	pan handler
408	egg	in	pan
408	person	hold	pan handler
409	egg	in	pan
409	person	hold	pan handler
410	egg	in	pan
410	person	hold	pan handler
411	egg	in	pan
411	person	hold	pan handler
412	egg	in	pan
412	person	hold	pan handler
413	egg	in	pan
413	person	hold	pan handler
414	egg	in	pan
414	person	hold	pan handler
415	egg	in	pan
415	person	hold	pan handler
416	egg	in	pan
416	person	hold	pan handler
417	egg	in	pan
417	person	hold	pan handler
418	egg	in	pan
418	person	hold	pan handler
419	egg	in	pan
419	person	hold	pan handler
420	egg	in	pan
420	person	hold	pan handler
421	egg	in	pan
421	person	hold	pan
422	egg	in	pan
422	person	hold	pan
423	egg	in	pan
423	person	hold	pan
424	egg	in	pan
424	person	hold	pan
425	egg	in	pan
425	person	hold	pan
426	egg	in	pan
426	person	hold	pan
427	egg	in	pan
427	person	hold	pan
428	egg	in	pan
428	person	hold	pan
429	egg	in	pan
429	person	hold	pan
430	egg	in	pan
430	person	hold	pan
431	egg	in	pan
431	person	hold	pan
432	egg	in	pan
432	person	hold	pan
433	egg	in	pan
433	person	hold	pan
434	egg	in	pan
434	person	hold	pan
435	egg	in	pan
435	person	hold	pan
436	egg	in	pan
436	person	hold	pan
437	egg	in	pan
437	person	hold	pan
438	egg	in	pan
438	person	hold	pan
439	egg	in	pan
439	person	hold	pan
440	egg	in	pan
440	person	hold	pan
441	egg	in	pan
441	person	hold	pan
442	egg	in	pan
442	person	hold	pan
443	egg	in	pan
443	person	hold	pan
444	egg	in	pan
444	person	hold	pan
445	egg	in	pan
445	person	hold	pan
446	egg	in	pan
446	person	hold	pan
447	egg	in	pan
447	person	hold	pan
448	egg	in	pan
448	person	hold	pan
449	egg	in	pan
449	person	hold	pan
450	egg	in	pan
450	person	hold	pan
451	egg	in	pan
451	person	hold	pan
452	egg	in	pan
452	person	hold	pan
453	egg	in	pan
453	person	hold	pan
454	egg	in	pan
454	person	hold	pan
455	egg	in	pan
455	person	hold	pan
456	egg	in	pan
456	person	hold	pan
457	egg	in	pan
457	person	hold	pan
458	egg	in	pan
458	person	hold	pan
459	egg	in	pan
459	person	hold	pan
460	egg	in	pan
460	person	hold	pan
461	egg	in	pan
461	person	hold	pan
462	egg	in	pan
462	person	hold	pan
463	egg	in	pan
463	person	hold	pan
464	egg	in	pan
464	person	hold	pan
465	egg	in	pan
465	person	hold	pan
466	egg	in	pan
466	person	hold	pan
467	egg	in	pan
467	person	hold	pan
468	egg	in	pan
468	person	hold	pan
469	egg	in	pan
469	person	hold	pan
470	egg	in	pan
470	person	hold	pan
471	egg	in	pan
471	person	hold	pan
472	egg	in	pan
472	person	hold	pan
473	egg	in	pan
473	person	hold	pan
474	egg	in	pan
474	person	hold	pan
475	egg	in	pan
475	person	hold	pan
476	egg	in	pan
476	person	hold	pan
477	egg	in	pan
477	person	hold	pan
478	egg	in	pan
478	person	hold	pan
479	egg	in	pan
479	person	hold	pan
480	egg	in	pan
480	person	hold	pan
481	egg	in	pan
481	person	hold	pan
482	egg	in	pan
482	person	hold	pan
483	egg	in	pan
483	person	hold	pan
484	egg	in	pan
484	person	hold	pan
485	egg	in	pan
485	person	hold	pan
486	egg	in	pan
486	person	hold	pan
487	egg	in	pan
487	person	hold	pan
488	person	hold	pan
489	person	hold	pan
490	person	hold	pan
491	person	hold	pan
492	person	hold	pan
493	person	hold	pan
494	person	hold	pan
495	person	hold	pan
496	None	None	None
497	None	None	None
498	None	None	None
499	None	None	None
500	None	None	None
501	None	None	None
502	None	None	None
503	None	None	None
504	None	None	None
505	None	None	None
506	None	None	None
507	None	None	None
508	None	None	None
509	None	None	None
510	None	None	None
511	None	None	None
512	None	None	None
513	None	None	None
514	None	None	None
515	None	None	None
516	None	None	None
517	None	None	None
518	None	None	None
519	None	None	None
520	None	None	None
521	None	None	None
522	None	None	None
523	None	None	None
524	None	None	None
525	None	None	None
526	None	None	None
527	None	None	None
528	None	None	None
529	None	None	None
530	None	None	None
531	None	None	None
532	None	None	None
533	None	None	None
534	None	None	None
535	None	None	None
536	None	None	None
537	None	None	None
538	None	None	None
539	None	None	None
540	None	None	None
541	None	None	None
542	None	None	None
543	None	None	None
544	None	None	None
545	None	None	None
546	None	None	None
547	None	None	None
548	None	None	None
549	None	None	None
550	None	None	None
551	None	None	None
552	None	None	None
553	None	None	None
554	None	None	None
555	None	None	None
556	None	None	None
557	None	None	None
558	None	None	None
559	None	None	None
560	None	None	None
561	None	None	None
562	None	None	None
563	None	None	None
564	None	None	None
565	None	None	None
566	None	None	None
567	None	None	None
568	None	None	None
569	None	None	None
570	None	None	None
571	None	None	None
572	None	None	None
573	None	None	None
574	None	None	None
575	None	None	None
576	None	None	None
577	None	None	None
578	None	None	None
579	None	None	None
580	None	None	None
581	None	None	None
582	None	None	None
583	None	None	None
584	None	None	None
585	None	None	None
586	None	None	None
587	None	None	None
588	None	None	None
589	None	None	None
590	None	None	None
591	None	None	None
592	None	None	None
593	None	None	None
594	None	None	None
595	None	None	None
596	None	None	None
597	None	None	None
598	None	None	None
599	None	None	None
600	None	None	None
601	None	None	None
602	None	None	None
603	None	None	None
604	None	None	None
605	None	None	None
606	None	None	None
607	None	None	None
608	None	None	None
609	None	None	None
610	None	None	None
611	None	None	None
612	None	None	None
613	None	None	None
614	None	None	None
615	None	None	None
616	None	None	None
617	None	None	None
618	None	None	None
619	None	None	None
620	None	None	None
621	None	None	None
622	None	None	None
623	None	None	None
624	None	None	None
625	None	None	None
626	None	None	None
627	None	None	None
628	None	None	None
629	None	None	None
630	None	None	None
631	None	None	None
632	None	None	None
633	None	None	None
634	None	None	None
635	None	None	None
636	None	None	None
637	None	None	None
638	None	None	None
639	None	None	None
640	None	None	None
641	None	None	None
642	None	None	None
643	None	None	None
644	None	None	None
645	None	None	None
646	None	None	None
647	None	None	None
648	None	None	None
649	None	None	None
650	None	None	None
651	None	None	None
652	None	None	None
653	None	None	None
654	None	None	None
655	None	None	None
656	None	None	None
657	None	None	None
658	None	None	None
659	None	None	None
660	None	None	None
661	None	None	None
662	None	None	None
663	None	None	None
664	None	None	None
665	None	None	None
666	None	None	None
667	None	None	None
668	None	None	None
669	None	None	None
670	None	None	None
671	None	None	None
672	None	None	None
673	None	None	None
674	None	None	None
675	None	None	None
676	None	None	None
677	None	None	None
678	None	None	None
679	None	None	None
680	None	None	None
681	None	None	None
682	None	None	None
683	None	None	None
684	None	None	None
685	None	None	None
686	None	None	None
687	None	None	None
688	None	None	None
689	None	None	None
690	None	None	None
691	None	None	None
692	None	None	None
693	None	None	None
694	None	None	None
695	None	None	None
696	None	None	None
697	None	None	None
698	None	None	None
699	None	None	None
700	None	None	None
701	None	None	None
702	None	None	None
703	None	None	None
704	None	None	None
705	None	None	None
706	None	None	None
707	None	None	None
708	None	None	None
709	None	None	None
710	None	None	None
711	None	None	None
712	None	None	None
713	None	None	None
714	None	None	None
715	None	None	None
716	None	None	None
717	None	None	None
718	None	None	None
719	None	None	None
720	None	None	None
721	None	None	None
722	None	None	None
723	None	None	None
724	None	None	None
725	None	None	None
726	None	None	None
727	None	None	None
728	None	None	None
729	None	None	None
730	None	None	None
731	None	None	None
732	None	None	None
733	None	None	None
734	None	None	None
735	None	None	None
736	None	None	None
737	None	None	None
738	None	None	None
739	None	None	None
740	None	None	None
741	None	None	None
742	None	None	None
743	None	None	None
744	None	None	None
745	None	None	None
746	None	None	None
747	None	None	None
748	None	None	None
749	None	None	None
750	None	None	None
751	None	None	None
752	None	None	None
753	None	None	None
754	None	None	None
755	None	None	None
756	None	None	None
757	None	None	None
758	None	None	None
759	None	None	None
760	None	None	None
761	None	None	None
762	None	None	None
763	None	None	None
764	None	None	None
765	None	None	None
766	None	None	None
767	None	None	None
768	None	None	None
769	None	None	None
770	None	None	None
771	None	None	None
772	None	None	None
773	None	None	None
774	None	None	None
775	None	None	None
776	None	None	None
777	None	None	None
778	None	None	None
779	None	None	None
780	None	None	None
781	None	None	None
782	None	None	None
783	None	None	None
784	None	None	None
785	None	None	None
786	None	None	None
787	None	None	None
788	None	None	None
789	None	None	None
790	None	None	None
791	None	None	None
792	None	None	None
793	None	None	None
794	None	None	None
795	None	None	None
796	None	None	None
797	None	None	None
798	None	None	None
799	None	None	None
800	None	None	None
801	None	None	None
802	None	None	None
803	None	None	None
804	None	None	None
805	None	None	None
806	None	None	None
807	None	None	None
808	None	None	None
809	None	None	None
810	None	None	None
811	None	None	None
812	None	None	None
813	None	None	None
814	None	None	None
815	None	None	None
816	None	None	None
817	None	None	None
818	None	None	None
819	None	None	None
820	None	None	None
821	None	None	None
822	None	None	None
823	None	None	None
824	None	None	None
825	None	None	None
826	None	None	None
827	None	None	None
828	None	None	None
829	None	None	None
830	None	None	None
831	None	None	None
832	None	None	None
833	None	None	None
834	None	None	None
835	None	None	None
836	None	None	None
837	None	None	None
838	None	None	None
839	None	None	None
840	None	None	None
841	None	None	None
842	None	None	None
843	None	None	None
844	None	None	None
845	None	None	None
846	None	None	None
847	None	None	None
848	None	None	None
849	None	None	None
850	None	None	None
851	None	None	None
852	None	None	None
853	None	None	None
854	None	None	None
855	None	None	None
856	None	None	None
857	None	None	None
858	None	None	None
859	None	None	None
860	None	None	None
861	None	None	None
862	None	None	None
863	None	None	None
864	None	None	None
865	None	None	None
866	None	None	None
867	None	None	None
868	None	None	None
869	None	None	None
870	None	None	None
871	None	None	None
872	None	None	None
873	None	None	None
874	None	None	None
875	None	None	None
876	None	None	None
877	None	None	None
878	None	None	None
879	None	None	None
880	None	None	None
881	None	None	None
882	None	None	None
883	None	None	None
884	None	None	None
885	None	None	None
886	None	None	None
887	None	None	None
888	None	None	None
889	None	None	None
890	None	None	None
891	None	None	None
892	None	None	None
893	None	None	None
894	None	None	None
895	None	None	None
896	None	None	None
897	None	None	None
898	None	None	None
899	None	None	None
900	None	None	None
901	None	None	None
902	None	None	None
903	None	None	None
904	None	None	None
905	None	None	None
906	None	None	None
907	None	None	None
908	None	None	None
909	None	None	None
910	None	None	None
911	None	None	None
912	None	None	None
913	None	None	None
914	None	None	None
915	None	None	None
916	None	None	None
917	None	None	None
918	None	None	None
919	None	None	None
920	None	None	None
921	None	None	None
922	None	None	None
923	None	None	None
924	None	None	None
925	None	None	None
926	None	None	None
927	None	None	None
928	None	None	None
929	None	None	None
930	None	None	None
931	None	None	None
932	None	None	None
933	None	None	None
934	None	None	None
935	None	None	None
936	None	None	None
937	None	None	None
938	None	None	None
939	None	None	None
940	None	None	None
941	None	None	None
942	None	None	None
943	None	None	None
944	None	None	None
945	None	None	None
946	None	None	None
947	None	None	None
948	None	None	None
949	None	None	None
950	None	None	None
951	None	None	None
952	None	None	None
953	None	None	None
954	None	None	None
955	None	None	None
956	None	None	None
957	None	None	None
958	None	None	None
959	None	None	None
960	None	None	None
961	None	None	None
962	None	None	None
963	None	None	None
964	None	None	None
965	None	None	None
966	None	None	None
967	None	None	None
968	None	None	None
969	None	None	None
970	None	None	None
971	None	None	None
972	None	None	None
973	None	None	None
974	None	None	None
975	None	None	None
976	None	None	None
977	None	None	None
978	None	None	None
979	None	None	None
980	None	None	None
981	None	None	None
982	None	None	None
983	None	None	None
984	None	None	None
985	None	None	None
986	None	None	None
987	None	None	None
988	None	None	None
989	None	None	None
990	None	None	None
991	None	None	None
992	None	None	None
993	None	None	None
994	None	None	None
995	None	None	None
996	None	None	None
997	None	None	None
998	None	None	None
999	None	None	None
1000	None	None	None
1001	None	None	None
1002	None	None	None
1003	None	None	None
1004	None	None	None
1005	None	None	None
1006	None	None	None
1007	None	None	None
1008	None	None	None
1009	None	None	None
1010	None	None	None
1011	None	None	None
1012	None	None	None
1013	None	None	None
1014	None	None	None
1015	None	None	None
1016	None	None	None
1017	None	None	None
1018	None	None	None
1019	None	None	None
1020	None	None	None
1021	None	None	None
1022	None	None	None
1023	None	None	None
1024	None	None	None
1025	None	None	None
1026	None	None	None
1027	None	None	None
1028	None	None	None
1029	None	None	None
1030	None	None	None
1031	None	None	None
1032	None	None	None
1033	None	None	None
1034	None	None	None
1035	None	None	None
1036	None	None	None
1037	None	None	None
1038	None	None	None
1039	None	None	None
1040	None	None	None
1041	None	None	None
1042	None	None	None
1043	None	None	None
1044	None	None	None
1045	None	None	None
1046	None	None	None
1047	None	None	None
1048	None	None	None
1049	None	None	None
1050	None	None	None
1051	None	None	None
1052	None	None	None
1053	None	None	None
1054	None	None	None
1055	None	None	None
1056	None	None	None
1057	None	None	None
1058	None	None	None
1059	None	None	None
1060	None	None	None
1061	None	None	None
1062	None	None	None
1063	None	None	None
1064	None	None	None
1065	None	None	None
1066	None	None	None
1067	None	None	None
1068	None	None	None
1069	None	None	None
1070	None	None	None
1071	None	None	None
1072	None	None	None
1073	None	None	None
1074	None	None	None
1075	None	None	None
1076	None	None	None
1077	None	None	None
1078	None	None	None
1079	None	None	None
1080	None	None	None
1081	None	None	None
1082	None	None	None
1083	None	None	None
1084	egg	in	pan
1084	person	hold	pan
1084	person	move	pan
1085	egg	in	pan
1085	person	hold	pan
1085	person	move	pan
1086	egg	in	pan
1086	person	hold	pan
1086	person	move	pan
1087	egg	in	pan
1087	person	hold	pan
1087	person	move	pan
1088	egg	in	pan
1088	person	hold	pan
1088	person	move	pan
1089	egg	in	pan
1089	person	hold	pan
1089	person	move	pan
1090	egg	in	pan
1090	person	hold	pan
1090	person	move	pan
1091	egg	in	pan
1091	person	hold	pan
1091	person	move	pan
1092	egg	in	pan
1092	person	hold	pan
1092	person	move	pan
1093	egg	in	pan
1093	person	hold	pan
1093	person	move	pan
1094	egg	in	pan
1094	person	hold	pan
1094	person	move	pan
1095	egg	in	pan
1095	person	hold	pan
1095	person	move	pan
1096	egg	in	pan
1096	person	hold	pan
1096	person	move	pan
1097	egg	in	pan
1097	person	hold	pan
1097	person	move	pan
1098	egg	in	pan
1098	person	hold	pan
1098	person	move	pan
1099	egg	in	pan
1099	person	hold	pan
1099	person	move	pan
1100	egg	in	pan
1100	person	hold	pan
1100	person	move	pan
1101	egg	in	pan
1101	person	hold	pan
1101	person	move	pan
1102	egg	in	pan
1102	person	hold	pan
1102	person	move	pan
1103	egg	in	pan
1103	person	hold	pan
1103	person	move	pan
1104	egg	in	pan
1104	person	hold	pan
1104	person	move	pan
1105	egg	in	pan
1105	person	hold	pan
1105	person	move	pan
1106	egg	in	pan
1106	person	hold	pan
1106	person	move	pan
1107	egg	in	pan
1107	person	hold	pan
1107	person	move	pan
1108	egg	in	pan
1108	person	hold	pan
1108	person	move	pan
1109	egg	in	pan
1109	person	hold	pan
1109	person	move	pan
1110	egg	in	pan
1110	person	hold	pan
1110	person	move	pan
1111	egg	in	pan
1111	person	hold	pan
1111	person	move	pan
1112	egg	in	pan
1112	person	hold	pan
1112	person	move	pan
1113	egg	in	pan
1113	person	hold	pan
1113	person	move	pan
1114	egg	in	pan
1114	person	hold	pan
1114	person	move	pan
1115	egg	in	pan
1115	person	hold	pan
1115	person	move	pan
1116	egg	in	pan
1116	person	hold	pan
1116	person	move	pan
1117	egg	in	pan
1117	person	hold	pan
1117	person	move	pan
1118	egg	in	pan
1118	person	hold	pan
1118	person	move	pan
1119	egg	in	pan
1119	person	hold	pan
1119	person	move	pan
1120	egg	in	pan
1120	person	hold	pan
1120	person	move	pan
1121	egg	in	pan
1121	person	hold	pan
1121	person	move	pan
1122	egg	in	pan
1122	person	hold	pan
1122	person	move	pan
1123	egg	in	pan
1123	person	hold	pan
1123	person	move	pan
1124	egg	in	pan
1124	person	hold	pan
1124	person	move	pan
1125	egg	in	pan
1125	person	hold	pan
1125	person	move	pan
1126	egg	in	pan
1126	person	hold	pan
1126	person	move	pan
1127	egg	in	pan
1127	person	hold	pan
1127	person	move	pan
