Frame:	Label:	Points:	Bounding Box ID:	Frame path:
9	egg	(47,224,15,16)	0	data5/kinshi-egg/9.jpg
9	bowl	(46,114,50,48)	1	data5/kinshi-egg/9.jpg
9	hashi	(243,100,13,24)	2	data5/kinshi-egg/9.jpg
9	pan handle	(203,75,23,49)	3	data5/kinshi-egg/9.jpg
9	knife	(25,107,27,65)	4	data5/kinshi-egg/9.jpg
9	cutting board	(3,115,52,64)	5	data5/kinshi-egg/9.jpg
10	egg	(47,224,15,16)	0	data5/kinshi-egg/10.jpg
10	bowl	(49,115,49,46)	1	data5/kinshi-egg/10.jpg
10	hashi	(242,100,13,24)	2	data5/kinshi-egg/10.jpg
10	pan handle	(203,74,24,50)	3	data5/kinshi-egg/10.jpg
10	knife	(26,107,28,66)	4	data5/kinshi-egg/10.jpg
10	cutting board	(5,115,53,64)	5	data5/kinshi-egg/10.jpg
11	egg	(47,224,15,16)	0	data5/kinshi-egg/11.jpg
11	bowl	(46,114,50,48)	1	data5/kinshi-egg/11.jpg
11	hashi	(243,100,13,24)	2	data5/kinshi-egg/11.jpg
11	pan handle	(202,74,24,50)	3	data5/kinshi-egg/11.jpg
11	knife	(25,107,27,65)	4	data5/kinshi-egg/11.jpg
11	cutting board	(2,114,54,65)	5	data5/kinshi-egg/11.jpg
12	egg	(48,224,14,16)	0	data5/kinshi-egg/12.jpg
12	bowl	(49,114,50,48)	1	data5/kinshi-egg/12.jpg
12	hashi	(242,100,13,24)	2	data5/kinshi-egg/12.jpg
12	pan handle	(203,76,23,47)	3	data5/kinshi-egg/12.jpg
12	knife	(26,108,28,65)	4	data5/kinshi-egg/12.jpg
12	cutting board	(5,115,53,64)	5	data5/kinshi-egg/12.jpg
13	egg	(47,224,15,16)	0	data5/kinshi-egg/13.jpg
13	bowl	(46,114,50,48)	1	data5/kinshi-egg/13.jpg
13	hashi	(243,100,13,24)	2	data5/kinshi-egg/13.jpg
13	pan handle	(203,75,23,48)	3	data5/kinshi-egg/13.jpg
13	knife	(25,107,27,65)	4	data5/kinshi-egg/13.jpg
13	cutting board	(2,114,54,65)	5	data5/kinshi-egg/13.jpg
14	egg	(47,224,15,16)	0	data5/kinshi-egg/14.jpg
14	bowl	(49,114,49,47)	1	data5/kinshi-egg/14.jpg
14	hashi	(242,100,14,24)	2	data5/kinshi-egg/14.jpg
14	pan handle	(203,75,24,49)	3	data5/kinshi-egg/14.jpg
14	knife	(25,107,27,64)	4	data5/kinshi-egg/14.jpg
14	cutting board	(5,115,53,64)	5	data5/kinshi-egg/14.jpg
15	egg	(47,224,15,16)	0	data5/kinshi-egg/15.jpg
15	bowl	(46,114,49,47)	1	data5/kinshi-egg/15.jpg
15	hashi	(242,101,13,23)	2	data5/kinshi-egg/15.jpg
15	pan handle	(203,75,24,49)	3	data5/kinshi-egg/15.jpg
15	knife	(25,107,27,65)	4	data5/kinshi-egg/15.jpg
15	cutting board	(2,114,54,65)	5	data5/kinshi-egg/15.jpg
16	egg	(46,224,16,16)	0	data5/kinshi-egg/16.jpg
16	bowl	(49,114,49,47)	1	data5/kinshi-egg/16.jpg
16	hashi	(243,100,13,24)	2	data5/kinshi-egg/16.jpg
16	pan handle	(203,75,24,49)	3	data5/kinshi-egg/16.jpg
16	knife	(26,108,28,65)	4	data5/kinshi-egg/16.jpg
16	cutting board	(5,115,53,64)	5	data5/kinshi-egg/16.jpg
17	egg	(47,224,15,16)	0	data5/kinshi-egg/17.jpg
17	bowl	(46,114,50,48)	1	data5/kinshi-egg/17.jpg
17	hashi	(242,100,13,24)	2	data5/kinshi-egg/17.jpg
17	pan handle	(203,74,24,50)	3	data5/kinshi-egg/17.jpg
17	knife	(25,107,27,65)	4	data5/kinshi-egg/17.jpg
17	cutting board	(2,114,54,65)	5	data5/kinshi-egg/17.jpg
18	egg	(47,224,15,16)	0	data5/kinshi-egg/18.jpg
18	bowl	(49,114,49,47)	1	data5/kinshi-egg/18.jpg
18	hashi	(243,100,13,24)	2	data5/kinshi-egg/18.jpg
18	pan handle	(202,74,24,50)	3	data5/kinshi-egg/18.jpg
18	knife	(25,108,27,64)	4	data5/kinshi-egg/18.jpg
18	cutting board	(5,115,53,64)	5	data5/kinshi-egg/18.jpg
19	egg	(47,224,15,16)	0	data5/kinshi-egg/19.jpg
19	bowl	(46,114,49,47)	1	data5/kinshi-egg/19.jpg
19	hashi	(242,100,13,24)	2	data5/kinshi-egg/19.jpg
19	pan handle	(203,76,23,47)	3	data5/kinshi-egg/19.jpg
19	knife	(26,107,27,65)	4	data5/kinshi-egg/19.jpg
19	cutting board	(3,113,54,66)	5	data5/kinshi-egg/19.jpg
20	egg	(47,224,15,16)	0	data5/kinshi-egg/20.jpg
20	bowl	(49,114,49,48)	1	data5/kinshi-egg/20.jpg
20	hashi	(243,100,13,24)	2	data5/kinshi-egg/20.jpg
20	pan handle	(203,75,23,48)	3	data5/kinshi-egg/20.jpg
20	knife	(25,107,28,65)	4	data5/kinshi-egg/20.jpg
20	cutting board	(4,115,53,64)	5	data5/kinshi-egg/20.jpg
21	egg	(46,224,16,16)	0	data5/kinshi-egg/21.jpg
21	bowl	(46,114,49,47)	1	data5/kinshi-egg/21.jpg
21	hashi	(242,100,13,24)	2	data5/kinshi-egg/21.jpg
21	pan handle	(203,74,24,50)	3	data5/kinshi-egg/21.jpg
21	knife	(25,108,28,64)	4	data5/kinshi-egg/21.jpg
21	cutting board	(3,115,52,64)	5	data5/kinshi-egg/21.jpg
22	egg	(47,223,16,18)	0	data5/kinshi-egg/22.jpg
22	bowl	(49,114,49,47)	1	data5/kinshi-egg/22.jpg
22	hashi	(242,100,14,24)	2	data5/kinshi-egg/22.jpg
22	pan handle	(203,75,24,49)	3	data5/kinshi-egg/22.jpg
22	knife	(26,108,27,64)	4	data5/kinshi-egg/22.jpg
22	cutting board	(4,115,53,64)	5	data5/kinshi-egg/22.jpg
23	egg	(46,223,17,18)	0	data5/kinshi-egg/23.jpg
23	bowl	(46,114,49,48)	1	data5/kinshi-egg/23.jpg
23	hashi	(242,101,13,23)	2	data5/kinshi-egg/23.jpg
23	pan handle	(203,75,24,49)	3	data5/kinshi-egg/23.jpg
23	knife	(26,108,27,64)	4	data5/kinshi-egg/23.jpg
23	cutting board	(4,115,53,64)	5	data5/kinshi-egg/23.jpg
24	egg	(47,224,16,16)	0	data5/kinshi-egg/24.jpg
24	bowl	(49,114,49,48)	1	data5/kinshi-egg/24.jpg
24	hashi	(243,100,13,24)	2	data5/kinshi-egg/24.jpg
24	pan handle	(203,75,24,49)	3	data5/kinshi-egg/24.jpg
24	knife	(26,108,27,64)	4	data5/kinshi-egg/24.jpg
24	cutting board	(4,115,53,64)	5	data5/kinshi-egg/24.jpg
25	egg	(46,224,16,16)	0	data5/kinshi-egg/25.jpg
25	bowl	(46,114,50,48)	1	data5/kinshi-egg/25.jpg
25	hashi	(242,100,13,24)	2	data5/kinshi-egg/25.jpg
25	pan handle	(203,74,24,50)	3	data5/kinshi-egg/25.jpg
25	knife	(26,107,27,65)	4	data5/kinshi-egg/25.jpg
25	cutting board	(4,115,53,64)	5	data5/kinshi-egg/25.jpg
26	egg	(47,223,16,18)	0	data5/kinshi-egg/26.jpg
26	bowl	(48,114,49,48)	1	data5/kinshi-egg/26.jpg
26	hashi	(242,100,15,25)	2	data5/kinshi-egg/26.jpg
26	pan handle	(202,74,24,50)	3	data5/kinshi-egg/26.jpg
26	knife	(26,107,27,65)	4	data5/kinshi-egg/26.jpg
26	cutting board	(3,115,52,64)	5	data5/kinshi-egg/26.jpg
27	egg	(46,223,17,18)	0	data5/kinshi-egg/27.jpg
27	bowl	(49,115,47,46)	1	data5/kinshi-egg/27.jpg
27	hashi	(242,100,13,24)	2	data5/kinshi-egg/27.jpg
27	pan handle	(203,76,23,47)	3	data5/kinshi-egg/27.jpg
27	knife	(25,107,27,65)	4	data5/kinshi-egg/27.jpg
27	cutting board	(4,115,52,64)	5	data5/kinshi-egg/27.jpg
28	egg	(47,224,15,16)	0	data5/kinshi-egg/28.jpg
28	bowl	(46,114,50,48)	1	data5/kinshi-egg/28.jpg
28	hashi	(242,100,14,25)	2	data5/kinshi-egg/28.jpg
28	pan handle	(203,75,23,49)	3	data5/kinshi-egg/28.jpg
28	knife	(25,107,28,65)	4	data5/kinshi-egg/28.jpg
28	cutting board	(5,115,53,64)	5	data5/kinshi-egg/28.jpg
29	egg	(46,224,16,16)	0	data5/kinshi-egg/29.jpg
29	bowl	(48,114,50,48)	1	data5/kinshi-egg/29.jpg
29	hashi	(242,100,13,24)	2	data5/kinshi-egg/29.jpg
29	pan handle	(203,75,24,49)	3	data5/kinshi-egg/29.jpg
29	knife	(25,107,27,65)	4	data5/kinshi-egg/29.jpg
29	cutting board	(4,115,53,64)	5	data5/kinshi-egg/29.jpg
30	egg	(48,224,14,16)	0	data5/kinshi-egg/30.jpg
30	bowl	(46,114,50,48)	1	data5/kinshi-egg/30.jpg
30	hashi	(243,100,13,24)	2	data5/kinshi-egg/30.jpg
30	pan handle	(202,74,24,50)	3	data5/kinshi-egg/30.jpg
30	knife	(25,107,28,65)	4	data5/kinshi-egg/30.jpg
30	cutting board	(3,115,52,64)	5	data5/kinshi-egg/30.jpg
31	egg	(47,224,15,16)	0	data5/kinshi-egg/31.jpg
31	bowl	(49,114,49,48)	1	data5/kinshi-egg/31.jpg
31	hashi	(242,100,13,24)	2	data5/kinshi-egg/31.jpg
31	pan handle	(203,76,23,47)	3	data5/kinshi-egg/31.jpg
31	knife	(25,107,27,65)	4	data5/kinshi-egg/31.jpg
31	cutting board	(4,115,52,64)	5	data5/kinshi-egg/31.jpg
32	egg	(47,224,15,16)	0	data5/kinshi-egg/32.jpg
32	bowl	(46,114,50,48)	1	data5/kinshi-egg/32.jpg
32	hashi	(243,100,13,24)	2	data5/kinshi-egg/32.jpg
32	pan handle	(203,75,23,48)	3	data5/kinshi-egg/32.jpg
32	knife	(26,109,26,62)	4	data5/kinshi-egg/32.jpg
32	cutting board	(4,115,53,64)	5	data5/kinshi-egg/32.jpg
33	egg	(47,224,15,16)	0	data5/kinshi-egg/33.jpg
33	bowl	(49,114,49,48)	1	data5/kinshi-egg/33.jpg
33	hashi	(242,100,13,24)	2	data5/kinshi-egg/33.jpg
33	pan handle	(203,75,24,49)	3	data5/kinshi-egg/33.jpg
33	knife	(26,108,27,63)	4	data5/kinshi-egg/33.jpg
33	cutting board	(3,115,52,64)	5	data5/kinshi-egg/33.jpg
34	egg	(47,224,15,16)	0	data5/kinshi-egg/34.jpg
34	bowl	(46,114,50,48)	1	data5/kinshi-egg/34.jpg
34	hashi	(242,100,14,25)	2	data5/kinshi-egg/34.jpg
34	pan handle	(203,75,24,49)	3	data5/kinshi-egg/34.jpg
34	knife	(25,107,27,65)	4	data5/kinshi-egg/34.jpg
34	cutting board	(5,115,53,64)	5	data5/kinshi-egg/34.jpg
35	egg	(47,224,15,16)	0	data5/kinshi-egg/35.jpg
35	bowl	(48,115,49,47)	1	data5/kinshi-egg/35.jpg
35	hashi	(242,100,13,24)	2	data5/kinshi-egg/35.jpg
35	pan handle	(203,75,24,49)	3	data5/kinshi-egg/35.jpg
35	knife	(25,107,27,65)	4	data5/kinshi-egg/35.jpg
35	cutting board	(4,115,53,64)	5	data5/kinshi-egg/35.jpg
36	egg	(47,224,16,16)	0	data5/kinshi-egg/36.jpg
36	bowl	(49,115,47,45)	1	data5/kinshi-egg/36.jpg
36	hashi	(243,101,13,23)	2	data5/kinshi-egg/36.jpg
36	pan handle	(203,75,24,49)	3	data5/kinshi-egg/36.jpg
36	knife	(25,107,27,65)	4	data5/kinshi-egg/36.jpg
36	cutting board	(3,115,52,64)	5	data5/kinshi-egg/36.jpg
37	egg	(47,224,15,16)	0	data5/kinshi-egg/37.jpg
37	bowl	(49,115,47,46)	1	data5/kinshi-egg/37.jpg
37	hashi	(243,100,13,24)	2	data5/kinshi-egg/37.jpg
37	pan handle	(202,74,24,50)	3	data5/kinshi-egg/37.jpg
37	knife	(25,107,27,65)	4	data5/kinshi-egg/37.jpg
37	cutting board	(5,115,53,64)	5	data5/kinshi-egg/37.jpg
38	egg	(47,224,15,17)	0	data5/kinshi-egg/38.jpg
38	bowl	(46,114,50,48)	1	data5/kinshi-egg/38.jpg
38	hashi	(242,100,13,24)	2	data5/kinshi-egg/38.jpg
38	pan handle	(203,76,23,47)	3	data5/kinshi-egg/38.jpg
38	knife	(26,107,27,65)	4	data5/kinshi-egg/38.jpg
38	cutting board	(4,115,53,64)	5	data5/kinshi-egg/38.jpg
39	egg	(46,223,17,18)	0	data5/kinshi-egg/39.jpg
39	bowl	(49,115,49,47)	1	data5/kinshi-egg/39.jpg
39	hashi	(242,100,15,25)	2	data5/kinshi-egg/39.jpg
39	pan handle	(203,75,23,49)	3	data5/kinshi-egg/39.jpg
39	knife	(25,108,27,64)	4	data5/kinshi-egg/39.jpg
39	cutting board	(5,115,53,64)	5	data5/kinshi-egg/39.jpg
40	egg	(46,224,16,17)	0	data5/kinshi-egg/40.jpg
40	bowl	(46,114,50,48)	1	data5/kinshi-egg/40.jpg
40	hashi	(242,100,13,24)	2	data5/kinshi-egg/40.jpg
40	pan handle	(203,75,24,49)	3	data5/kinshi-egg/40.jpg
40	knife	(26,107,27,65)	4	data5/kinshi-egg/40.jpg
40	cutting board	(4,115,53,64)	5	data5/kinshi-egg/40.jpg
41	egg	(47,223,16,18)	0	data5/kinshi-egg/41.jpg
41	bowl	(48,115,49,47)	1	data5/kinshi-egg/41.jpg
41	hashi	(243,100,13,24)	2	data5/kinshi-egg/41.jpg
41	pan handle	(203,75,24,49)	3	data5/kinshi-egg/41.jpg
41	knife	(25,108,28,64)	4	data5/kinshi-egg/41.jpg
41	cutting board	(4,115,53,64)	5	data5/kinshi-egg/41.jpg
42	egg	(46,223,16,17)	0	data5/kinshi-egg/42.jpg
42	bowl	(49,115,47,46)	1	data5/kinshi-egg/42.jpg
42	hashi	(242,100,13,24)	2	data5/kinshi-egg/42.jpg
42	pan handle	(203,75,24,49)	3	data5/kinshi-egg/42.jpg
42	knife	(26,107,27,65)	4	data5/kinshi-egg/42.jpg
42	cutting board	(3,115,52,64)	5	data5/kinshi-egg/42.jpg
43	egg	(47,224,16,17)	0	data5/kinshi-egg/43.jpg
43	bowl	(46,114,50,48)	1	data5/kinshi-egg/43.jpg
43	hashi	(243,100,13,24)	2	data5/kinshi-egg/43.jpg
43	pan handle	(203,75,24,49)	3	data5/kinshi-egg/43.jpg
43	knife	(25,108,28,64)	4	data5/kinshi-egg/43.jpg
43	cutting board	(4,115,53,64)	5	data5/kinshi-egg/43.jpg
44	egg	(46,224,16,16)	0	data5/kinshi-egg/44.jpg
44	bowl	(49,114,49,48)	1	data5/kinshi-egg/44.jpg
44	hashi	(242,100,13,24)	2	data5/kinshi-egg/44.jpg
44	pan handle	(203,75,24,49)	3	data5/kinshi-egg/44.jpg
44	knife	(25,107,27,65)	4	data5/kinshi-egg/44.jpg
44	cutting board	(3,115,52,64)	5	data5/kinshi-egg/44.jpg
45	egg	(47,223,16,18)	0	data5/kinshi-egg/45.jpg
45	bowl	(46,114,50,48)	1	data5/kinshi-egg/45.jpg
45	hashi	(242,100,15,25)	2	data5/kinshi-egg/45.jpg
45	pan handle	(203,75,24,49)	3	data5/kinshi-egg/45.jpg
45	knife	(25,108,28,64)	4	data5/kinshi-egg/45.jpg
45	cutting board	(4,115,52,64)	5	data5/kinshi-egg/45.jpg
46	egg	(46,223,16,17)	0	data5/kinshi-egg/46.jpg
46	bowl	(48,115,49,46)	1	data5/kinshi-egg/46.jpg
46	hashi	(242,100,13,24)	2	data5/kinshi-egg/46.jpg
46	pan handle	(203,75,24,49)	3	data5/kinshi-egg/46.jpg
46	knife	(25,107,27,65)	4	data5/kinshi-egg/46.jpg
46	cutting board	(3,115,52,64)	5	data5/kinshi-egg/46.jpg
47	egg	(47,223,16,18)	0	data5/kinshi-egg/47.jpg
47	bowl	(49,115,47,45)	1	data5/kinshi-egg/47.jpg
47	hashi	(243,100,13,24)	2	data5/kinshi-egg/47.jpg
47	pan handle	(203,75,24,49)	3	data5/kinshi-egg/47.jpg
47	knife	(25,107,28,65)	4	data5/kinshi-egg/47.jpg
47	cutting board	(4,115,52,64)	5	data5/kinshi-egg/47.jpg
48	egg	(46,223,16,17)	0	data5/kinshi-egg/48.jpg
48	bowl	(46,114,50,48)	1	data5/kinshi-egg/48.jpg
48	hashi	(242,100,13,24)	2	data5/kinshi-egg/48.jpg
48	pan handle	(203,75,24,49)	3	data5/kinshi-egg/48.jpg
48	knife	(25,107,27,65)	4	data5/kinshi-egg/48.jpg
48	cutting board	(3,115,52,64)	5	data5/kinshi-egg/48.jpg
49	egg	(47,224,16,16)	0	data5/kinshi-egg/49.jpg
49	bowl	(49,115,49,47)	1	data5/kinshi-egg/49.jpg
49	hashi	(243,100,13,24)	2	data5/kinshi-egg/49.jpg
49	pan handle	(203,75,24,49)	3	data5/kinshi-egg/49.jpg
49	knife	(25,108,27,64)	4	data5/kinshi-egg/49.jpg
49	cutting board	(4,115,52,64)	5	data5/kinshi-egg/49.jpg
50	egg	(47,224,15,16)	0	data5/kinshi-egg/50.jpg
50	bowl	(46,114,50,48)	1	data5/kinshi-egg/50.jpg
50	hashi	(242,100,13,24)	2	data5/kinshi-egg/50.jpg
50	pan handle	(203,75,24,49)	3	data5/kinshi-egg/50.jpg
50	knife	(26,107,27,65)	4	data5/kinshi-egg/50.jpg
50	cutting board	(3,115,52,64)	5	data5/kinshi-egg/50.jpg
51	egg	(47,224,15,16)	0	data5/kinshi-egg/51.jpg
51	bowl	(49,115,49,47)	1	data5/kinshi-egg/51.jpg
51	hashi	(243,100,13,24)	2	data5/kinshi-egg/51.jpg
51	pan handle	(203,75,24,49)	3	data5/kinshi-egg/51.jpg
51	knife	(25,107,28,65)	4	data5/kinshi-egg/51.jpg
51	cutting board	(4,115,52,64)	5	data5/kinshi-egg/51.jpg
52	egg	(46,223,17,18)	0	data5/kinshi-egg/52.jpg
52	bowl	(46,114,50,48)	1	data5/kinshi-egg/52.jpg
52	hashi	(242,100,13,24)	2	data5/kinshi-egg/52.jpg
52	pan handle	(203,75,24,49)	3	data5/kinshi-egg/52.jpg
52	knife	(25,107,27,65)	4	data5/kinshi-egg/52.jpg
52	cutting board	(3,115,52,64)	5	data5/kinshi-egg/52.jpg
53	egg	(46,223,16,18)	0	data5/kinshi-egg/53.jpg
53	bowl	(49,115,47,46)	1	data5/kinshi-egg/53.jpg
53	hashi	(243,100,13,24)	2	data5/kinshi-egg/53.jpg
53	pan handle	(203,75,24,49)	3	data5/kinshi-egg/53.jpg
53	knife	(26,107,27,65)	4	data5/kinshi-egg/53.jpg
53	cutting board	(5,115,53,64)	5	data5/kinshi-egg/53.jpg
54	egg	(46,223,17,18)	0	data5/kinshi-egg/54.jpg
54	bowl	(46,114,50,48)	1	data5/kinshi-egg/54.jpg
54	hashi	(243,101,13,23)	2	data5/kinshi-egg/54.jpg
54	pan handle	(203,75,24,49)	3	data5/kinshi-egg/54.jpg
54	knife	(25,107,28,65)	4	data5/kinshi-egg/54.jpg
54	cutting board	(1,113,55,66)	5	data5/kinshi-egg/54.jpg
55	egg	(46,224,16,17)	0	data5/kinshi-egg/55.jpg
55	bowl	(48,114,50,48)	1	data5/kinshi-egg/55.jpg
55	hashi	(243,100,13,24)	2	data5/kinshi-egg/55.jpg
55	pan handle	(203,75,24,49)	3	data5/kinshi-egg/55.jpg
55	knife	(26,107,27,65)	4	data5/kinshi-egg/55.jpg
55	cutting board	(5,114,53,65)	5	data5/kinshi-egg/55.jpg
56	egg	(47,224,16,17)	0	data5/kinshi-egg/56.jpg
56	bowl	(49,115,47,46)	1	data5/kinshi-egg/56.jpg
56	hashi	(242,100,13,24)	2	data5/kinshi-egg/56.jpg
56	pan handle	(203,75,24,49)	3	data5/kinshi-egg/56.jpg
56	knife	(25,107,28,65)	4	data5/kinshi-egg/56.jpg
56	cutting board	(1,113,55,66)	5	data5/kinshi-egg/56.jpg
57	egg	(46,224,16,16)	0	data5/kinshi-egg/57.jpg
57	bowl	(46,114,50,48)	1	data5/kinshi-egg/57.jpg
57	hashi	(242,100,14,24)	2	data5/kinshi-egg/57.jpg
57	pan handle	(203,75,24,49)	3	data5/kinshi-egg/57.jpg
57	knife	(26,107,27,65)	4	data5/kinshi-egg/57.jpg
57	cutting board	(5,115,53,64)	5	data5/kinshi-egg/57.jpg
58	egg	(47,224,16,16)	0	data5/kinshi-egg/58.jpg
58	bowl	(49,115,49,47)	1	data5/kinshi-egg/58.jpg
58	hashi	(242,101,14,23)	2	data5/kinshi-egg/58.jpg
58	pan handle	(203,75,24,49)	3	data5/kinshi-egg/58.jpg
58	knife	(25,107,26,63)	4	data5/kinshi-egg/58.jpg
58	cutting board	(1,113,54,66)	5	data5/kinshi-egg/58.jpg
59	egg	(47,224,15,16)	0	data5/kinshi-egg/59.jpg
59	bowl	(46,114,50,48)	1	data5/kinshi-egg/59.jpg
59	hashi	(243,100,13,24)	2	data5/kinshi-egg/59.jpg
59	pan handle	(203,75,24,49)	3	data5/kinshi-egg/59.jpg
59	knife	(26,107,27,65)	4	data5/kinshi-egg/59.jpg
59	cutting board	(5,114,53,65)	5	data5/kinshi-egg/59.jpg
60	egg	(46,224,16,16)	0	data5/kinshi-egg/60.jpg
60	bowl	(48,115,49,47)	1	data5/kinshi-egg/60.jpg
60	hashi	(242,100,13,24)	2	data5/kinshi-egg/60.jpg
60	pan handle	(203,75,24,49)	3	data5/kinshi-egg/60.jpg
60	knife	(26,108,27,64)	4	data5/kinshi-egg/60.jpg
60	cutting board	(1,113,55,66)	5	data5/kinshi-egg/60.jpg
61	egg	(46,223,16,18)	0	data5/kinshi-egg/61.jpg
61	bowl	(48,115,48,45)	1	data5/kinshi-egg/61.jpg
61	hashi	(243,100,13,24)	2	data5/kinshi-egg/61.jpg
61	pan handle	(203,75,24,49)	3	data5/kinshi-egg/61.jpg
61	knife	(25,107,27,65)	4	data5/kinshi-egg/61.jpg
61	cutting board	(5,115,53,64)	5	data5/kinshi-egg/61.jpg
62	egg	(46,224,16,17)	0	data5/kinshi-egg/62.jpg
62	bowl	(46,114,50,48)	1	data5/kinshi-egg/62.jpg
62	hashi	(242,101,14,23)	2	data5/kinshi-egg/62.jpg
62	pan handle	(203,75,24,49)	3	data5/kinshi-egg/62.jpg
62	knife	(26,108,28,65)	4	data5/kinshi-egg/62.jpg
62	cutting board	(1,113,55,66)	5	data5/kinshi-egg/62.jpg
63	egg	(47,224,16,17)	0	data5/kinshi-egg/63.jpg
63	bowl	(49,114,49,48)	1	data5/kinshi-egg/63.jpg
63	hashi	(243,101,13,23)	2	data5/kinshi-egg/63.jpg
63	pan handle	(202,74,24,50)	3	data5/kinshi-egg/63.jpg
63	knife	(25,107,27,65)	4	data5/kinshi-egg/63.jpg
63	cutting board	(5,114,53,65)	5	data5/kinshi-egg/63.jpg
64	egg	(46,224,16,17)	0	data5/kinshi-egg/64.jpg
64	bowl	(48,115,47,45)	1	data5/kinshi-egg/64.jpg
64	hashi	(243,100,13,24)	2	data5/kinshi-egg/64.jpg
64	pan handle	(203,75,24,49)	3	data5/kinshi-egg/64.jpg
64	knife	(25,107,28,65)	4	data5/kinshi-egg/64.jpg
64	cutting board	(1,113,54,66)	5	data5/kinshi-egg/64.jpg
65	egg	(47,224,16,17)	0	data5/kinshi-egg/65.jpg
65	bowl	(48,115,47,45)	1	data5/kinshi-egg/65.jpg
65	hashi	(243,100,13,24)	2	data5/kinshi-egg/65.jpg
65	pan handle	(203,75,24,49)	3	data5/kinshi-egg/65.jpg
65	knife	(26,107,27,65)	4	data5/kinshi-egg/65.jpg
65	cutting board	(5,114,53,65)	5	data5/kinshi-egg/65.jpg
66	egg	(46,224,16,17)	0	data5/kinshi-egg/66.jpg
66	bowl	(46,114,50,48)	1	data5/kinshi-egg/66.jpg
