Frame:	Label:	Points:	Bounding Box ID:	Frame path: data5/ham-egg/
10	saltshaker	(18,153,38,57)	26	10.jpg
10	glass	(0,182,23,33)	21	10.jpg
10	pan_lid	(82,221,134,35)	16	10.jpg
10	frying_pan	(98,92,83,100)	14	10.jpg
11	shell_egg	(32,201,23,23)	7	11.jpg
11	shell_egg	(31,217,22,22)	7	11.jpg
11	knife	(30,105,23,68)	22	11.jpg
11	cutting_board	(6,112,54,59)	19	11.jpg
11	ham	(61,172,29,30)	12	11.jpg
11	oil_bottle	(0,145,26,47)	24	11.jpg
11	bowl	(49,122,44,44)	17	11.jpg
11	saltshaker	(18,153,38,57)	26	11.jpg
11	glass	(0,182,23,33)	21	11.jpg
11	pan_lid	(82,221,134,35)	16	11.jpg
11	frying_pan	(98,92,83,100)	14	11.jpg
12	shell_egg	(32,201,23,23)	7	12.jpg
12	shell_egg	(31,217,22,22)	7	12.jpg
12	knife	(30,105,23,68)	22	12.jpg
12	cutting_board	(6,112,54,59)	19	12.jpg
12	ham	(61,172,29,30)	12	12.jpg
12	oil_bottle	(0,145,26,47)	24	12.jpg
12	bowl	(49,122,44,44)	17	12.jpg
12	saltshaker	(18,153,38,57)	26	12.jpg
12	glass	(0,182,23,33)	21	12.jpg
12	pan_lid	(82,221,134,35)	16	12.jpg
12	frying_pan	(98,92,83,100)	14	12.jpg
13	shell_egg	(32,201,23,23)	7	13.jpg
13	shell_egg	(31,217,22,22)	7	13.jpg
13	knife	(30,105,23,68)	22	13.jpg
13	cutting_board	(6,112,54,59)	19	13.jpg
13	ham	(61,172,29,30)	12	13.jpg
13	oil_bottle	(0,145,26,47)	24	13.jpg
13	bowl	(49,122,44,44)	17	13.jpg
13	saltshaker	(18,153,38,57)	26	13.jpg
13	glass	(0,182,23,33)	21	13.jpg
13	pan_lid	(82,221,134,35)	16	13.jpg
13	frying_pan	(98,92,83,100)	14	13.jpg
14	shell_egg	(32,201,23,23)	7	14.jpg
14	shell_egg	(31,217,22,22)	7	14.jpg
14	knife	(30,105,23,68)	22	14.jpg
14	cutting_board	(6,112,54,59)	19	14.jpg
14	ham	(61,172,29,30)	12	14.jpg
14	oil_bottle	(0,145,26,47)	24	14.jpg
14	bowl	(49,122,44,44)	17	14.jpg
14	saltshaker	(18,153,38,57)	26	14.jpg
14	glass	(0,182,23,33)	21	14.jpg
14	pan_lid	(82,221,134,35)	16	14.jpg
14	frying_pan	(98,92,83,100)	14	14.jpg
15	shell_egg	(32,201,23,23)	7	15.jpg
15	shell_egg	(31,217,22,22)	7	15.jpg
15	knife	(30,105,23,68)	22	15.jpg
15	cutting_board	(6,112,54,59)	19	15.jpg
15	ham	(61,172,29,30)	12	15.jpg
15	oil_bottle	(0,145,26,47)	24	15.jpg
15	bowl	(49,122,44,44)	17	15.jpg
15	saltshaker	(18,153,38,57)	26	15.jpg
15	glass	(0,182,23,33)	21	15.jpg
15	pan_lid	(82,221,134,35)	16	15.jpg
15	frying_pan	(98,92,83,100)	14	15.jpg
16	shell_egg	(32,201,23,23)	7	16.jpg
16	shell_egg	(31,217,22,22)	7	16.jpg
16	knife	(30,105,23,68)	22	16.jpg
16	cutting_board	(6,112,54,59)	19	16.jpg
16	ham	(61,172,29,30)	12	16.jpg
16	oil_bottle	(0,145,26,47)	24	16.jpg
16	bowl	(49,122,44,44)	17	16.jpg
16	saltshaker	(18,153,38,57)	26	16.jpg
16	glass	(0,182,23,33)	21	16.jpg
16	pan_lid	(82,221,134,35)	16	16.jpg
16	frying_pan	(98,92,83,100)	14	16.jpg
17	shell_egg	(32,201,23,23)	7	17.jpg
17	shell_egg	(31,217,22,22)	7	17.jpg
17	knife	(30,105,23,68)	22	17.jpg
17	cutting_board	(6,112,54,59)	19	17.jpg
17	ham	(61,172,29,30)	12	17.jpg
17	oil_bottle	(0,145,26,47)	24	17.jpg
17	bowl	(49,122,44,44)	17	17.jpg
17	saltshaker	(18,153,38,57)	26	17.jpg
17	glass	(0,182,23,33)	21	17.jpg
17	pan_lid	(82,221,134,35)	16	17.jpg
17	frying_pan	(98,92,83,100)	14	17.jpg
18	shell_egg	(32,201,23,23)	7	18.jpg
18	shell_egg	(31,217,22,22)	7	18.jpg
18	knife	(30,105,23,68)	22	18.jpg
18	cutting_board	(6,112,54,59)	19	18.jpg
18	ham	(61,172,29,30)	12	18.jpg
18	oil_bottle	(0,145,26,47)	24	18.jpg
18	bowl	(49,122,44,44)	17	18.jpg
18	saltshaker	(18,153,38,57)	26	18.jpg
18	glass	(0,182,23,33)	21	18.jpg
18	pan_lid	(82,221,134,35)	16	18.jpg
18	frying_pan	(98,92,83,100)	14	18.jpg
19	shell_egg	(32,201,23,23)	7	19.jpg
19	shell_egg	(31,217,22,22)	7	19.jpg
19	knife	(30,105,23,68)	22	19.jpg
19	cutting_board	(6,112,54,59)	19	19.jpg
19	ham	(61,172,29,30)	12	19.jpg
19	oil_bottle	(0,145,26,47)	24	19.jpg
19	bowl	(49,122,44,44)	17	19.jpg
19	saltshaker	(18,153,38,57)	26	19.jpg
19	glass	(0,182,23,33)	21	19.jpg
19	pan_lid	(82,221,134,35)	16	19.jpg
19	frying_pan	(98,92,83,100)	14	19.jpg
20	shell_egg	(32,201,23,23)	7	20.jpg
20	shell_egg	(31,217,22,22)	7	20.jpg
20	knife	(30,105,23,68)	22	20.jpg
20	cutting_board	(6,112,54,59)	19	20.jpg
20	ham	(61,172,29,30)	12	20.jpg
20	oil_bottle	(0,145,26,47)	24	20.jpg
20	bowl	(49,122,44,44)	17	20.jpg
20	saltshaker	(18,153,38,57)	26	20.jpg
20	glass	(0,182,23,33)	21	20.jpg
20	pan_lid	(82,221,134,35)	16	20.jpg
20	frying_pan	(98,92,83,100)	14	20.jpg
21	shell_egg	(32,201,23,23)	7	21.jpg
21	shell_egg	(31,217,22,22)	7	21.jpg
21	knife	(30,105,23,68)	22	21.jpg
21	cutting_board	(6,112,54,59)	19	21.jpg
21	ham	(61,172,29,30)	12	21.jpg
21	oil_bottle	(0,145,26,47)	24	21.jpg
21	bowl	(49,122,44,44)	17	21.jpg
21	saltshaker	(18,153,38,57)	26	21.jpg
21	glass	(0,182,23,33)	21	21.jpg
21	pan_lid	(82,221,134,35)	16	21.jpg
21	frying_pan	(98,92,83,100)	14	21.jpg
22	shell_egg	(32,201,23,23)	7	22.jpg
22	shell_egg	(31,217,22,22)	7	22.jpg
22	knife	(30,105,23,68)	22	22.jpg
22	cutting_board	(6,112,54,59)	19	22.jpg
22	ham	(61,172,29,30)	12	22.jpg
22	oil_bottle	(0,145,26,47)	24	22.jpg
22	bowl	(49,122,44,44)	17	22.jpg
22	saltshaker	(18,153,38,57)	26	22.jpg
22	glass	(0,182,23,33)	21	22.jpg
22	pan_lid	(82,221,134,35)	16	22.jpg
22	frying_pan	(98,92,83,100)	14	22.jpg
23	shell_egg	(32,201,23,23)	7	23.jpg
23	shell_egg	(31,217,22,22)	7	23.jpg
23	knife	(30,105,23,68)	22	23.jpg
23	cutting_board	(6,112,54,59)	19	23.jpg
23	ham	(61,172,29,30)	12	23.jpg
23	oil_bottle	(0,145,26,47)	24	23.jpg
23	bowl	(49,122,44,44)	17	23.jpg
23	saltshaker	(18,153,38,57)	26	23.jpg
23	glass	(0,182,23,33)	21	23.jpg
23	pan_lid	(82,221,134,35)	16	23.jpg
23	frying_pan	(98,92,83,100)	14	23.jpg
24	shell_egg	(32,201,23,23)	7	24.jpg
24	shell_egg	(31,217,22,22)	7	24.jpg
24	knife	(30,105,23,68)	22	24.jpg
24	cutting_board	(6,112,54,59)	19	24.jpg
24	ham	(61,172,29,30)	12	24.jpg
24	oil_bottle	(0,145,26,47)	24	24.jpg
24	bowl	(49,122,44,44)	17	24.jpg
24	saltshaker	(18,153,38,57)	26	24.jpg
24	glass	(0,182,23,33)	21	24.jpg
24	pan_lid	(82,221,134,35)	16	24.jpg
24	frying_pan	(98,92,83,100)	14	24.jpg
25	shell_egg	(32,201,23,23)	7	25.jpg
25	shell_egg	(31,217,22,22)	7	25.jpg
25	knife	(30,105,23,68)	22	25.jpg
25	cutting_board	(6,112,54,59)	19	25.jpg
25	ham	(61,172,29,30)	12	25.jpg
25	oil_bottle	(0,145,26,47)	24	25.jpg
25	bowl	(49,122,44,44)	17	25.jpg
25	saltshaker	(18,153,38,57)	26	25.jpg
25	glass	(0,182,23,33)	21	25.jpg
25	pan_lid	(82,221,134,35)	16	25.jpg
25	frying_pan	(98,92,83,100)	14	25.jpg
26	shell_egg	(32,201,23,23)	7	26.jpg
26	shell_egg	(31,217,22,22)	7	26.jpg
26	knife	(30,105,23,68)	22	26.jpg
26	cutting_board	(6,112,54,59)	19	26.jpg
26	ham	(61,172,29,30)	12	26.jpg
26	oil_bottle	(0,145,26,47)	24	26.jpg
26	bowl	(49,122,44,44)	17	26.jpg
26	saltshaker	(18,153,38,57)	26	26.jpg
26	glass	(0,182,23,33)	21	26.jpg
26	pan_lid	(82,221,134,35)	16	26.jpg
26	frying_pan	(98,92,83,100)	14	26.jpg
27	shell_egg	(32,201,23,23)	7	27.jpg
27	shell_egg	(31,217,22,22)	7	27.jpg
27	knife	(30,105,23,68)	22	27.jpg
27	cutting_board	(6,112,54,59)	19	27.jpg
27	ham	(61,172,29,30)	12	27.jpg
27	oil_bottle	(0,145,26,47)	24	27.jpg
27	bowl	(49,122,44,44)	17	27.jpg
27	saltshaker	(18,153,38,57)	26	27.jpg
27	glass	(0,182,23,33)	21	27.jpg
27	pan_lid	(82,221,134,35)	16	27.jpg
27	frying_pan	(98,92,83,100)	14	27.jpg
28	shell_egg	(32,201,23,23)	7	28.jpg
28	shell_egg	(31,217,22,22)	7	28.jpg
28	knife	(30,105,23,68)	22	28.jpg
28	cutting_board	(6,112,54,59)	19	28.jpg
28	ham	(61,172,29,30)	12	28.jpg
28	oil_bottle	(0,145,26,47)	24	28.jpg
28	bowl	(49,122,44,44)	17	28.jpg
28	saltshaker	(18,153,38,57)	26	28.jpg
28	glass	(0,182,23,33)	21	28.jpg
28	pan_lid	(82,221,134,35)	16	28.jpg
28	frying_pan	(98,92,83,100)	14	28.jpg
29	shell_egg	(32,201,23,23)	7	29.jpg
29	shell_egg	(31,217,22,22)	7	29.jpg
29	knife	(30,105,23,68)	22	29.jpg
29	cutting_board	(6,112,54,59)	19	29.jpg
29	ham	(61,172,29,30)	12	29.jpg
29	oil_bottle	(0,145,26,47)	24	29.jpg
29	bowl	(49,122,44,44)	17	29.jpg
29	saltshaker	(18,153,38,57)	26	29.jpg
29	glass	(0,182,23,33)	21	29.jpg
29	pan_lid	(82,221,134,35)	16	29.jpg
29	frying_pan	(98,92,83,100)	14	29.jpg
30	shell_egg	(32,201,23,23)	7	30.jpg
30	shell_egg	(31,217,22,22)	7	30.jpg
30	knife	(30,105,23,68)	22	30.jpg
30	cutting_board	(6,112,54,59)	19	30.jpg
30	ham	(61,172,29,30)	12	30.jpg
30	oil_bottle	(0,145,26,47)	24	30.jpg
30	bowl	(49,122,44,44)	17	30.jpg
30	saltshaker	(18,153,38,57)	26	30.jpg
30	glass	(0,182,23,33)	21	30.jpg
30	pan_lid	(82,221,134,35)	16	30.jpg
30	frying_pan	(98,92,83,100)	14	30.jpg
31	shell_egg	(32,201,23,23)	7	31.jpg
31	shell_egg	(31,217,22,22)	7	31.jpg
31	knife	(30,105,23,68)	22	31.jpg
31	cutting_board	(6,112,54,59)	19	31.jpg
31	ham	(61,172,29,30)	12	31.jpg
31	oil_bottle	(0,145,26,47)	24	31.jpg
31	bowl	(49,122,44,44)	17	31.jpg
31	saltshaker	(18,153,38,57)	26	31.jpg
31	glass	(0,182,23,33)	21	31.jpg
31	pan_lid	(82,221,134,35)	16	31.jpg
31	frying_pan	(98,92,83,100)	14	31.jpg
32	shell_egg	(32,201,23,23)	7	32.jpg
32	shell_egg	(31,217,22,22)	7	32.jpg
32	knife	(30,105,23,68)	22	32.jpg
32	cutting_board	(6,112,54,59)	19	32.jpg
32	ham	(61,172,29,30)	12	32.jpg
32	oil_bottle	(0,145,26,47)	24	32.jpg
32	bowl	(49,122,44,44)	17	32.jpg
32	saltshaker	(18,153,38,57)	26	32.jpg
32	glass	(0,182,23,33)	21	32.jpg
32	pan_lid	(82,221,134,35)	16	32.jpg
32	frying_pan	(98,92,83,100)	14	32.jpg
33	shell_egg	(32,201,23,23)	7	33.jpg
33	shell_egg	(31,217,22,22)	7	33.jpg
33	knife	(30,105,23,68)	22	33.jpg
33	cutting_board	(6,112,54,59)	19	33.jpg
33	ham	(61,172,29,30)	12	33.jpg
33	oil_bottle	(0,145,26,47)	24	33.jpg
33	bowl	(49,122,44,44)	17	33.jpg
33	saltshaker	(18,153,38,57)	26	33.jpg
33	glass	(0,182,23,33)	21	33.jpg
33	pan_lid	(82,221,134,35)	16	33.jpg
33	frying_pan	(98,92,83,100)	14	33.jpg
34	shell_egg	(32,201,23,23)	7	34.jpg
34	shell_egg	(31,217,22,22)	7	34.jpg
34	knife	(30,105,23,68)	22	34.jpg
34	cutting_board	(6,112,54,59)	19	34.jpg
34	ham	(61,172,29,30)	12	34.jpg
34	oil_bottle	(0,145,26,47)	24	34.jpg
34	bowl	(49,122,44,44)	17	34.jpg
34	saltshaker	(18,153,38,57)	26	34.jpg
34	glass	(0,182,23,33)	21	34.jpg
34	pan_lid	(82,221,134,35)	16	34.jpg
34	frying_pan	(98,92,83,100)	14	34.jpg
35	shell_egg	(32,201,23,23)	7	35.jpg
35	shell_egg	(31,217,22,22)	7	35.jpg
35	knife	(30,105,23,68)	22	35.jpg
35	cutting_board	(6,112,54,59)	19	35.jpg
35	ham	(61,172,29,30)	12	35.jpg
35	oil_bottle	(0,145,26,47)	24	35.jpg
35	bowl	(49,122,44,44)	17	35.jpg
35	saltshaker	(18,153,38,57)	26	35.jpg
35	glass	(0,182,23,33)	21	35.jpg
35	pan_lid	(82,221,134,35)	16	35.jpg
35	frying_pan	(98,92,83,100)	14	35.jpg
36	shell_egg	(32,201,23,23)	7	36.jpg
36	shell_egg	(31,217,22,22)	7	36.jpg
36	knife	(30,105,23,68)	22	36.jpg
36	cutting_board	(6,112,54,59)	19	36.jpg
36	ham	(61,172,29,30)	12	36.jpg
36	oil_bottle	(0,145,26,47)	24	36.jpg
36	bowl	(49,122,44,44)	17	36.jpg
36	saltshaker	(18,153,38,57)	26	36.jpg
36	glass	(0,182,23,33)	21	36.jpg
36	pan_lid	(82,221,134,35)	16	36.jpg
36	frying_pan	(98,92,83,100)	14	36.jpg
37	shell_egg	(32,201,23,23)	7	37.jpg
37	shell_egg	(31,217,22,22)	7	37.jpg
37	knife	(30,105,23,68)	22	37.jpg
37	cutting_board	(6,112,54,59)	19	37.jpg
37	ham	(61,172,29,30)	12	37.jpg
37	oil_bottle	(0,145,26,47)	24	37.jpg
37	bowl	(49,122,44,44)	17	37.jpg
37	saltshaker	(18,153,38,57)	26	37.jpg
37	glass	(0,182,23,33)	21	37.jpg
37	pan_lid	(82,221,134,35)	16	37.jpg
37	frying_pan	(98,92,83,100)	14	37.jpg
38	shell_egg	(32,201,23,23)	7	38.jpg
38	shell_egg	(31,217,22,22)	7	38.jpg
38	knife	(30,105,23,68)	22	38.jpg
38	cutting_board	(6,112,54,59)	19	38.jpg
38	ham	(61,172,29,30)	12	38.jpg
38	oil_bottle	(0,145,26,47)	24	38.jpg
38	bowl	(49,122,44,44)	17	38.jpg
38	saltshaker	(18,153,38,57)	26	38.jpg
38	glass	(0,182,23,33)	21	38.jpg
38	pan_lid	(82,221,134,35)	16	38.jpg
38	frying_pan	(98,92,83,100)	14	38.jpg
39	shell_egg	(32,201,23,23)	7	39.jpg
39	shell_egg	(31,217,22,22)	7	39.jpg
39	knife	(30,105,23,68)	22	39.jpg
39	cutting_board	(6,112,54,59)	19	39.jpg
39	ham	(61,172,29,30)	12	39.jpg
39	oil_bottle	(0,145,26,47)	24	39.jpg
39	bowl	(49,122,44,44)	17	39.jpg
39	saltshaker	(18,153,38,57)	26	39.jpg
39	glass	(0,182,23,33)	21	39.jpg
39	pan_lid	(82,221,134,35)	16	39.jpg
39	frying_pan	(98,92,83,100)	14	39.jpg
40	shell_egg	(32,201,23,23)	7	40.jpg
40	shell_egg	(31,217,22,22)	7	40.jpg
40	knife	(30,105,23,68)	22	40.jpg
40	cutting_board	(6,112,54,59)	19	40.jpg
40	ham	(61,172,29,30)	12	40.jpg
40	oil_bottle	(0,145,26,47)	24	40.jpg
40	bowl	(49,122,44,44)	17	40.jpg
40	saltshaker	(18,153,38,57)	26	40.jpg
40	glass	(0,182,23,33)	21	40.jpg
40	pan_lid	(82,221,134,35)	16	40.jpg
40	frying_pan	(98,92,83,100)	14	40.jpg
41	shell_egg	(32,201,23,23)	7	41.jpg
41	shell_egg	(31,217,22,22)	7	41.jpg
41	knife	(30,105,23,68)	22	41.jpg
41	cutting_board	(6,112,54,59)	19	41.jpg
41	ham	(61,172,29,30)	12	41.jpg
41	oil_bottle	(0,145,26,47)	24	41.jpg
41	bowl	(49,122,44,44)	17	41.jpg
41	saltshaker	(18,153,38,57)	26	41.jpg
41	glass	(0,182,23,33)	21	41.jpg
41	pan_lid	(82,221,134,35)	16	41.jpg
41	frying_pan	(98,92,83,100)	14	41.jpg
42	shell_egg	(32,201,23,23)	7	42.jpg
42	shell_egg	(31,217,22,22)	7	42.jpg
42	knife	(30,105,23,68)	22	42.jpg
42	cutting_board	(6,112,54,59)	19	42.jpg
42	ham	(61,172,29,30)	12	42.jpg
42	oil_bottle	(0,145,26,47)	24	42.jpg
42	bowl	(49,122,44,44)	17	42.jpg
42	saltshaker	(18,153,38,57)	26	42.jpg
42	glass	(0,182,23,33)	21	42.jpg
42	pan_lid	(82,221,134,35)	16	42.jpg
42	frying_pan	(98,92,83,100)	14	42.jpg
43	shell_egg	(32,201,23,23)	7	43.jpg
43	shell_egg	(31,217,22,22)	7	43.jpg
43	knife	(30,105,23,68)	22	43.jpg
43	cutting_board	(6,112,54,59)	19	43.jpg
43	ham	(61,172,29,30)	12	43.jpg
43	oil_bottle	(0,145,26,47)	24	43.jpg
43	bowl	(49,122,44,44)	17	43.jpg
43	saltshaker	(18,153,38,57)	26	43.jpg
43	glass	(0,182,23,33)	21	43.jpg
43	pan_lid	(82,221,134,35)	16	43.jpg
43	frying_pan	(98,92,83,100)	14	43.jpg
44	shell_egg	(32,201,23,23)	7	44.jpg
44	shell_egg	(31,217,22,22)	7	44.jpg
44	knife	(30,105,23,68)	22	44.jpg
44	cutting_board	(6,112,54,59)	19	44.jpg
44	ham	(61,172,29,30)	12	44.jpg
44	oil_bottle	(0,145,26,47)	24	44.jpg
44	bowl	(49,122,44,44)	17	44.jpg
44	saltshaker	(18,153,38,57)	26	44.jpg
44	glass	(0,182,23,33)	21	44.jpg
44	pan_lid	(82,221,134,35)	16	44.jpg
44	frying_pan	(98,92,83,100)	14	44.jpg
45	shell_egg	(32,201,23,23)	7	45.jpg
45	shell_egg	(31,217,22,22)	7	45.jpg
45	knife	(30,105,23,68)	22	45.jpg
45	cutting_board	(6,112,54,59)	19	45.jpg
45	ham	(61,172,29,30)	12	45.jpg
45	oil_bottle	(0,145,26,47)	24	45.jpg
45	bowl	(49,122,44,44)	17	45.jpg
45	saltshaker	(18,153,38,57)	26	45.jpg
45	glass	(0,182,23,33)	21	45.jpg
45	pan_lid	(82,221,134,35)	16	45.jpg
45	frying_pan	(98,92,83,100)	14	45.jpg
46	shell_egg	(32,201,23,23)	7	46.jpg
46	shell_egg	(31,217,22,22)	7	46.jpg
46	knife	(30,105,23,68)	22	46.jpg
46	cutting_board	(6,112,54,59)	19	46.jpg
46	ham	(61,172,29,30)	12	46.jpg
46	oil_bottle	(0,145,26,47)	24	46.jpg
46	bowl	(49,122,44,44)	17	46.jpg
46	saltshaker	(18,153,38,57)	26	46.jpg
46	glass	(0,182,23,33)	21	46.jpg
46	pan_lid	(82,221,134,35)	16	46.jpg
46	frying_pan	(98,92,83,100)	14	46.jpg
47	shell_egg	(32,201,23,23)	7	47.jpg
47	shell_egg	(31,217,22,22)	7	47.jpg
47	knife	(30,105,23,68)	22	47.jpg
47	cutting_board	(6,112,54,59)	19	47.jpg
47	ham	(61,172,29,30)	12	47.jpg
47	oil_bottle	(0,145,26,47)	24	47.jpg
47	bowl	(49,122,44,44)	17	47.jpg
47	saltshaker	(18,153,38,57)	26	47.jpg
47	glass	(0,182,23,33)	21	47.jpg
47	pan_lid	(82,221,134,35)	16	47.jpg
47	frying_pan	(98,92,83,100)	14	47.jpg
48	shell_egg	(32,201,23,23)	7	48.jpg
48	shell_egg	(31,217,22,22)	7	48.jpg
48	knife	(30,105,23,68)	22	48.jpg
48	cutting_board	(6,112,54,59)	19	48.jpg
48	ham	(61,172,29,30)	12	48.jpg
48	oil_bottle	(0,145,26,47)	24	48.jpg
48	bowl	(49,122,44,44)	17	48.jpg
48	saltshaker	(18,153,38,57)	26	48.jpg
48	glass	(0,182,23,33)	21	48.jpg
48	pan_lid	(82,221,134,35)	16	48.jpg
48	frying_pan	(98,92,83,100)	14	48.jpg
49	shell_egg	(32,201,23,23)	7	49.jpg
49	shell_egg	(31,217,22,22)	7	49.jpg
49	knife	(30,105,23,68)	22	49.jpg
49	cutting_board	(6,112,54,59)	19	49.jpg
49	ham	(61,172,29,30)	12	49.jpg
49	oil_bottle	(0,145,26,47)	24	49.jpg
49	bowl	(49,122,44,44)	17	49.jpg
49	saltshaker	(18,153,38,57)	26	49.jpg
49	glass	(0,182,23,33)	21	49.jpg
49	pan_lid	(82,221,134,35)	16	49.jpg
49	frying_pan	(98,92,83,100)	14	49.jpg
50	shell_egg	(32,201,23,23)	7	50.jpg
50	shell_egg	(31,217,22,22)	7	50.jpg
50	knife	(30,105,23,68)	22	50.jpg
50	cutting_board	(6,112,54,59)	19	50.jpg
50	ham	(61,172,29,30)	12	50.jpg
